customer_id,email_domain,preferred_channel,primary_device,marketing_opt_in,risk_score,enriched_at,source_system
C0004288,proton.me,email,android,False,0.396,2025-08-12,ad_platform
C0002462,gmail.com,email,android,True,0.572,2025-08-15,support_tool
C0004347,gmail.com,email,android,True,0.364,2025-04-28,ad_platform
C0004022,icloud.com,push,unknown,False,0.929,2025-08-05,crm_sync
C0001966,outlook.com,push,ios,True,0.551,2025-02-11,support_tool
C0002865,yahoo.com,sms,ios,False,0.8,2025-02-06,ad_platform
C0006627,gmail.com,sms,ios,False,0.174,2025-06-06,support_tool
C0002154,company.com,push,ios,True,0.899,2025-12-30,data_vendor
C0003415,gmail.com,push,android,True,0.21,2025-05-04,support_tool
C0002453,gmail.com,email,android,True,0.286,2025-06-16,ad_platform
C0004663,gmail.com,push,ios,False,0.479,2025-12-27,ad_platform
C0002786,yahoo.com,email,ios,True,1.0,2025-02-04,support_tool
C0006450,outlook.com,email,android,False,0.806,2025-07-14,crm_sync
C0001064,gmail.com,push,android,True,0.617,2025-08-10,ad_platform
C0002107,gmail.com,push,ios,True,0.095,2025-02-04,support_tool
C0006803,gmail.com,email,android,True,0.611,2025-11-20,data_vendor
C0004584,gmail.com,email,web,True,0.495,2025-07-07,data_vendor
C0005086,gmail.com,none,ios,False,0.926,2025-03-04,support_tool
C0003165,outlook.com,email,web,False,0.116,2025-10-16,crm_sync
C0000424,gmail.com,email,unknown,True,0.406,2025-08-10,ad_platform
C0000306,gmail.com,sms,web,False,0.048,2025-06-22,ad_platform
C0005375,gmail.com,email,ios,False,0.142,2025-06-10,crm_sync
C0006842,gmail.com,email,web,True,0.358,2025-12-17,crm_sync
C0003330,company.com,email,ios,True,0.648,2025-04-19,data_vendor
C0004957,icloud.com,email,android,False,0.551,2025-02-02,crm_sync
C0002393,outlook.com,push,android,True,0.531,2025-05-05,crm_sync
C0005250,gmail.com,email,ios,False,0.495,2025-09-29,support_tool
C0001889,gmail.com,email,android,True,0.582,2025-02-12,crm_sync
C0002647,outlook.com,email,ios,True,0.508,2025-03-18,crm_sync
C0005414,outlook.com,sms,ios,True,0.027,2025-10-24,data_vendor
C0003504,yahoo.com,email,android,True,0.089,2025-05-28,support_tool
C0003598,gmail.com,push,android,True,0.473,2025-08-19,crm_sync
C0000204,company.com,sms,web,True,0.764,2025-07-24,ad_platform
C0002160,icloud.com,sms,android,True,0.61,2025-07-14,support_tool
C0001833,gmail.com,sms,android,True,0.029,2025-12-03,crm_sync
C0002983,gmail.com,email,android,True,0.896,2025-08-06,ad_platform
C0001246,outlook.com,email,ios,False,0.211,2025-02-07,data_vendor
C0006471,gmail.com,sms,android,True,0.662,2025-04-12,data_vendor
C0005702,company.com,sms,ios,True,0.037,2025-07-06,crm_sync
C0005567,proton.me,email,android,True,0.512,2025-10-22,ad_platform
C0002855,gmail.com,push,android,True,0.188,2025-05-10,crm_sync
C0004491,outlook.com,sms,ios,True,0.274,2025-11-12,crm_sync
C0002403,gmail.com,push,android,True,0.354,2025-03-02,ad_platform
C0001991,gmail.com,email,android,True,0.77,2025-06-04,ad_platform
C0006387,gmail.com,sms,android,False,0.6,2025-04-15,data_vendor
C0005471,company.com,push,web,True,0.388,2025-07-13,support_tool
C0006046,proton.me,sms,ios,True,0.579,2025-05-16,support_tool
C0004413,company.com,email,ios,True,0.995,2025-01-08,ad_platform
C0004679,gmail.com,email,unknown,True,0.223,2025-04-10,support_tool
C0006908,outlook.com,push,android,True,0.891,2025-10-11,ad_platform
C0003991,company.com,push,web,False,0.42,2025-06-07,crm_sync
C0001899,company.com,push,android,False,0.995,2025-06-20,data_vendor
C0001457,outlook.com,email,ios,False,0.649,2025-04-29,ad_platform
C0006444,outlook.com,push,web,False,0.301,2025-04-10,data_vendor
C0001440,outlook.com,email,web,True,0.737,2025-02-08,data_vendor
C0000413,gmail.com,push,android,True,0.511,2025-03-23,ad_platform
C0003954,yahoo.com,sms,ios,True,0.889,2025-01-30,crm_sync
C0000643,company.com,push,web,False,0.432,2025-06-17,ad_platform
C0003221,company.com,sms,ios,True,0.793,2025-04-07,data_vendor
C0002210,yahoo.com,email,android,False,0.521,2025-09-04,ad_platform
C0002357,yahoo.com,sms,ios,False,0.299,2025-10-21,crm_sync
C0005284,outlook.com,push,web,False,0.118,2025-03-21,support_tool
C0002346,yahoo.com,email,ios,False,0.09,2025-08-27,crm_sync
C0006397,proton.me,none,web,True,0.433,2025-12-17,crm_sync
C0005692,gmail.com,email,android,False,0.995,2025-05-16,crm_sync
C0005905,company.com,sms,ios,True,0.981,2025-12-31,crm_sync
C0001902,proton.me,sms,android,True,0.677,2025-11-16,crm_sync
C0002391,outlook.com,email,android,True,0.618,2025-02-01,ad_platform
C0001902,outlook.com,push,web,True,0.512,2025-09-18,data_vendor
C0002869,outlook.com,sms,unknown,True,0.217,2025-10-24,support_tool
C0002043,gmail.com,push,ios,True,0.393,2025-05-30,data_vendor
C0002802,gmail.com,sms,ios,False,0.838,2025-01-14,crm_sync
C0004341,gmail.com,push,web,True,0.259,2025-06-18,support_tool
C0004144,gmail.com,sms,android,True,0.505,2025-03-04,ad_platform
C0005299,yahoo.com,email,ios,False,0.365,2025-03-30,crm_sync
C0005850,yahoo.com,email,android,True,0.47,2025-10-14,support_tool
C0002702,proton.me,email,android,False,0.534,2025-08-14,data_vendor
C0006315,outlook.com,push,unknown,True,0.688,2025-10-11,crm_sync
C0002835,gmail.com,email,android,True,0.36,2025-12-28,crm_sync
C0001553,gmail.com,email,unknown,True,0.873,2025-03-31,crm_sync
C0002752,gmail.com,push,android,True,0.078,2025-12-20,crm_sync
C0001971,gmail.com,email,web,True,0.134,2025-10-24,support_tool
C0001788,gmail.com,email,web,False,0.094,2025-11-07,crm_sync
C0000776,yahoo.com,email,android,True,0.461,2025-10-20,support_tool
C0006158,company.com,email,android,False,0.13,2025-03-17,data_vendor
C0001734,gmail.com,email,android,True,0.859,2025-12-26,support_tool
C0006308,gmail.com,email,unknown,True,0.469,2025-06-16,crm_sync
C0006383,gmail.com,email,ios,False,0.818,2025-07-20,support_tool
C0006930,gmail.com,none,ios,True,0.334,2025-03-14,crm_sync
C0002497,gmail.com,none,android,True,0.1,2025-03-15,ad_platform
C0000181,gmail.com,none,android,True,0.924,2025-03-29,data_vendor
C0005435,gmail.com,push,ios,True,0.137,2025-04-18,ad_platform
C0005504,yahoo.com,email,web,True,0.425,2025-12-02,crm_sync
C0006387,gmail.com,push,ios,True,0.673,2025-05-08,crm_sync
C0003660,gmail.com,email,web,True,0.206,2025-06-02,crm_sync
C0005951,gmail.com,push,ios,True,0.546,2025-02-26,crm_sync
C0002285,outlook.com,sms,ios,True,0.778,2025-01-01,ad_platform
C0000378,yahoo.com,email,android,True,0.423,2025-03-31,support_tool
C0001616,outlook.com,email,android,False,0.71,2025-04-21,support_tool
C0006090,icloud.com,email,ios,True,0.73,2025-10-23,support_tool
C0005230,yahoo.com,email,ios,True,0.154,2025-04-30,crm_sync
C0001072,company.com,email,web,True,0.36,2025-06-06,crm_sync
C0002407,gmail.com,sms,android,False,0.647,2025-04-05,crm_sync
C0003293,gmail.com,push,ios,True,0.892,2025-02-02,ad_platform
C0006450,gmail.com,email,ios,True,0.038,2025-05-03,crm_sync
C0005731,outlook.com,email,ios,False,0.003,2025-06-22,ad_platform
C0001630,yahoo.com,sms,web,True,0.907,2025-05-23,crm_sync
C0001813,yahoo.com,email,ios,True,0.576,2025-04-21,data_vendor
C0006387,outlook.com,push,android,True,0.257,2025-06-24,ad_platform
C0005257,gmail.com,none,android,False,0.444,2025-01-11,support_tool
C0005246,outlook.com,email,android,False,0.852,2025-11-13,crm_sync
C0002750,company.com,sms,web,True,0.372,2025-04-23,crm_sync
C0006329,company.com,email,android,False,0.322,2025-01-22,ad_platform
C0001281,yahoo.com,email,android,True,0.472,2025-05-02,ad_platform
C0000206,yahoo.com,email,ios,False,0.603,2025-10-26,ad_platform
C0006567,company.com,push,android,True,1.0,2025-09-24,support_tool
C0000791,yahoo.com,email,android,False,0.305,2025-11-23,crm_sync
C0000088,proton.me,push,android,False,0.842,2025-06-25,ad_platform
C0005694,gmail.com,email,web,True,0.43,2025-01-25,crm_sync
C0003312,outlook.com,push,android,False,0.773,2025-04-01,data_vendor
C0006496,gmail.com,push,ios,True,0.437,2025-12-13,crm_sync
C0003290,gmail.com,email,ios,True,0.242,2025-03-14,crm_sync
C0004413,yahoo.com,sms,android,True,0.549,2025-05-13,crm_sync
C0003151,outlook.com,sms,ios,True,0.491,2025-09-16,crm_sync
C0003684,outlook.com,push,ios,False,0.047,2025-11-15,ad_platform
C0001803,gmail.com,email,android,True,0.781,2025-04-10,support_tool
C0000620,proton.me,email,ios,True,0.817,2025-06-08,support_tool
C0003389,yahoo.com,sms,web,True,0.525,2025-09-29,support_tool
C0003280,gmail.com,sms,ios,True,0.988,2025-06-01,data_vendor
C0004420,gmail.com,push,ios,False,0.683,2025-01-10,support_tool
C0000709,gmail.com,sms,web,False,0.875,2025-02-11,ad_platform
C0001927,gmail.com,email,web,False,0.503,2025-08-14,support_tool
C0000729,gmail.com,push,android,True,0.567,2025-12-26,ad_platform
C0000086,company.com,email,ios,True,0.489,2025-02-17,crm_sync
C0001829,company.com,email,ios,False,0.671,2025-06-19,data_vendor
C0000803,gmail.com,email,android,True,0.307,2025-03-31,ad_platform
C0001389,gmail.com,push,ios,True,0.559,2025-08-17,crm_sync
C0003915,company.com,sms,android,True,0.728,2025-06-03,ad_platform
C0003701,yahoo.com,email,web,True,0.4,2025-04-26,crm_sync
C0002009,gmail.com,sms,android,True,0.868,2025-10-01,ad_platform
C0000175,gmail.com,sms,web,True,0.745,2025-08-02,crm_sync
C0006540,gmail.com,sms,android,False,0.357,2025-04-14,support_tool
C0006903,gmail.com,email,ios,True,0.671,2025-10-16,data_vendor
C0002418,outlook.com,push,android,True,0.532,2025-07-30,crm_sync
C0004257,proton.me,email,android,True,0.316,2025-08-21,data_vendor
C0000991,yahoo.com,none,android,False,0.352,2025-06-04,crm_sync
C0004509,yahoo.com,push,ios,True,0.465,2025-11-03,crm_sync
C0001375,outlook.com,email,web,True,0.109,2025-02-17,crm_sync
C0003633,yahoo.com,none,web,True,0.238,2025-11-01,crm_sync
C0006617,yahoo.com,push,android,True,0.305,2025-03-25,ad_platform
C0005309,icloud.com,email,android,False,0.578,2025-12-10,crm_sync
C0002009,gmail.com,email,android,True,0.681,2025-03-07,data_vendor
C0006075,gmail.com,email,ios,True,0.383,2025-11-25,support_tool
C0002063,icloud.com,push,android,True,0.427,2025-07-31,ad_platform
C0004796,gmail.com,email,ios,False,0.595,2025-04-07,support_tool
C0001724,gmail.com,email,ios,True,0.585,2025-07-30,ad_platform
C0006090,gmail.com,none,ios,True,0.374,2025-09-20,crm_sync
C0000945,gmail.com,none,android,False,0.495,2025-04-18,crm_sync
C0001491,proton.me,push,android,True,0.265,2025-10-26,crm_sync
C0004485,gmail.com,email,unknown,True,0.755,2025-07-31,support_tool
C0000281,outlook.com,email,android,True,0.996,2025-10-15,data_vendor
C0005178,gmail.com,sms,android,True,0.01,2025-05-11,data_vendor
C0002320,gmail.com,email,ios,True,0.656,2025-02-28,support_tool
C0005915,icloud.com,sms,web,True,0.906,2025-01-29,crm_sync
C0002000,gmail.com,push,ios,True,0.162,2025-04-20,crm_sync
C0004462,yahoo.com,sms,ios,True,0.68,2025-10-17,ad_platform
C0003622,company.com,email,ios,False,0.871,2025-08-22,crm_sync
C0005665,company.com,email,android,True,0.975,2025-12-26,data_vendor
C0002012,icloud.com,push,web,True,0.561,2025-09-14,crm_sync
C0000213,gmail.com,email,android,True,0.771,2025-08-10,ad_platform
C0006393,gmail.com,push,ios,True,0.85,2025-08-29,crm_sync
C0001930,gmail.com,push,ios,True,0.677,2025-09-24,data_vendor
C0005942,gmail.com,none,android,True,0.681,2025-07-05,crm_sync
C0002392,gmail.com,email,android,True,0.951,2025-08-15,crm_sync
C0002266,yahoo.com,push,android,False,0.573,2025-07-30,support_tool
C0001933,gmail.com,email,web,False,0.322,2025-07-11,support_tool
C0005468,outlook.com,email,web,False,0.077,2025-06-25,ad_platform
C0001131,outlook.com,push,android,True,0.991,2025-01-24,crm_sync
C0004742,gmail.com,email,android,True,0.154,2025-12-14,support_tool
C0003356,gmail.com,sms,android,True,0.397,2025-09-27,crm_sync
C0003789,gmail.com,sms,ios,False,0.99,2025-12-07,support_tool
C0005940,gmail.com,email,web,True,0.607,2025-11-12,crm_sync
C0000078,outlook.com,push,web,False,0.457,2025-12-11,crm_sync
C0004728,outlook.com,push,web,False,0.548,2025-02-23,support_tool
C0004126,gmail.com,push,android,False,0.433,2025-01-23,crm_sync
C0001787,gmail.com,sms,android,True,0.289,2025-07-16,crm_sync
C0000086,proton.me,email,ios,False,0.913,2025-07-14,crm_sync
C0006301,yahoo.com,email,ios,False,0.617,2025-07-28,crm_sync
C0004140,gmail.com,email,android,False,0.374,2025-07-03,data_vendor
C0006980,gmail.com,push,android,True,0.685,2025-08-19,ad_platform
C0004037,gmail.com,sms,android,True,0.374,2025-08-15,data_vendor
C0002806,company.com,email,android,True,0.518,2025-02-01,crm_sync
C0004383,gmail.com,push,web,False,0.905,2025-11-10,ad_platform
C0006729,gmail.com,sms,ios,True,0.405,2025-08-06,crm_sync
C0001392,company.com,push,android,True,0.613,2025-03-02,crm_sync
C0006890,icloud.com,email,ios,True,0.956,2025-07-30,data_vendor
C0002380,yahoo.com,email,web,False,0.393,2025-10-28,support_tool
C0003330,icloud.com,none,android,False,0.229,2025-07-01,ad_platform
C0003804,company.com,email,ios,True,0.048,2025-10-08,data_vendor
C0000893,outlook.com,sms,ios,True,0.654,2025-03-09,crm_sync
C0001762,gmail.com,email,web,True,0.537,2025-01-10,ad_platform
C0002364,yahoo.com,push,android,True,0.868,2025-02-14,ad_platform
C0002145,icloud.com,push,ios,False,0.697,2025-06-15,ad_platform
C0000195,yahoo.com,email,ios,False,0.833,2025-08-01,data_vendor
C0005165,icloud.com,email,android,True,0.773,2025-11-02,crm_sync
C0006154,yahoo.com,push,android,True,0.752,2025-12-13,support_tool
C0001960,outlook.com,none,android,True,0.409,2025-03-06,support_tool
C0000103,company.com,sms,web,True,0.462,2025-11-14,ad_platform
C0004241,company.com,email,android,False,0.507,2025-07-01,data_vendor
C0003262,gmail.com,email,ios,True,0.263,2025-03-16,crm_sync
C0000780,gmail.com,email,android,True,0.598,2025-01-04,ad_platform
C0006228,outlook.com,email,ios,False,0.536,2025-06-27,crm_sync
C0004246,company.com,sms,android,True,0.183,2025-04-09,support_tool
C0005593,gmail.com,push,web,True,0.282,2025-09-04,ad_platform
C0000749,yahoo.com,push,ios,False,0.077,2025-11-30,support_tool
C0002950,proton.me,email,ios,True,0.723,2025-04-25,crm_sync
C0004422,outlook.com,email,android,True,0.794,2025-04-30,ad_platform
C0002927,outlook.com,push,web,True,0.777,2025-11-02,ad_platform
C0005745,outlook.com,email,android,True,0.69,2025-12-26,support_tool
C0006575,yahoo.com,push,ios,True,0.857,2025-08-17,data_vendor
C0005430,proton.me,email,android,False,0.616,2025-12-18,ad_platform
C0002577,outlook.com,email,web,True,0.333,2025-02-04,crm_sync
C0002788,proton.me,sms,ios,True,0.975,2025-03-12,support_tool
C0003764,outlook.com,email,ios,True,0.773,2025-01-03,ad_platform
C0000936,yahoo.com,email,android,True,0.696,2025-08-08,support_tool
C0004278,icloud.com,email,android,True,0.259,2025-07-07,ad_platform
C0005202,company.com,sms,web,True,0.053,2025-12-21,ad_platform
C0000541,yahoo.com,email,unknown,False,0.678,2025-05-06,crm_sync
C0005297,outlook.com,sms,android,False,0.362,2025-05-05,ad_platform
C0004385,outlook.com,email,ios,True,0.164,2025-08-25,crm_sync
C0005013,company.com,push,android,True,0.117,2025-04-07,support_tool
C0001062,outlook.com,email,web,True,0.768,2025-02-19,crm_sync
C0004952,gmail.com,sms,ios,False,0.815,2025-06-27,support_tool
C0001511,outlook.com,push,ios,False,0.362,2025-12-14,ad_platform
C0003038,gmail.com,push,ios,True,0.233,2025-01-05,ad_platform
C0006169,yahoo.com,email,android,True,0.948,2025-10-09,data_vendor
C0004922,gmail.com,email,android,False,0.329,2025-05-20,ad_platform
C0002765,gmail.com,email,android,True,0.422,2025-10-07,ad_platform
C0006399,company.com,email,ios,True,0.769,2025-10-14,crm_sync
C0000803,company.com,email,ios,False,0.196,2025-05-23,crm_sync
C0000916,yahoo.com,none,android,True,0.422,2025-01-29,data_vendor
C0005643,gmail.com,email,android,False,0.663,2025-06-05,crm_sync
C0002576,yahoo.com,email,ios,True,0.19,2025-06-27,crm_sync
C0005345,company.com,push,android,False,0.939,2025-05-04,crm_sync
C0000307,icloud.com,email,android,False,0.675,2025-08-11,ad_platform
C0000523,yahoo.com,push,android,True,0.749,2025-08-31,ad_platform
C0003351,outlook.com,sms,ios,False,0.598,2025-10-14,crm_sync
C0002885,gmail.com,email,web,True,0.246,2025-04-09,crm_sync
C0004692,yahoo.com,push,ios,False,0.548,2025-09-13,support_tool
C0003804,outlook.com,none,android,False,0.077,2025-10-23,ad_platform
C0006330,gmail.com,sms,android,True,0.522,2025-08-17,data_vendor
C0000042,outlook.com,sms,ios,False,0.603,2025-03-31,crm_sync
C0002983,yahoo.com,push,web,True,0.26,2025-10-29,ad_platform
C0004557,gmail.com,push,ios,True,0.242,2025-04-28,support_tool
C0000395,yahoo.com,push,android,True,0.113,2025-03-05,crm_sync
C0006259,gmail.com,email,android,False,0.468,2025-09-06,crm_sync
C0004943,gmail.com,push,android,False,0.628,2025-02-06,data_vendor
C0002992,gmail.com,email,android,True,0.479,2025-05-23,support_tool
C0004334,outlook.com,email,android,False,0.215,2025-07-24,ad_platform
C0001863,outlook.com,email,android,True,0.34,2025-10-04,crm_sync
C0003343,yahoo.com,push,android,False,0.807,2025-12-22,ad_platform
C0001234,gmail.com,sms,ios,True,0.253,2025-12-05,support_tool
C0000319,gmail.com,sms,web,True,0.106,2025-03-26,support_tool
C0001399,gmail.com,push,web,True,0.198,2025-12-30,ad_platform
C0005361,gmail.com,sms,android,True,0.173,2025-06-06,crm_sync
C0002294,outlook.com,push,android,True,0.743,2025-08-01,crm_sync
C0004787,gmail.com,email,web,True,0.684,2025-03-30,support_tool
C0006287,outlook.com,email,ios,True,0.12,2025-10-29,crm_sync
C0001074,gmail.com,email,android,True,0.005,2025-10-01,ad_platform
C0005011,yahoo.com,email,android,False,0.44,2025-07-27,support_tool
C0003084,gmail.com,push,ios,True,0.623,2025-05-09,data_vendor
C0004451,gmail.com,push,android,False,0.522,2025-12-04,data_vendor
C0006427,company.com,email,ios,True,0.834,2025-12-05,ad_platform
C0005466,outlook.com,none,ios,False,0.581,2025-06-10,support_tool
C0005774,gmail.com,email,android,False,1.0,2025-08-09,data_vendor
C0001164,yahoo.com,email,android,False,0.956,2025-08-09,ad_platform
C0005734,gmail.com,email,android,False,0.7,2025-04-03,data_vendor
C0006820,proton.me,none,web,False,0.691,2025-07-31,ad_platform
C0006596,gmail.com,push,web,True,0.923,2025-12-06,crm_sync
C0005574,gmail.com,sms,android,True,0.089,2025-02-14,crm_sync
C0005849,company.com,email,ios,True,0.198,2025-03-02,ad_platform
C0003920,gmail.com,email,android,True,0.078,2025-01-21,ad_platform
C0006575,gmail.com,sms,ios,True,0.128,2025-06-26,crm_sync
C0005188,outlook.com,push,android,True,0.399,2025-11-12,ad_platform
C0000655,outlook.com,sms,web,True,0.693,2025-10-25,crm_sync
C0002575,yahoo.com,sms,android,False,0.886,2025-03-09,ad_platform
C0000775,gmail.com,push,ios,True,0.997,2025-10-26,support_tool
C0006451,company.com,push,android,False,0.076,2025-02-19,data_vendor
C0000029,yahoo.com,push,android,True,0.594,2025-03-17,support_tool
C0003479,yahoo.com,push,android,False,0.624,2025-09-02,ad_platform
C0004916,gmail.com,none,ios,True,0.737,2025-09-07,support_tool
C0002920,outlook.com,sms,web,False,0.73,2025-02-18,support_tool
C0006418,outlook.com,sms,web,True,0.109,2025-06-21,ad_platform
C0002405,yahoo.com,none,android,True,0.072,2025-02-12,ad_platform
C0002684,yahoo.com,email,web,True,0.224,2025-08-23,crm_sync
C0001656,proton.me,none,web,False,0.485,2025-07-11,crm_sync
C0006010,outlook.com,email,web,True,0.092,2025-12-24,ad_platform
C0004339,yahoo.com,sms,web,True,0.483,2025-07-07,data_vendor
C0005121,company.com,email,android,True,0.492,2025-02-09,data_vendor
C0004170,outlook.com,push,ios,True,0.368,2025-07-27,crm_sync
C0002953,outlook.com,email,android,True,0.414,2025-06-17,support_tool
C0000073,outlook.com,none,android,True,0.964,2025-12-21,crm_sync
C0005303,gmail.com,email,android,False,0.615,2025-03-07,crm_sync
C0006716,yahoo.com,push,android,True,0.236,2025-06-30,support_tool
C0001459,proton.me,email,web,False,0.665,2025-09-07,data_vendor
C0004495,icloud.com,email,android,False,0.863,2025-02-02,support_tool
C0004398,icloud.com,sms,unknown,False,0.427,2025-11-20,ad_platform
C0000311,outlook.com,email,ios,False,0.601,2025-08-16,crm_sync
C0003815,outlook.com,email,web,True,0.32,2025-03-16,ad_platform
C0004654,icloud.com,push,android,True,0.868,2025-04-20,support_tool
C0005720,gmail.com,email,web,False,0.675,2025-11-21,support_tool
C0003700,yahoo.com,sms,ios,True,0.774,2025-09-05,crm_sync
C0000025,gmail.com,push,web,False,0.366,2025-04-30,support_tool
C0003646,outlook.com,sms,android,True,0.486,2025-10-04,crm_sync
C0006632,gmail.com,email,android,True,0.146,2025-01-15,data_vendor
C0003708,icloud.com,email,android,False,0.538,2025-10-27,ad_platform
C0004515,yahoo.com,email,ios,True,0.192,2025-10-07,support_tool
C0000078,gmail.com,email,ios,True,0.195,2025-08-24,crm_sync
C0005770,company.com,sms,ios,False,0.029,2025-08-12,ad_platform
C0002554,company.com,push,android,True,0.405,2025-11-12,crm_sync
C0000640,company.com,none,ios,True,0.503,2025-12-31,support_tool
C0006073,gmail.com,email,ios,True,0.124,2025-11-14,data_vendor
C0002200,icloud.com,push,web,True,0.919,2025-08-22,data_vendor
C0006196,company.com,email,android,False,0.851,2025-05-04,crm_sync
C0002302,gmail.com,email,android,True,0.109,2025-03-03,crm_sync
C0001402,yahoo.com,push,android,True,0.704,2025-04-24,data_vendor
C0006800,yahoo.com,email,android,True,0.45,2025-02-19,support_tool
C0000117,gmail.com,push,android,False,0.698,2025-12-11,data_vendor
C0003176,gmail.com,push,web,True,0.686,2025-02-24,crm_sync
C0004407,yahoo.com,push,android,False,0.915,2025-07-12,crm_sync
C0006620,outlook.com,sms,ios,True,0.614,2025-01-04,crm_sync
C0003873,yahoo.com,push,ios,True,0.22,2025-07-09,data_vendor
C0003204,company.com,push,ios,False,0.571,2025-11-07,data_vendor
C0001786,outlook.com,sms,android,False,0.545,2025-09-15,ad_platform
C0002067,gmail.com,email,ios,False,0.519,2025-11-20,crm_sync
C0001924,company.com,sms,ios,False,0.691,2025-03-08,ad_platform
C0003364,gmail.com,sms,android,True,0.966,2025-01-10,ad_platform
C0000483,gmail.com,email,android,True,0.998,2025-09-13,ad_platform
C0005725,gmail.com,push,android,True,0.171,2025-02-25,support_tool
C0006326,gmail.com,sms,web,True,0.745,2025-01-29,ad_platform
C0002730,gmail.com,email,android,False,0.169,2025-08-26,crm_sync
C0004586,gmail.com,email,android,True,0.345,2025-08-11,support_tool
C0006795,gmail.com,email,android,True,0.017,2025-03-17,data_vendor
C0005527,yahoo.com,sms,web,False,0.11,2025-10-09,crm_sync
C0003401,gmail.com,email,android,True,0.418,2025-11-02,ad_platform
C0000525,company.com,push,ios,True,0.835,2025-04-06,crm_sync
C0002815,proton.me,push,web,False,0.7,2025-02-19,support_tool
C0001784,yahoo.com,push,ios,True,0.606,2025-01-31,support_tool
C0000503,gmail.com,email,android,True,0.856,2025-05-25,data_vendor
C0000765,gmail.com,email,android,True,0.63,2025-03-24,data_vendor
C0005006,gmail.com,none,web,False,0.393,2025-03-20,data_vendor
C0000253,company.com,sms,web,True,0.411,2025-11-24,ad_platform
C0001801,gmail.com,email,android,True,0.266,2025-04-07,support_tool
C0000521,outlook.com,email,web,False,0.82,2025-03-23,crm_sync
C0004890,outlook.com,push,web,True,0.345,2025-06-01,crm_sync
C0004758,proton.me,sms,web,True,0.361,2025-01-29,support_tool
C0001378,outlook.com,push,android,False,0.548,2025-10-03,support_tool
C0004972,outlook.com,email,web,True,0.048,2025-01-24,support_tool
C0003282,outlook.com,sms,android,False,0.881,2025-04-18,support_tool
C0006110,outlook.com,push,ios,True,0.629,2025-03-08,crm_sync
C0006040,yahoo.com,sms,web,False,0.16,2025-07-24,crm_sync
C0005914,outlook.com,push,ios,False,0.423,2025-09-24,crm_sync
C0005052,gmail.com,email,web,False,0.166,2025-11-28,crm_sync
C0006977,outlook.com,push,ios,False,0.342,2025-05-24,crm_sync
C0004285,yahoo.com,push,ios,True,0.144,2025-07-20,ad_platform
C0004710,gmail.com,email,web,False,0.082,2025-10-22,ad_platform
C0000401,gmail.com,email,ios,True,0.839,2025-03-16,crm_sync
C0003527,icloud.com,push,android,True,0.719,2025-11-16,crm_sync
C0005128,company.com,sms,android,False,0.84,2025-01-02,crm_sync
C0005862,outlook.com,push,ios,False,0.12,2025-03-26,ad_platform
C0000911,gmail.com,sms,ios,True,0.602,2025-10-29,crm_sync
C0006765,gmail.com,push,android,True,0.601,2025-12-11,support_tool
C0002060,icloud.com,push,ios,False,0.482,2025-05-09,crm_sync
C0001233,yahoo.com,sms,web,True,0.646,2025-04-08,ad_platform
C0000127,company.com,sms,ios,True,0.445,2025-10-08,crm_sync
C0002157,gmail.com,email,web,True,0.274,2025-10-28,crm_sync
C0005837,gmail.com,none,ios,True,0.142,2025-05-28,ad_platform
C0003547,proton.me,sms,ios,False,0.009,2025-06-29,crm_sync
C0000204,gmail.com,sms,ios,True,0.908,2025-02-10,crm_sync
C0002861,company.com,email,ios,True,0.547,2025-11-22,ad_platform
C0003386,gmail.com,push,android,True,0.887,2025-02-20,crm_sync
C0005339,gmail.com,push,ios,False,0.671,2025-01-26,crm_sync
C0004479,outlook.com,none,web,True,0.243,2025-05-17,crm_sync
C0001645,gmail.com,email,web,True,0.535,2025-04-11,crm_sync
C0004814,gmail.com,push,ios,True,0.28,2025-01-25,ad_platform
C0003993,outlook.com,email,ios,False,0.918,2025-11-19,ad_platform
C0000501,yahoo.com,email,android,True,0.681,2025-08-15,ad_platform
C0004822,proton.me,email,web,True,0.282,2025-06-07,crm_sync
C0004545,yahoo.com,email,ios,True,0.351,2025-04-08,crm_sync
C0006000,outlook.com,push,ios,True,0.998,2025-10-29,support_tool
C0004322,gmail.com,email,android,False,0.578,2025-08-20,ad_platform
C0005526,outlook.com,email,web,False,0.827,2025-11-28,crm_sync
C0002431,outlook.com,email,ios,False,0.844,2025-11-08,data_vendor
C0004799,gmail.com,sms,android,False,0.289,2025-02-08,ad_platform
C0000131,gmail.com,email,android,True,0.206,2025-11-10,support_tool
C0004959,gmail.com,push,android,True,0.768,2025-09-17,crm_sync
C0000026,company.com,sms,web,False,0.595,2025-02-03,crm_sync
C0003961,yahoo.com,sms,android,True,0.463,2025-09-06,crm_sync
C0003749,icloud.com,email,android,False,0.041,2025-06-24,data_vendor
C0000655,gmail.com,none,android,False,0.08,2025-07-25,crm_sync
C0002926,proton.me,email,ios,True,0.965,2025-12-04,support_tool
C0001586,outlook.com,push,android,False,0.184,2025-12-05,ad_platform
C0005430,gmail.com,none,android,False,0.319,2025-11-05,ad_platform
C0002857,gmail.com,push,ios,False,0.965,2025-02-04,crm_sync
C0003582,outlook.com,email,ios,True,0.481,2025-07-08,ad_platform
C0000728,gmail.com,push,android,True,0.34,2025-10-14,ad_platform
C0004518,gmail.com,push,ios,False,0.85,2025-08-26,support_tool
