,customer_id,entitlement_ts,market_raw,product_tier,activity_date
1269,10008,2026-01-07 12:00:00,Canada,FREE,2026-01-07
1270,10109,2026-01-10 12:00:00,México,FREE,2026-01-10
1271,10096,2026-01-06 12:00:00,México,ENTERPRISE,2026-01-06
1272,10104,2026-01-10 12:00:00,Canada,FREE,2026-01-10
1273,10109,2026-01-03 12:00:00,United States,PRO,2026-01-03
1274,10171,2026-01-10 12:00:00,España,FREE,2026-01-10
1275,10007,2026-01-13 12:00:00,España,PRO,2026-01-13
1276,10063,2026-01-15 12:00:00,Canada,ENTERPRISE,2026-01-15
1277,10208,2026-01-02 12:00:00,España,FREE,2026-01-02
1278,10032,2026-01-06 12:00:00,España,FREE,2026-01-06
1279,10111,2026-01-06 12:00:00,United States,PRO,2026-01-06
1280,10137,2026-01-12 12:00:00,España,PRO,2026-01-12
1281,10094,2026-01-11 12:00:00,Canada,PRO,2026-01-11
1282,10004,2026-01-14 12:00:00,United States,FREE,2026-01-14
1283,10034,2026-01-08 12:00:00,México,FREE,2026-01-08
1284,10027,2026-01-09 12:00:00,United States,FREE,2026-01-09
1285,10155,2026-01-03 12:00:00,España,FREE,2026-01-03
1286,10161,2026-01-04 12:00:00,México,FREE,2026-01-04
1287,10116,2026-01-09 12:00:00,España,PRO,2026-01-09
1288,10121,2026-01-03 12:00:00,United States,PRO,2026-01-03
1289,10111,2026-01-08 12:00:00,United States,ENTERPRISE,2026-01-08
1290,10007,2026-01-15 12:00:00,México,PRO,2026-01-15
1291,10061,2026-01-04 12:00:00,España,PRO,2026-01-04
1292,10120,2026-01-05 12:00:00,Canada,PRO,2026-01-05
1293,10063,2026-01-01 12:00:00,España,PRO,2026-01-01
1294,10095,2026-01-11 12:00:00,España,PRO,2026-01-11
1295,10184,2026-01-17 12:00:00,United States,PRO,2026-01-17
1296,10107,2026-01-17 12:00:00,Canada,PRO,2026-01-17
1297,10036,2026-01-15 12:00:00,Canada,FREE,2026-01-15
1298,10058,2026-01-15 12:00:00,Brasil,PRO,2026-01-15
1299,10012,2026-01-04 12:00:00,España,ENTERPRISE,2026-01-04
1300,10020,2026-01-17 12:00:00,Brasil,FREE,2026-01-17
1301,10200,2026-01-13 12:00:00,España,ENTERPRISE,2026-01-13
1302,10007,2026-01-10 12:00:00,United States,PRO,2026-01-10
1303,10033,2026-01-12 12:00:00,Canada,PRO,2026-01-12
1304,10099,2026-01-14 12:00:00,Canada,PRO,2026-01-14
1305,10076,2026-01-15 12:00:00,España,FREE,2026-01-15
1306,10090,2026-01-06 12:00:00,United States,FREE,2026-01-06
1307,10048,2026-01-11 12:00:00,United States,FREE,2026-01-11
1308,10120,2026-01-07 12:00:00,México,ENTERPRISE,2026-01-07
1309,10074,2026-01-15 12:00:00,Brasil,PRO,2026-01-15
1310,10041,2026-01-10 12:00:00,México,ENTERPRISE,2026-01-10
1311,10024,2026-01-08 12:00:00,México,PRO,2026-01-08
1312,10168,2026-01-02 12:00:00,España,FREE,2026-01-02
1313,10102,2026-01-03 12:00:00,United States,FREE,2026-01-03
1314,10173,2026-01-04 12:00:00,Canada,PRO,2026-01-04
1315,10003,2026-01-02 12:00:00,España,FREE,2026-01-02
1316,10092,2026-01-09 12:00:00,United States,PRO,2026-01-09
1317,10167,2026-01-06 12:00:00,España,PRO,2026-01-06
1318,10011,2026-01-04 12:00:00,Brasil,FREE,2026-01-04
1319,10149,2026-01-15 12:00:00,United States,ENTERPRISE,2026-01-15
1320,10216,2026-01-02 12:00:00,México,ENTERPRISE,2026-01-02
1321,10059,2026-01-01 12:00:00,Brasil,PRO,2026-01-01
1322,10101,2026-01-04 12:00:00,Brasil,FREE,2026-01-04
1323,10135,2026-01-13 12:00:00,México,FREE,2026-01-13
1324,10149,2026-01-04 12:00:00,México,PRO,2026-01-04
1325,10153,2026-01-05 12:00:00,Brasil,FREE,2026-01-05
1326,10027,2026-01-07 12:00:00,Canada,FREE,2026-01-07
1327,10030,2026-01-09 12:00:00,México,FREE,2026-01-09
1328,10186,2026-01-09 12:00:00,España,PRO,2026-01-09
1329,10047,2026-01-03 12:00:00,España,PRO,2026-01-03
1330,10035,2026-01-14 12:00:00,Canada,ENTERPRISE,2026-01-14
1331,10144,2026-01-02 12:00:00,Brasil,FREE,2026-01-02
1332,10002,2026-01-03 12:00:00,Canada,ENTERPRISE,2026-01-03
1333,10022,2026-01-02 12:00:00,México,PRO,2026-01-02
1334,10133,2026-01-18 12:00:00,España,PRO,2026-01-18
1335,10145,2026-01-08 12:00:00,Brasil,FREE,2026-01-08
1336,10214,2026-01-06 12:00:00,España,PRO,2026-01-06
1337,10089,2026-01-08 12:00:00,España,ENTERPRISE,2026-01-08
1338,10173,2026-01-10 12:00:00,United States,PRO,2026-01-10
1339,10107,2026-01-18 12:00:00,España,FREE,2026-01-18
1340,10108,2026-01-01 12:00:00,México,ENTERPRISE,2026-01-01
1341,10008,2026-01-15 12:00:00,México,PRO,2026-01-15
1342,10213,2026-01-03 12:00:00,United States,PRO,2026-01-03
1343,10176,2026-01-02 12:00:00,United States,FREE,2026-01-02
1344,10108,2026-01-18 12:00:00,Brasil,PRO,2026-01-18
1345,10028,2026-01-18 12:00:00,Brasil,FREE,2026-01-18
1346,10084,2026-01-15 12:00:00,United States,ENTERPRISE,2026-01-15
1347,10167,2026-01-17 12:00:00,United States,PRO,2026-01-17
1348,10109,2026-01-14 12:00:00,Brasil,FREE,2026-01-14
1349,10073,2026-01-03 12:00:00,Brasil,ENTERPRISE,2026-01-03
1350,10119,2026-01-05 12:00:00,México,FREE,2026-01-05
1351,10206,2026-01-06 12:00:00,Brasil,FREE,2026-01-06
1352,10078,2026-01-08 12:00:00,México,FREE,2026-01-08
1353,10057,2026-01-05 12:00:00,España,PRO,2026-01-05
1354,10173,2026-01-18 12:00:00,México,FREE,2026-01-18
1355,10185,2026-01-17 12:00:00,Brasil,PRO,2026-01-17
1356,10048,2026-01-01 12:00:00,España,FREE,2026-01-01
1357,10069,2026-01-16 12:00:00,España,PRO,2026-01-16
1358,10138,2026-01-03 12:00:00,Canada,FREE,2026-01-03
1359,10133,2026-01-03 12:00:00,Canada,FREE,2026-01-03
1360,10126,2026-01-07 12:00:00,Canada,FREE,2026-01-07
1361,10217,2026-01-13 12:00:00,Canada,PRO,2026-01-13
1362,10214,2026-01-08 12:00:00,United States,PRO,2026-01-08
1363,10099,2026-01-09 12:00:00,Brasil,PRO,2026-01-09
1364,10210,2026-01-10 12:00:00,Canada,FREE,2026-01-10
1365,10008,2026-01-13 12:00:00,México,PRO,2026-01-13
1366,10094,2026-01-05 12:00:00,United States,FREE,2026-01-05
1367,10016,2026-01-08 12:00:00,Brasil,PRO,2026-01-08
1368,10083,2026-01-04 12:00:00,Canada,FREE,2026-01-04
1369,10089,2026-01-04 12:00:00,Canada,PRO,2026-01-04
1370,10045,2026-01-08 12:00:00,United States,PRO,2026-01-08
1371,10014,2026-01-18 12:00:00,Brasil,FREE,2026-01-18
1372,10116,2026-01-02 12:00:00,España,FREE,2026-01-02
1373,10107,2026-01-01 12:00:00,México,PRO,2026-01-01
1374,10069,2026-01-05 12:00:00,Canada,PRO,2026-01-05
1375,10125,2026-01-09 12:00:00,Canada,FREE,2026-01-09
1376,10057,2026-01-16 12:00:00,United States,PRO,2026-01-16
1377,10104,2026-01-18 12:00:00,México,PRO,2026-01-18
1378,10049,2026-01-12 12:00:00,Canada,FREE,2026-01-12
1379,10063,2026-01-15 12:00:00,México,FREE,2026-01-15
1380,10020,2026-01-01 12:00:00,United States,FREE,2026-01-01
1381,10084,2026-01-01 12:00:00,Brasil,PRO,2026-01-01
1382,10167,2026-01-10 12:00:00,México,FREE,2026-01-10
1383,10186,2026-01-05 12:00:00,México,PRO,2026-01-05
1384,10124,2026-01-04 12:00:00,Canada,ENTERPRISE,2026-01-04
1385,10181,2026-01-12 12:00:00,United States,PRO,2026-01-12
1386,10186,2026-01-01 12:00:00,Canada,FREE,2026-01-01
1387,10158,2026-01-04 12:00:00,Canada,ENTERPRISE,2026-01-04
1388,10118,2026-01-05 12:00:00,United States,PRO,2026-01-05
1389,10036,2026-01-06 12:00:00,Canada,FREE,2026-01-06
1390,10054,2026-01-16 12:00:00,México,FREE,2026-01-16
1391,10208,2026-01-02 12:00:00,United States,ENTERPRISE,2026-01-02
1392,10178,2026-01-16 12:00:00,Brasil,FREE,2026-01-16
1393,10014,2026-01-16 12:00:00,España,PRO,2026-01-16
1394,10146,2026-01-05 12:00:00,España,PRO,2026-01-05
1395,10054,2026-01-18 12:00:00,México,PRO,2026-01-18
1396,10204,2026-01-06 12:00:00,México,PRO,2026-01-06
1397,10109,2026-01-08 12:00:00,United States,ENTERPRISE,2026-01-08
1398,10209,2026-01-06 12:00:00,España,FREE,2026-01-06
1399,10132,2026-01-06 12:00:00,United States,FREE,2026-01-06
1400,10091,2026-01-15 12:00:00,México,PRO,2026-01-15
1401,10055,2026-01-10 12:00:00,España,FREE,2026-01-10
1402,10167,2026-01-13 12:00:00,España,FREE,2026-01-13
1403,10071,2026-01-16 12:00:00,United States,PRO,2026-01-16
1404,10171,2026-01-18 12:00:00,United States,FREE,2026-01-18
1405,10105,2026-01-08 12:00:00,Canada,FREE,2026-01-08
1406,10159,2026-01-11 12:00:00,Canada,PRO,2026-01-11
1407,10016,2026-01-03 12:00:00,Brasil,PRO,2026-01-03
1408,10029,2026-01-04 12:00:00,Canada,ENTERPRISE,2026-01-04
1409,10157,2026-01-14 12:00:00,México,ENTERPRISE,2026-01-14
1410,10167,2026-01-16 12:00:00,United States,PRO,2026-01-16
1411,10199,2026-01-05 12:00:00,Canada,PRO,2026-01-05
1412,10086,2026-01-10 12:00:00,Canada,FREE,2026-01-10
1413,10068,2026-01-03 12:00:00,Brasil,ENTERPRISE,2026-01-03
1414,10012,2026-01-03 12:00:00,España,FREE,2026-01-03
1415,10203,2026-01-05 12:00:00,Brasil,ENTERPRISE,2026-01-05
1416,10119,2026-01-05 12:00:00,United States,PRO,2026-01-05
1417,10219,2026-01-02 12:00:00,Brasil,PRO,2026-01-02
1418,10117,2026-01-09 12:00:00,Brasil,FREE,2026-01-09
1419,10194,2026-01-18 12:00:00,United States,PRO,2026-01-18
1420,10050,2026-01-07 12:00:00,Brasil,FREE,2026-01-07
1421,10207,2026-01-08 12:00:00,United States,PRO,2026-01-08
1422,10210,2026-01-18 12:00:00,México,PRO,2026-01-18
1423,10197,2026-01-06 12:00:00,United States,PRO,2026-01-06
1424,10036,2026-01-04 12:00:00,United States,PRO,2026-01-04
1425,10120,2026-01-12 12:00:00,España,FREE,2026-01-12
1426,10215,2026-01-12 12:00:00,México,PRO,2026-01-12
1427,10103,2026-01-15 12:00:00,México,FREE,2026-01-15
1428,10100,2026-01-10 12:00:00,Canada,PRO,2026-01-10
1429,10113,2026-01-10 12:00:00,United States,PRO,2026-01-10
1430,10131,2026-01-01 12:00:00,México,PRO,2026-01-01
1431,10088,2026-01-05 12:00:00,Canada,FREE,2026-01-05
1432,10060,2026-01-09 12:00:00,España,PRO,2026-01-09
1433,10081,2026-01-09 12:00:00,España,PRO,2026-01-09
1434,10076,2026-01-05 12:00:00,United States,PRO,2026-01-05
1435,10040,2026-01-05 12:00:00,México,FREE,2026-01-05
1436,10168,2026-01-05 12:00:00,Brasil,PRO,2026-01-05
1437,10152,2026-01-06 12:00:00,Canada,FREE,2026-01-06
1438,10168,2026-01-11 12:00:00,España,PRO,2026-01-11
1439,10033,2026-01-13 12:00:00,United States,FREE,2026-01-13
1440,10101,2026-01-09 12:00:00,Brasil,FREE,2026-01-09
1441,10029,2026-01-08 12:00:00,Canada,PRO,2026-01-08
1442,10101,2026-01-06 12:00:00,United States,FREE,2026-01-06
1443,10024,2026-01-05 12:00:00,España,FREE,2026-01-05
1444,10215,2026-01-01 12:00:00,Brasil,PRO,2026-01-01
1445,10053,2026-01-13 12:00:00,España,FREE,2026-01-13
1446,10199,2026-01-04 12:00:00,Canada,PRO,2026-01-04
1447,10169,2026-01-04 12:00:00,United States,PRO,2026-01-04
1448,10037,2026-01-04 12:00:00,España,PRO,2026-01-04
1449,10179,2026-01-11 12:00:00,Brasil,PRO,2026-01-11
1450,10074,2026-01-03 12:00:00,United States,FREE,2026-01-03
1451,10164,2026-01-15 12:00:00,Brasil,PRO,2026-01-15
1452,10086,2026-01-15 12:00:00,México,ENTERPRISE,2026-01-15
1453,10034,2026-01-02 12:00:00,Brasil,PRO,2026-01-02
1454,10089,2026-01-07 12:00:00,Brasil,FREE,2026-01-07
1455,10010,2026-01-11 12:00:00,México,PRO,2026-01-11
1456,10064,2026-01-08 12:00:00,Canada,FREE,2026-01-08
1457,10193,2026-01-03 12:00:00,United States,FREE,2026-01-03
1458,10197,2026-01-14 12:00:00,Canada,PRO,2026-01-14
1459,10163,2026-01-09 12:00:00,México,FREE,2026-01-09
1460,10014,2026-01-01 12:00:00,México,PRO,2026-01-01
1461,10132,2026-01-06 12:00:00,Brasil,PRO,2026-01-06
1462,10063,2026-01-10 12:00:00,Brasil,PRO,2026-01-10
1463,10085,2026-01-12 12:00:00,España,ENTERPRISE,2026-01-12
1464,10070,2026-01-02 12:00:00,México,FREE,2026-01-02
1465,10184,2026-01-08 12:00:00,United States,PRO,2026-01-08
1466,10068,2026-01-09 12:00:00,México,FREE,2026-01-09
1467,10168,2026-01-03 12:00:00,España,PRO,2026-01-03
1468,10021,2026-01-06 12:00:00,United States,FREE,2026-01-06
1469,10094,2026-01-08 12:00:00,México,ENTERPRISE,2026-01-08
1470,10060,2026-01-09 12:00:00,Canada,PRO,2026-01-09
1471,10141,2026-01-04 12:00:00,México,FREE,2026-01-04
1472,10049,2026-01-14 12:00:00,United States,ENTERPRISE,2026-01-14
1473,10040,2026-01-16 12:00:00,España,FREE,2026-01-16
1474,10135,2026-01-02 12:00:00,México,PRO,2026-01-02
1475,10125,2026-01-16 12:00:00,Brasil,PRO,2026-01-16
1476,10057,2026-01-12 12:00:00,Canada,FREE,2026-01-12
1477,10193,2026-01-13 12:00:00,Canada,PRO,2026-01-13
1478,10185,2026-01-18 12:00:00,México,FREE,2026-01-18
1479,10194,2026-01-02 12:00:00,México,PRO,2026-01-02
1480,10138,2026-01-04 12:00:00,México,ENTERPRISE,2026-01-04
1481,10056,2026-01-03 12:00:00,Brasil,PRO,2026-01-03
1482,10115,2026-01-06 12:00:00,México,PRO,2026-01-06
1483,10142,2026-01-06 12:00:00,México,PRO,2026-01-06
1484,10176,2026-01-02 12:00:00,Canada,ENTERPRISE,2026-01-02
1485,10154,2026-01-12 12:00:00,United States,PRO,2026-01-12
1486,10211,2026-01-01 12:00:00,United States,PRO,2026-01-01
1487,10118,2026-01-14 12:00:00,México,ENTERPRISE,2026-01-14
1488,10059,2026-01-04 12:00:00,España,PRO,2026-01-04
1489,10029,2026-01-10 12:00:00,España,PRO,2026-01-10
1490,10096,2026-01-10 12:00:00,España,PRO,2026-01-10
1491,10068,2026-01-16 12:00:00,México,FREE,2026-01-16
1492,10107,2026-01-08 12:00:00,Canada,PRO,2026-01-08
1493,10064,2026-01-12 12:00:00,Brasil,FREE,2026-01-12
1494,10022,2026-01-10 12:00:00,Brasil,PRO,2026-01-10
1495,10068,2026-01-07 12:00:00,United States,ENTERPRISE,2026-01-07
1496,10099,2026-01-11 12:00:00,España,FREE,2026-01-11
1497,10058,2026-01-15 12:00:00,United States,PRO,2026-01-15
1498,10052,2026-01-17 12:00:00,United States,PRO,2026-01-17
1499,10096,2026-01-04 12:00:00,España,PRO,2026-01-04
1500,10120,2026-01-18 12:00:00,United States,FREE,2026-01-18
1501,10093,2026-01-15 12:00:00,Brasil,PRO,2026-01-15
1502,10096,2026-01-08 12:00:00,United States,PRO,2026-01-08
1503,10200,2026-01-15 12:00:00,Canada,FREE,2026-01-15
1504,10161,2026-01-14 12:00:00,Canada,PRO,2026-01-14
1505,10019,2026-01-05 12:00:00,México,PRO,2026-01-05
1506,10073,2026-01-05 12:00:00,United States,FREE,2026-01-05
1507,10000,2026-01-10 12:00:00,United States,FREE,2026-01-10
1508,10062,2026-01-05 12:00:00,México,FREE,2026-01-05
1509,10185,2026-01-11 12:00:00,United States,PRO,2026-01-11
1510,10105,2026-01-13 12:00:00,United States,PRO,2026-01-13
1511,10034,2026-01-05 12:00:00,Brasil,FREE,2026-01-05
1512,10169,2026-01-10 12:00:00,España,PRO,2026-01-10
1513,10042,2026-01-09 12:00:00,United States,FREE,2026-01-09
1514,10065,2026-01-02 12:00:00,United States,PRO,2026-01-02
1515,10070,2026-01-05 12:00:00,España,PRO,2026-01-05
1516,10154,2026-01-14 12:00:00,España,FREE,2026-01-14
1517,10016,2026-01-02 12:00:00,España,FREE,2026-01-02
1518,10059,2026-01-05 12:00:00,United States,FREE,2026-01-05
1519,10023,2026-01-08 12:00:00,México,PRO,2026-01-08
1520,10047,2026-01-05 12:00:00,España,FREE,2026-01-05
1521,10179,2026-01-09 12:00:00,España,FREE,2026-01-09
1522,10007,2026-01-16 12:00:00,United States,FREE,2026-01-16
1523,10092,2026-01-12 12:00:00,United States,PRO,2026-01-12
1524,10072,2026-01-07 12:00:00,Brasil,ENTERPRISE,2026-01-07
1525,10121,2026-01-08 12:00:00,Canada,PRO,2026-01-08
1526,10115,2026-01-17 12:00:00,United States,PRO,2026-01-17
1527,10150,2026-01-18 12:00:00,Brasil,FREE,2026-01-18
1528,10096,2026-01-06 12:00:00,Brasil,FREE,2026-01-06
1529,10044,2026-01-14 12:00:00,España,PRO,2026-01-14
1530,10109,2026-01-13 12:00:00,Brasil,PRO,2026-01-13
1531,10031,2026-01-01 12:00:00,España,PRO,2026-01-01
1532,10060,2026-01-14 12:00:00,Canada,ENTERPRISE,2026-01-14
1533,10216,2026-01-02 12:00:00,United States,PRO,2026-01-02
1534,10007,2026-01-15 12:00:00,México,ENTERPRISE,2026-01-15
1535,10045,2026-01-08 12:00:00,España,FREE,2026-01-08
1536,10155,2026-01-06 12:00:00,Canada,PRO,2026-01-06
1537,10112,2026-01-01 12:00:00,España,PRO,2026-01-01
1538,10183,2026-01-14 12:00:00,Brasil,FREE,2026-01-14
1539,10048,2026-01-17 12:00:00,España,FREE,2026-01-17
1540,10095,2026-01-02 12:00:00,México,PRO,2026-01-02
1541,10087,2026-01-11 12:00:00,España,FREE,2026-01-11
1542,10037,2026-01-09 12:00:00,Canada,FREE,2026-01-09
1543,10068,2026-01-10 12:00:00,Brasil,PRO,2026-01-10
1544,10163,2026-01-14 12:00:00,United States,PRO,2026-01-14
1545,10182,2026-01-17 12:00:00,Brasil,PRO,2026-01-17
1546,10129,2026-01-17 12:00:00,Brasil,FREE,2026-01-17
1547,10218,2026-01-11 12:00:00,Brasil,PRO,2026-01-11
1548,10134,2026-01-03 12:00:00,México,FREE,2026-01-03
1549,10074,2026-01-03 12:00:00,Brasil,PRO,2026-01-03
1550,10079,2026-01-04 12:00:00,United States,FREE,2026-01-04
1551,10076,2026-01-06 12:00:00,España,PRO,2026-01-06
1552,10149,2026-01-08 12:00:00,España,PRO,2026-01-08
1553,10114,2026-01-10 12:00:00,United States,FREE,2026-01-10
1554,10101,2026-01-15 12:00:00,United States,PRO,2026-01-15
1555,10036,2026-01-04 12:00:00,México,FREE,2026-01-04
1556,10089,2026-01-04 12:00:00,Canada,FREE,2026-01-04
1557,10210,2026-01-13 12:00:00,Canada,PRO,2026-01-13
1558,10165,2026-01-13 12:00:00,Brasil,PRO,2026-01-13
1559,10070,2026-01-05 12:00:00,México,FREE,2026-01-05
1560,10154,2026-01-06 12:00:00,United States,PRO,2026-01-06
1561,10137,2026-01-13 12:00:00,Brasil,FREE,2026-01-13
1562,10071,2026-01-17 12:00:00,United States,PRO,2026-01-17
1563,10165,2026-01-15 12:00:00,México,PRO,2026-01-15
1564,10013,2026-01-05 12:00:00,España,PRO,2026-01-05
1565,10092,2026-01-04 12:00:00,México,ENTERPRISE,2026-01-04
1566,10217,2026-01-15 12:00:00,España,PRO,2026-01-15
1567,10036,2026-01-17 12:00:00,México,PRO,2026-01-17
1568,10054,2026-01-05 12:00:00,United States,PRO,2026-01-05
1569,10067,2026-01-14 12:00:00,United States,FREE,2026-01-14
1570,10021,2026-01-16 12:00:00,México,ENTERPRISE,2026-01-16
1571,10173,2026-01-18 12:00:00,United States,FREE,2026-01-18
1572,10194,2026-01-02 12:00:00,España,ENTERPRISE,2026-01-02
1573,10022,2026-01-09 12:00:00,Brasil,PRO,2026-01-09
1574,10065,2026-01-12 12:00:00,Canada,PRO,2026-01-12
1575,10037,2026-01-15 12:00:00,España,PRO,2026-01-15
1576,10206,2026-01-06 12:00:00,Brasil,ENTERPRISE,2026-01-06
1577,10000,2026-01-15 12:00:00,España,PRO,2026-01-15
1578,10206,2026-01-06 12:00:00,España,FREE,2026-01-06
1579,10085,2026-01-01 12:00:00,España,FREE,2026-01-01
1580,10061,2026-01-11 12:00:00,México,FREE,2026-01-11
1581,10045,2026-01-15 12:00:00,España,PRO,2026-01-15
1582,10205,2026-01-08 12:00:00,Brasil,PRO,2026-01-08
1583,10176,2026-01-07 12:00:00,España,FREE,2026-01-07
1584,10015,2026-01-03 12:00:00,España,ENTERPRISE,2026-01-03
1585,10080,2026-01-15 12:00:00,México,ENTERPRISE,2026-01-15
1586,10004,2026-01-05 12:00:00,Brasil,ENTERPRISE,2026-01-05
1587,10174,2026-01-15 12:00:00,Brasil,PRO,2026-01-15
1588,10015,2026-01-02 12:00:00,Canada,PRO,2026-01-02
1589,10216,2026-01-06 12:00:00,México,PRO,2026-01-06
1590,10033,2026-01-05 12:00:00,México,FREE,2026-01-05
1591,10067,2026-01-10 12:00:00,España,PRO,2026-01-10
1592,10119,2026-01-17 12:00:00,México,PRO,2026-01-17
1593,10155,2026-01-02 12:00:00,Canada,PRO,2026-01-02
1594,10102,2026-01-04 12:00:00,España,PRO,2026-01-04
1595,10155,2026-01-06 12:00:00,United States,PRO,2026-01-06
1596,10091,2026-01-11 12:00:00,México,PRO,2026-01-11
1597,10032,2026-01-16 12:00:00,Brasil,PRO,2026-01-16
1598,10138,2026-01-07 12:00:00,United States,FREE,2026-01-07
1599,10166,2026-01-07 12:00:00,España,PRO,2026-01-07
1600,10040,2026-01-09 12:00:00,México,FREE,2026-01-09
1601,10189,2026-01-01 12:00:00,España,PRO,2026-01-01
1602,10073,2026-01-15 12:00:00,Canada,FREE,2026-01-15
1603,10185,2026-01-03 12:00:00,España,PRO,2026-01-03
1604,10082,2026-01-06 12:00:00,España,PRO,2026-01-06
1605,10012,2026-01-08 12:00:00,United States,PRO,2026-01-08
1606,10041,2026-01-03 12:00:00,México,FREE,2026-01-03
1607,10217,2026-01-18 12:00:00,United States,PRO,2026-01-18
1608,10065,2026-01-12 12:00:00,España,ENTERPRISE,2026-01-12
1609,10059,2026-01-16 12:00:00,Canada,PRO,2026-01-16
1610,10116,2026-01-10 12:00:00,España,FREE,2026-01-10
1611,10163,2026-01-15 12:00:00,Brasil,PRO,2026-01-15
1612,10086,2026-01-12 12:00:00,Canada,FREE,2026-01-12
1613,10156,2026-01-03 12:00:00,Brasil,FREE,2026-01-03
1614,10054,2026-01-05 12:00:00,Brasil,PRO,2026-01-05
1615,10137,2026-01-14 12:00:00,Canada,FREE,2026-01-14
1616,10152,2026-01-08 12:00:00,España,PRO,2026-01-08
1617,10192,2026-01-07 12:00:00,España,FREE,2026-01-07
1618,10042,2026-01-18 12:00:00,Brasil,FREE,2026-01-18
1619,10085,2026-01-18 12:00:00,Brasil,ENTERPRISE,2026-01-18
1620,10045,2026-01-06 12:00:00,Brasil,FREE,2026-01-06
1621,10037,2026-01-06 12:00:00,Brasil,FREE,2026-01-06
1622,10136,2026-01-13 12:00:00,United States,PRO,2026-01-13
1623,10214,2026-01-07 12:00:00,México,PRO,2026-01-07
1624,10061,2026-01-07 12:00:00,Canada,FREE,2026-01-07
1625,10089,2026-01-12 12:00:00,México,FREE,2026-01-12
1626,10134,2026-01-18 12:00:00,México,FREE,2026-01-18
1627,10209,2026-01-01 12:00:00,México,FREE,2026-01-01
1628,10058,2026-01-05 12:00:00,México,PRO,2026-01-05
1629,10178,2026-01-18 12:00:00,España,ENTERPRISE,2026-01-18
1630,10179,2026-01-13 12:00:00,United States,PRO,2026-01-13
1631,10051,2026-01-05 12:00:00,México,FREE,2026-01-05
1632,10056,2026-01-10 12:00:00,Brasil,PRO,2026-01-10
1633,10140,2026-01-11 12:00:00,España,FREE,2026-01-11
1634,10165,2026-01-08 12:00:00,México,PRO,2026-01-08
1635,10145,2026-01-12 12:00:00,Canada,ENTERPRISE,2026-01-12
1636,10062,2026-01-16 12:00:00,Canada,FREE,2026-01-16
1637,10177,2026-01-17 12:00:00,España,PRO,2026-01-17
1638,10006,2026-01-05 12:00:00,México,PRO,2026-01-05
1639,10150,2026-01-13 12:00:00,España,FREE,2026-01-13
1640,10172,2026-01-16 12:00:00,United States,FREE,2026-01-16
1641,10157,2026-01-04 12:00:00,España,PRO,2026-01-04
1642,10199,2026-01-09 12:00:00,United States,PRO,2026-01-09
1643,10182,2026-01-14 12:00:00,United States,PRO,2026-01-14
1644,10149,2026-01-06 12:00:00,México,PRO,2026-01-06
1645,10188,2026-01-06 12:00:00,México,PRO,2026-01-06
1646,10044,2026-01-15 12:00:00,España,PRO,2026-01-15
1647,10079,2026-01-10 12:00:00,Canada,FREE,2026-01-10
1648,10198,2026-01-14 12:00:00,Brasil,FREE,2026-01-14
1649,10029,2026-01-03 12:00:00,España,ENTERPRISE,2026-01-03
1650,10133,2026-01-14 12:00:00,España,PRO,2026-01-14
1651,10116,2026-01-01 12:00:00,United States,FREE,2026-01-01
1652,10181,2026-01-07 12:00:00,United States,FREE,2026-01-07
1653,10165,2026-01-12 12:00:00,Canada,FREE,2026-01-12
1654,10058,2026-01-06 12:00:00,España,FREE,2026-01-06
1655,10122,2026-01-13 12:00:00,United States,PRO,2026-01-13
1656,10011,2026-01-08 12:00:00,México,FREE,2026-01-08
1657,10002,2026-01-01 12:00:00,México,PRO,2026-01-01
1658,10162,2026-01-12 12:00:00,España,PRO,2026-01-12
1659,10134,2026-01-17 12:00:00,México,FREE,2026-01-17
1660,10207,2026-01-14 12:00:00,España,FREE,2026-01-14
1661,10186,2026-01-11 12:00:00,México,PRO,2026-01-11
1662,10168,2026-01-17 12:00:00,Brasil,FREE,2026-01-17
1663,10118,2026-01-17 12:00:00,Brasil,ENTERPRISE,2026-01-17
1664,10003,2026-01-16 12:00:00,United States,FREE,2026-01-16
1665,10027,2026-01-05 12:00:00,México,PRO,2026-01-05
1666,10187,2026-01-10 12:00:00,United States,FREE,2026-01-10
1667,10200,2026-01-11 12:00:00,Brasil,FREE,2026-01-11
1668,10026,2026-01-14 12:00:00,Brasil,ENTERPRISE,2026-01-14
1669,10109,2026-01-13 12:00:00,México,FREE,2026-01-13
1670,10084,2026-01-01 12:00:00,México,PRO,2026-01-01
1671,10149,2026-01-01 12:00:00,Canada,ENTERPRISE,2026-01-01
1672,10149,2026-01-05 12:00:00,Canada,PRO,2026-01-05
1673,10070,2026-01-07 12:00:00,United States,PRO,2026-01-07
1674,10187,2026-01-17 12:00:00,México,PRO,2026-01-17
1675,10091,2026-01-16 12:00:00,Canada,PRO,2026-01-16
1676,10202,2026-01-11 12:00:00,España,FREE,2026-01-11
1677,10172,2026-01-14 12:00:00,México,ENTERPRISE,2026-01-14
1678,10061,2026-01-09 12:00:00,United States,FREE,2026-01-09
1679,10018,2026-01-05 12:00:00,España,PRO,2026-01-05
1680,10157,2026-01-06 12:00:00,Brasil,PRO,2026-01-06
1681,10215,2026-01-17 12:00:00,Brasil,FREE,2026-01-17
1682,10095,2026-01-14 12:00:00,Canada,ENTERPRISE,2026-01-14
