event_date,region,park_name,team_id,team_name,volunteer_id,volunteer_experience,minutes_observed,weather,fireflies_counted
2025-08-15,High Plains,Dry Creek Reserve,T054,Field Flickers 54,V00213,advanced,60,clear,39
2025-06-12,High Plains,Sage Flat Park,T059,Glow Seekers 59,V02756,beginner,30,clear,15
2025-08-22,Northwoods,Pine Hollow Park,T004,Night Trackers 4,V00437,intermediate,60,humid,36
2025-07-16,Coastal,Harbor Mist Park,T070,Field Flickers 70,V03611,intermediate,45,clear,18
2025-06-09,Coastal,Driftwood Cove,T079,Dusk Patrol 79,V03605,beginner,40,clear,30
2025-08-07,Northwoods,Moonlake Reserve,T015,Dusk Patrol 15,V01419,beginner,90,cloudy,41
2025-07-01,Riverlands,Otter Bend Park,T028,Glow Seekers 28,V03473,advanced,75,humid,65
2025-08-19,Northwoods,Pine Hollow Park,T006,Twilight Counters 6,V03571,intermediate,45,clear,25
2025-06-14,Appalachia,Blackberry Ridge,T086,Moon Chasers 86,V02747,advanced,60,cloudy,42
2025-06-20,Appalachia,Cedar Echo Preserve,T099,Moon Chasers 99,V00844,intermediate,40,humid,34
2025-06-11,Appalachia,Blackberry Ridge,T087,Twilight Counters 87,V03304,beginner,90,humid,57
2025-07-10,Northwoods,Pine Hollow Park,T003,Field Flickers 3,V00857,intermediate,60,clear,37
2025-06-15,Northwoods,Silver Fern Preserve,T009,Night Trackers 9,V01417,intermediate,75,clear,51
2025-06-23,Northwoods,Moonlake Reserve,T015,Dusk Patrol 15,V00868,beginner,60,light_rain,16
2025-06-27,High Plains,Sage Flat Park,T059,Glow Seekers 59,V02229,beginner,45,clear,20
2025-06-08,High Plains,Prairie Star Field,T048,Field Flickers 48,V01270,advanced,75,humid,32
2025-06-01,High Plains,Dry Creek Reserve,T055,Twilight Counters 55,V03159,intermediate,30,clear,15
2025-06-03,Appalachia,Cedar Echo Preserve,T096,Dusk Patrol 96,V03812,beginner,75,foggy,52
2025-06-07,Coastal,Harbor Mist Park,T074,Field Flickers 74,V01742,intermediate,30,foggy,8
2025-06-19,Coastal,Driftwood Cove,T080,Spark Scouts 80,V02688,intermediate,40,humid,27
2025-06-28,High Plains,Dry Creek Reserve,T052,Twilight Counters 52,V03433,intermediate,45,cloudy,14
2025-06-04,Northwoods,Pine Hollow Park,T002,Twilight Counters 2,V03174,advanced,45,humid,36
2025-06-29,Appalachia,Moss Lantern Park,T090,Spark Scouts 90,V03610,intermediate,20,clear,13
2025-06-18,High Plains,Sage Flat Park,T058,Spark Scouts 58,V01503,beginner,45,cloudy,16
2025-06-06,Coastal,Saltwind Dunes,T067,Spark Scouts 67,V01838,beginner,45,humid,21
2025-07-31,Riverlands,Blue Heron Point,T040,Spark Scouts 40,V03860,beginner,60,clear,49
2025-08-20,High Plains,Dry Creek Reserve,T056,Glow Seekers 56,V03812,advanced,75,foggy,38
2025-07-24,Appalachia,Cedar Echo Preserve,T096,Dusk Patrol 96,V02733,beginner,75,clear,50
2025-06-23,Appalachia,Cedar Echo Preserve,T099,Moon Chasers 99,V01489,beginner,75,clear,54
2025-08-18,Riverlands,Blue Heron Point,T040,Spark Scouts 40,V00339,advanced,60,clear,50
2025-06-21,Riverlands,Otter Bend Park,T026,Spark Scouts 26,V00694,intermediate,90,clear,63
2025-06-10,High Plains,Dry Creek Reserve,T054,Field Flickers 54,V03747,advanced,30,clear,12
2025-07-19,Coastal,Driftwood Cove,T078,Lantern Watch 78,V00453,intermediate,20,light_rain,4
2025-07-08,High Plains,Prairie Star Field,T046,Night Trackers 46,V01782,intermediate,45,foggy,21
2025-06-23,Appalachia,Blackberry Ridge,T082,Moon Chasers 82,V00534,advanced,30,clear,29
2025-06-17,Coastal,Saltwind Dunes,T065,Twilight Counters 65,V03014,beginner,30,cloudy,10
2025-06-14,High Plains,Dry Creek Reserve,T053,Night Trackers 53,V03985,advanced,90,clear,54
2025-06-15,Riverlands,Blue Heron Point,T042,Field Flickers 42,V00934,intermediate,30,clear,24
2025-07-06,Northwoods,Silver Fern Preserve,T012,Night Trackers 12,V02912,intermediate,90,clear,52
2025-08-06,High Plains,Prairie Star Field,T049,Spark Scouts 49,V02691,intermediate,40,clear,23
2025-07-10,High Plains,Dry Creek Reserve,T052,Twilight Counters 52,V03463,beginner,45,light_rain,5
2025-08-17,High Plains,Dry Creek Reserve,T056,Glow Seekers 56,V03286,intermediate,60,clear,24
2025-06-07,Northwoods,Silver Fern Preserve,T012,Night Trackers 12,V01327,advanced,90,cloudy,54
2025-07-05,Appalachia,Cedar Echo Preserve,T095,Field Flickers 95,V00849,beginner,30,light_rain,16
2025-06-09,Appalachia,Cedar Echo Preserve,T100,Field Flickers 100,V02013,intermediate,45,cloudy,42
2025-08-18,Appalachia,Blackberry Ridge,T082,Moon Chasers 82,V02564,beginner,75,humid,57
2025-08-06,Riverlands,Otter Bend Park,T028,Glow Seekers 28,V00869,intermediate,75,humid,60
2025-06-27,Riverlands,Blue Heron Point,T037,Lantern Watch 37,V01338,intermediate,60,clear,41
2025-06-19,Coastal,Saltwind Dunes,T068,Spark Scouts 68,V03360,advanced,75,humid,48
2025-08-03,Appalachia,Moss Lantern Park,T093,Moon Chasers 93,V02875,beginner,45,humid,31
2025-08-27,Northwoods,Moonlake Reserve,T020,Lantern Watch 20,V01089,beginner,40,cloudy,22
2025-08-23,Coastal,Saltwind Dunes,T065,Twilight Counters 65,V00830,intermediate,60,clear,36
2025-08-07,Northwoods,Pine Hollow Park,T001,Spark Scouts 1,V00090,intermediate,40,clear,28
2025-08-22,Appalachia,Cedar Echo Preserve,T097,Field Flickers 97,V03448,advanced,90,humid,78
2025-07-18,Riverlands,Willow Marsh,T035,Night Trackers 35,V02836,beginner,90,foggy,48
2025-08-26,Riverlands,Otter Bend Park,T025,Dusk Patrol 25,V00236,intermediate,30,clear,35
2025-07-31,Appalachia,Blackberry Ridge,T082,Moon Chasers 82,V01700,beginner,30,light_rain,14
2025-06-12,Northwoods,Silver Fern Preserve,T009,Night Trackers 9,V02592,intermediate,45,cloudy,35
2025-08-14,Riverlands,Otter Bend Park,T025,Dusk Patrol 25,V02787,advanced,45,cloudy,45
2025-06-20,Northwoods,Moonlake Reserve,T020,Lantern Watch 20,V00019,beginner,30,foggy,12
2025-08-05,Riverlands,Blue Heron Point,T040,Spark Scouts 40,V00285,intermediate,60,light_rain,33
2025-06-13,Northwoods,Pine Hollow Park,T001,Spark Scouts 1,V02483,intermediate,45,clear,24
2025-07-22,Appalachia,Blackberry Ridge,T084,Lantern Watch 84,V03859,beginner,75,clear,61
2025-07-28,High Plains,Prairie Star Field,T046,Night Trackers 46,V01463,beginner,30,clear,9
2025-08-26,High Plains,Dry Creek Reserve,T050,Glow Seekers 50,V02633,intermediate,40,humid,20
2025-07-01,Appalachia,Moss Lantern Park,T089,Lantern Watch 89,V03526,intermediate,40,humid,36
2025-08-07,Riverlands,Otter Bend Park,T023,Moon Chasers 23,V01752,intermediate,75,cloudy,58
2025-06-21,Riverlands,Otter Bend Park,T025,Dusk Patrol 25,V00997,beginner,75,humid,42
2025-08-04,Riverlands,Blue Heron Point,T040,Spark Scouts 40,V01266,intermediate,45,humid,31
2025-06-01,Riverlands,Blue Heron Point,T039,Spark Scouts 39,V01939,intermediate,75,humid,49
2025-07-06,Coastal,Saltwind Dunes,T064,Lantern Watch 64,V02506,beginner,20,cloudy,11
2025-06-01,Coastal,Driftwood Cove,T079,Dusk Patrol 79,V02047,advanced,75,clear,69
2025-07-20,High Plains,Prairie Star Field,T044,Field Flickers 44,V00856,beginner,40,foggy,14
2025-08-15,Northwoods,Moonlake Reserve,T019,Twilight Counters 19,V00967,beginner,30,humid,19
2025-07-28,Appalachia,Moss Lantern Park,T090,Spark Scouts 90,V02725,intermediate,45,cloudy,31
2025-06-20,Appalachia,Blackberry Ridge,T086,Moon Chasers 86,V02164,intermediate,30,clear,21
2025-08-14,Coastal,Driftwood Cove,T079,Dusk Patrol 79,V01667,intermediate,75,clear,39
2025-06-30,Northwoods,Silver Fern Preserve,T012,Night Trackers 12,V03167,intermediate,90,clear,62
2025-06-28,Coastal,Harbor Mist Park,T072,Twilight Counters 72,V02771,intermediate,60,foggy,18
2025-07-08,Coastal,Harbor Mist Park,T069,Spark Scouts 69,V03479,intermediate,60,cloudy,25
2025-07-05,Riverlands,Otter Bend Park,T028,Glow Seekers 28,V02293,beginner,30,cloudy,24
2025-06-04,Riverlands,Otter Bend Park,T026,Spark Scouts 26,V03286,beginner,75,clear,61
2025-08-17,High Plains,Dry Creek Reserve,T051,Night Trackers 51,V00813,beginner,45,clear,24
2025-07-15,Appalachia,Blackberry Ridge,T085,Spark Scouts 85,V03050,beginner,75,humid,52
2025-08-28,High Plains,Sage Flat Park,T062,Lantern Watch 62,V03853,beginner,60,humid,23
2025-08-29,Riverlands,Otter Bend Park,T026,Spark Scouts 26,V02829,beginner,90,cloudy,61
2025-06-03,Riverlands,Otter Bend Park,T024,Lantern Watch 24,V02209,intermediate,30,foggy,18
2025-07-26,Northwoods,Silver Fern Preserve,T013,Dusk Patrol 13,V02640,advanced,75,foggy,33
2025-07-14,Coastal,Driftwood Cove,T079,Dusk Patrol 79,V01652,beginner,45,clear,25
2025-07-24,High Plains,Sage Flat Park,T059,Glow Seekers 59,V00424,intermediate,40,foggy,14
2025-07-04,Northwoods,Moonlake Reserve,T018,Moon Chasers 18,V00529,intermediate,20,clear,8
2025-07-31,Appalachia,Cedar Echo Preserve,T100,Field Flickers 100,V03989,beginner,75,clear,49
2025-07-28,Riverlands,Willow Marsh,T034,Glow Seekers 34,V00371,intermediate,75,humid,60
2025-06-18,Riverlands,Otter Bend Park,T027,Twilight Counters 27,V02975,intermediate,60,humid,44
2025-08-03,Appalachia,Moss Lantern Park,T092,Lantern Watch 92,V02774,intermediate,75,clear,68
2025-08-21,Northwoods,Silver Fern Preserve,T008,Lantern Watch 8,V02018,beginner,45,clear,20
2025-08-18,Northwoods,Silver Fern Preserve,T014,Twilight Counters 14,V03390,beginner,45,clear,27
2025-06-02,Riverlands,Blue Heron Point,T041,Dusk Patrol 41,V00879,beginner,60,clear,44
2025-08-09,Appalachia,Blackberry Ridge,T085,Spark Scouts 85,V02060,advanced,75,cloudy,72
2025-08-16,Northwoods,Pine Hollow Park,T004,Night Trackers 4,V01829,advanced,45,clear,34
2025-08-22,Coastal,Harbor Mist Park,T070,Field Flickers 70,V01688,advanced,45,humid,24
2025-07-08,Appalachia,Cedar Echo Preserve,T097,Field Flickers 97,V00232,intermediate,40,cloudy,32
2025-06-18,Riverlands,Blue Heron Point,T040,Spark Scouts 40,V00538,intermediate,40,humid,32
2025-07-06,Northwoods,Pine Hollow Park,T002,Twilight Counters 2,V00488,intermediate,60,clear,45
2025-08-29,Northwoods,Moonlake Reserve,T022,Spark Scouts 22,V00398,intermediate,75,cloudy,32
2025-07-27,Coastal,Saltwind Dunes,T066,Lantern Watch 66,V00589,intermediate,90,cloudy,43
2025-06-01,Northwoods,Silver Fern Preserve,T010,Field Flickers 10,V03800,intermediate,30,humid,22
2025-06-18,High Plains,Prairie Star Field,T045,Moon Chasers 45,V01442,intermediate,60,humid,28
2025-07-09,Northwoods,Silver Fern Preserve,T010,Field Flickers 10,V03323,beginner,40,humid,27
2025-07-09,High Plains,Prairie Star Field,T044,Field Flickers 44,V02591,intermediate,90,humid,34
2025-06-12,High Plains,Dry Creek Reserve,T055,Twilight Counters 55,V00559,beginner,90,cloudy,21
2025-06-14,Coastal,Driftwood Cove,T078,Lantern Watch 78,V01824,intermediate,40,humid,29
2025-06-05,Appalachia,Moss Lantern Park,T094,Spark Scouts 94,V03337,intermediate,20,humid,19
2025-06-06,High Plains,Prairie Star Field,T048,Field Flickers 48,V02308,intermediate,30,clear,14
2025-07-20,Northwoods,Moonlake Reserve,T022,Spark Scouts 22,V01347,advanced,75,light_rain,35
2025-06-03,High Plains,Prairie Star Field,T048,Field Flickers 48,V01029,intermediate,20,foggy,5
2025-08-28,Riverlands,Willow Marsh,T035,Night Trackers 35,V01643,intermediate,45,humid,36
2025-08-21,Appalachia,Moss Lantern Park,T089,Lantern Watch 89,V03859,beginner,60,humid,44
2025-07-09,High Plains,Dry Creek Reserve,T051,Night Trackers 51,V02149,beginner,30,clear,16
2025-07-23,Coastal,Saltwind Dunes,T068,Spark Scouts 68,V01734,beginner,30,clear,11
2025-07-22,Northwoods,Moonlake Reserve,T018,Moon Chasers 18,V02637,intermediate,60,humid,37
2025-08-06,Coastal,Harbor Mist Park,T070,Field Flickers 70,V03523,beginner,40,clear,21
2025-08-21,Appalachia,Blackberry Ridge,T084,Lantern Watch 84,V00895,intermediate,60,foggy,49
2025-07-14,Northwoods,Moonlake Reserve,T017,Night Trackers 17,V01572,intermediate,30,foggy,17
2025-08-25,Appalachia,Cedar Echo Preserve,T098,Dusk Patrol 98,V02338,beginner,40,clear,32
2025-07-31,Northwoods,Moonlake Reserve,T022,Spark Scouts 22,V02756,beginner,30,clear,21
2025-08-21,High Plains,Dry Creek Reserve,T057,Field Flickers 57,V03541,beginner,90,light_rain,10
2025-08-24,Coastal,Saltwind Dunes,T064,Lantern Watch 64,V03218,intermediate,30,clear,24
2025-08-10,High Plains,Prairie Star Field,T044,Field Flickers 44,V03717,beginner,30,clear,15
2025-06-03,Northwoods,Silver Fern Preserve,T011,Night Trackers 11,V01965,advanced,20,light_rain,2
2025-06-25,High Plains,Prairie Star Field,T048,Field Flickers 48,V01194,intermediate,75,light_rain,22
2025-07-09,Coastal,Driftwood Cove,T081,Lantern Watch 81,V00017,intermediate,40,humid,15
2025-06-22,Coastal,Saltwind Dunes,T064,Lantern Watch 64,V00733,beginner,75,clear,37
2025-07-03,Coastal,Saltwind Dunes,T068,Spark Scouts 68,V01178,intermediate,60,light_rain,23
2025-07-11,Riverlands,Willow Marsh,T036,Night Trackers 36,V00901,intermediate,40,cloudy,27
2025-07-05,Coastal,Driftwood Cove,T076,Glow Seekers 76,V00148,beginner,20,clear,7
2025-07-13,Appalachia,Moss Lantern Park,T094,Spark Scouts 94,V02146,beginner,60,cloudy,32
2025-07-11,Appalachia,Cedar Echo Preserve,T095,Field Flickers 95,V01682,beginner,40,humid,27
2025-08-28,Riverlands,Blue Heron Point,T039,Spark Scouts 39,V02543,intermediate,60,clear,45
2025-06-03,Northwoods,Silver Fern Preserve,T014,Twilight Counters 14,V02261,beginner,60,clear,27
2025-08-19,Riverlands,Willow Marsh,T036,Night Trackers 36,V00716,intermediate,75,clear,69
2025-07-15,Riverlands,Willow Marsh,T036,Night Trackers 36,V02019,intermediate,90,clear,76
2025-06-25,Northwoods,Silver Fern Preserve,T012,Night Trackers 12,V02923,beginner,75,clear,54
2025-07-14,Riverlands,Willow Marsh,T032,Spark Scouts 32,V03172,intermediate,30,light_rain,10
2025-08-13,Northwoods,Pine Hollow Park,T005,Dusk Patrol 5,V00300,beginner,60,cloudy,22
2025-07-01,Northwoods,Pine Hollow Park,T007,Twilight Counters 7,V01640,advanced,45,humid,30
2025-08-15,Appalachia,Cedar Echo Preserve,T096,Dusk Patrol 96,V03007,intermediate,40,foggy,28
2025-07-13,Riverlands,Otter Bend Park,T027,Twilight Counters 27,V03137,beginner,40,cloudy,25
2025-07-25,Riverlands,Blue Heron Point,T039,Spark Scouts 39,V00288,beginner,75,humid,50
2025-06-19,Appalachia,Moss Lantern Park,T090,Spark Scouts 90,V02057,beginner,40,cloudy,29
2025-08-15,Coastal,Harbor Mist Park,T074,Field Flickers 74,V02967,advanced,90,humid,56
2025-07-14,Appalachia,Blackberry Ridge,T083,Moon Chasers 83,V02903,beginner,40,clear,37
2025-08-08,High Plains,Prairie Star Field,T049,Spark Scouts 49,V03733,intermediate,60,clear,21
2025-06-28,Appalachia,Blackberry Ridge,T084,Lantern Watch 84,V01758,beginner,40,clear,31
2025-07-18,High Plains,Dry Creek Reserve,T054,Field Flickers 54,V03305,intermediate,45,humid,17
2025-06-28,Northwoods,Silver Fern Preserve,T013,Dusk Patrol 13,V03673,beginner,20,light_rain,7
2025-08-18,High Plains,Dry Creek Reserve,T054,Field Flickers 54,V00926,intermediate,60,humid,30
2025-06-08,Appalachia,Moss Lantern Park,T088,Lantern Watch 88,V03115,beginner,60,clear,41
2025-08-11,Riverlands,Blue Heron Point,T041,Dusk Patrol 41,V00889,beginner,60,clear,42
2025-06-03,Riverlands,Otter Bend Park,T023,Moon Chasers 23,V00535,intermediate,60,foggy,52
2025-06-13,Riverlands,Blue Heron Point,T040,Spark Scouts 40,V02006,beginner,45,foggy,25
2025-07-01,Northwoods,Moonlake Reserve,T015,Dusk Patrol 15,V03725,beginner,75,humid,32
2025-06-01,Riverlands,Blue Heron Point,T041,Dusk Patrol 41,V01242,beginner,90,clear,67
2025-07-22,High Plains,Sage Flat Park,T058,Spark Scouts 58,V03804,intermediate,60,cloudy,28
2025-06-02,Appalachia,Cedar Echo Preserve,T095,Field Flickers 95,V03764,intermediate,60,clear,65
2025-07-25,High Plains,Dry Creek Reserve,T052,Twilight Counters 52,V01274,intermediate,20,cloudy,4
2025-06-30,Coastal,Driftwood Cove,T078,Lantern Watch 78,V03610,beginner,90,clear,44
2025-06-11,Coastal,Driftwood Cove,T079,Dusk Patrol 79,V03982,intermediate,45,humid,27
2025-06-28,Coastal,Saltwind Dunes,T067,Spark Scouts 67,V00094,beginner,30,humid,9
2025-06-27,Riverlands,Otter Bend Park,T023,Moon Chasers 23,V02007,beginner,45,foggy,37
2025-07-25,Northwoods,Pine Hollow Park,T006,Twilight Counters 6,V01125,beginner,30,clear,16
2025-06-27,Riverlands,Blue Heron Point,T038,Dusk Patrol 38,V03977,beginner,20,foggy,8
2025-08-07,Northwoods,Moonlake Reserve,T016,Dusk Patrol 16,V02013,beginner,40,foggy,17
2025-08-10,Coastal,Harbor Mist Park,T069,Spark Scouts 69,V01431,beginner,30,foggy,8
2025-08-29,Coastal,Saltwind Dunes,T066,Lantern Watch 66,V03418,beginner,45,cloudy,24
2025-08-06,Riverlands,Willow Marsh,T036,Night Trackers 36,V02110,intermediate,75,clear,53
2025-07-19,Northwoods,Moonlake Reserve,T022,Spark Scouts 22,V01635,beginner,45,clear,30
2025-06-25,Riverlands,Otter Bend Park,T026,Spark Scouts 26,V00810,beginner,40,clear,31
2025-06-25,Riverlands,Blue Heron Point,T037,Lantern Watch 37,V01152,intermediate,30,cloudy,15
2025-08-28,Coastal,Harbor Mist Park,T070,Field Flickers 70,V03776,intermediate,75,humid,42
2025-06-10,High Plains,Prairie Star Field,T045,Moon Chasers 45,V01425,beginner,75,humid,26
2025-07-31,Appalachia,Cedar Echo Preserve,T100,Field Flickers 100,V03818,beginner,75,humid,49
2025-06-30,Riverlands,Blue Heron Point,T042,Field Flickers 42,V03171,beginner,60,cloudy,32
2025-06-09,Riverlands,Willow Marsh,T036,Night Trackers 36,V02816,intermediate,75,foggy,42
2025-06-15,Northwoods,Moonlake Reserve,T019,Twilight Counters 19,V02785,advanced,45,humid,31
2025-06-27,Appalachia,Cedar Echo Preserve,T096,Dusk Patrol 96,V02236,beginner,30,humid,27
2025-07-06,Riverlands,Willow Marsh,T035,Night Trackers 35,V01346,beginner,30,clear,19
2025-07-19,Riverlands,Willow Marsh,T034,Glow Seekers 34,V01694,intermediate,20,humid,13
2025-08-08,Appalachia,Moss Lantern Park,T089,Lantern Watch 89,V00150,intermediate,60,humid,52
2025-07-21,Riverlands,Blue Heron Point,T040,Spark Scouts 40,V02679,beginner,60,humid,41
2025-07-09,Northwoods,Moonlake Reserve,T022,Spark Scouts 22,V00533,intermediate,30,humid,19
2025-07-15,Coastal,Driftwood Cove,T076,Glow Seekers 76,V02078,intermediate,30,humid,23
2025-06-26,Riverlands,Blue Heron Point,T040,Spark Scouts 40,V00530,intermediate,60,humid,53
2025-07-27,Northwoods,Moonlake Reserve,T019,Twilight Counters 19,V02493,beginner,90,clear,53
2025-08-06,Northwoods,Silver Fern Preserve,T009,Night Trackers 9,V00030,beginner,60,humid,32
2025-07-02,Northwoods,Moonlake Reserve,T015,Dusk Patrol 15,V01657,intermediate,45,cloudy,26
2025-06-19,High Plains,Prairie Star Field,T044,Field Flickers 44,V02871,beginner,40,clear,14
2025-06-10,Riverlands,Willow Marsh,T035,Night Trackers 35,V03238,intermediate,90,clear,62
2025-07-28,Appalachia,Cedar Echo Preserve,T100,Field Flickers 100,V02920,beginner,45,light_rain,29
2025-07-25,Northwoods,Pine Hollow Park,T007,Twilight Counters 7,V02035,intermediate,60,humid,34
2025-08-26,Appalachia,Moss Lantern Park,T092,Lantern Watch 92,V03647,beginner,30,foggy,16
2025-07-23,Northwoods,Moonlake Reserve,T015,Dusk Patrol 15,V02275,beginner,90,cloudy,48
2025-08-14,Riverlands,Willow Marsh,T033,Glow Seekers 33,V03966,beginner,45,humid,27
2025-08-13,Northwoods,Pine Hollow Park,T001,Spark Scouts 1,V03563,advanced,60,cloudy,41
2025-06-16,Riverlands,Blue Heron Point,T042,Field Flickers 42,V02478,beginner,40,foggy,19
2025-07-27,Coastal,Harbor Mist Park,T072,Twilight Counters 72,V02629,intermediate,30,humid,12
2025-06-13,High Plains,Sage Flat Park,T058,Spark Scouts 58,V01903,beginner,30,humid,9
2025-06-14,Coastal,Driftwood Cove,T078,Lantern Watch 78,V02916,beginner,45,humid,18
2025-07-08,Northwoods,Pine Hollow Park,T001,Spark Scouts 1,V02617,beginner,30,cloudy,10
2025-07-24,Appalachia,Blackberry Ridge,T083,Moon Chasers 83,V03113,intermediate,45,clear,40
2025-08-02,Coastal,Saltwind Dunes,T066,Lantern Watch 66,V01830,intermediate,90,light_rain,33
2025-06-05,Northwoods,Moonlake Reserve,T021,Dusk Patrol 21,V01894,beginner,40,foggy,16
2025-07-22,Appalachia,Moss Lantern Park,T092,Lantern Watch 92,V02481,beginner,30,humid,24
2025-06-23,Coastal,Harbor Mist Park,T071,Spark Scouts 71,V02099,intermediate,30,clear,14
2025-06-13,Northwoods,Moonlake Reserve,T017,Night Trackers 17,V02378,beginner,90,clear,53
2025-06-14,Northwoods,Moonlake Reserve,T022,Spark Scouts 22,V00630,intermediate,40,foggy,25
2025-08-13,Riverlands,Willow Marsh,T036,Night Trackers 36,V03976,beginner,40,cloudy,24
2025-08-01,Appalachia,Cedar Echo Preserve,T095,Field Flickers 95,V03434,beginner,20,cloudy,11
2025-08-24,Riverlands,Otter Bend Park,T025,Dusk Patrol 25,V02013,beginner,30,clear,28
2025-06-03,High Plains,Prairie Star Field,T047,Spark Scouts 47,V00953,beginner,75,cloudy,22
2025-06-02,High Plains,Prairie Star Field,T044,Field Flickers 44,V03893,beginner,60,clear,26
2025-08-17,Coastal,Driftwood Cove,T077,Spark Scouts 77,V02816,intermediate,20,humid,5
2025-08-31,Northwoods,Moonlake Reserve,T021,Dusk Patrol 21,V03143,beginner,30,clear,18
2025-08-08,High Plains,Sage Flat Park,T062,Lantern Watch 62,V01386,advanced,90,clear,48
2025-07-30,Appalachia,Cedar Echo Preserve,T100,Field Flickers 100,V00218,beginner,40,humid,33
2025-07-04,Coastal,Saltwind Dunes,T065,Twilight Counters 65,V03050,intermediate,30,light_rain,7
2025-08-26,Appalachia,Moss Lantern Park,T090,Spark Scouts 90,V01442,intermediate,40,foggy,24
2025-07-28,Northwoods,Moonlake Reserve,T018,Moon Chasers 18,V02147,intermediate,40,clear,25
2025-06-22,Northwoods,Silver Fern Preserve,T014,Twilight Counters 14,V02180,intermediate,75,cloudy,39
2025-08-26,Appalachia,Blackberry Ridge,T084,Lantern Watch 84,V00543,advanced,90,clear,63
2025-08-02,Appalachia,Blackberry Ridge,T087,Twilight Counters 87,V02528,intermediate,75,light_rain,43
2025-07-22,High Plains,Prairie Star Field,T045,Moon Chasers 45,V03923,intermediate,45,light_rain,9
2025-06-12,High Plains,Dry Creek Reserve,T050,Glow Seekers 50,V01696,intermediate,75,cloudy,32
2025-06-23,Northwoods,Moonlake Reserve,T022,Spark Scouts 22,V01236,beginner,40,clear,25
2025-08-21,Riverlands,Willow Marsh,T035,Night Trackers 35,V00304,advanced,90,foggy,52
2025-07-08,High Plains,Sage Flat Park,T058,Spark Scouts 58,V03182,intermediate,60,clear,35
2025-08-06,Riverlands,Willow Marsh,T030,Moon Chasers 30,V02129,intermediate,90,cloudy,70
2025-08-04,High Plains,Dry Creek Reserve,T054,Field Flickers 54,V03994,beginner,60,humid,17
2025-06-26,Coastal,Harbor Mist Park,T074,Field Flickers 74,V02886,advanced,75,light_rain,17
2025-08-12,Coastal,Saltwind Dunes,T064,Lantern Watch 64,V02824,intermediate,40,clear,25
2025-06-29,Appalachia,Blackberry Ridge,T087,Twilight Counters 87,V00828,beginner,40,light_rain,32
2025-08-26,Appalachia,Moss Lantern Park,T092,Lantern Watch 92,V01985,beginner,40,clear,43
2025-07-17,Coastal,Harbor Mist Park,T073,Dusk Patrol 73,V02532,intermediate,40,clear,29
2025-08-27,Riverlands,Otter Bend Park,T025,Dusk Patrol 25,V02095,advanced,20,cloudy,21
2025-07-08,Northwoods,Pine Hollow Park,T006,Twilight Counters 6,V03254,beginner,75,humid,35
2025-08-08,Appalachia,Blackberry Ridge,T082,Moon Chasers 82,V02514,advanced,30,humid,28
2025-07-15,Riverlands,Willow Marsh,T031,Twilight Counters 31,V00073,intermediate,30,humid,16
2025-07-23,Riverlands,Otter Bend Park,T026,Spark Scouts 26,V03125,beginner,45,foggy,24
2025-06-21,High Plains,Sage Flat Park,T061,Moon Chasers 61,V02899,beginner,20,clear,9
2025-08-21,Northwoods,Pine Hollow Park,T005,Dusk Patrol 5,V02800,beginner,90,clear,39
2025-06-08,High Plains,Sage Flat Park,T059,Glow Seekers 59,V01262,advanced,40,foggy,16
2025-08-16,High Plains,Prairie Star Field,T045,Moon Chasers 45,V02757,advanced,30,humid,23
2025-08-27,Northwoods,Silver Fern Preserve,T014,Twilight Counters 14,V03396,beginner,40,humid,24
2025-08-22,High Plains,Dry Creek Reserve,T050,Glow Seekers 50,V01842,intermediate,40,cloudy,24
2025-08-18,Northwoods,Moonlake Reserve,T016,Dusk Patrol 16,V02324,advanced,30,light_rain,9
2025-06-15,Appalachia,Moss Lantern Park,T093,Moon Chasers 93,V02238,intermediate,45,clear,41
2025-08-06,High Plains,Dry Creek Reserve,T054,Field Flickers 54,V00742,beginner,60,cloudy,17
2025-08-11,Coastal,Harbor Mist Park,T073,Dusk Patrol 73,V01943,intermediate,60,foggy,24
2025-07-31,Coastal,Saltwind Dunes,T066,Lantern Watch 66,V02882,intermediate,40,clear,29
2025-07-20,Northwoods,Moonlake Reserve,T018,Moon Chasers 18,V00912,intermediate,60,clear,29
2025-07-16,Northwoods,Pine Hollow Park,T004,Night Trackers 4,V03565,intermediate,90,foggy,47
2025-07-08,Coastal,Driftwood Cove,T081,Lantern Watch 81,V02110,beginner,75,clear,43
2025-07-16,Coastal,Saltwind Dunes,T064,Lantern Watch 64,V00172,beginner,40,light_rain,9
2025-08-19,Appalachia,Cedar Echo Preserve,T098,Dusk Patrol 98,V02246,intermediate,30,light_rain,27
2025-08-15,Coastal,Driftwood Cove,T079,Dusk Patrol 79,V03539,intermediate,20,clear,9
2025-08-23,Riverlands,Blue Heron Point,T042,Field Flickers 42,V00078,intermediate,45,humid,31
2025-06-03,Coastal,Harbor Mist Park,T071,Spark Scouts 71,V02712,advanced,60,clear,32
2025-08-10,Northwoods,Pine Hollow Park,T003,Field Flickers 3,V03782,beginner,40,light_rain,12
2025-07-01,Riverlands,Willow Marsh,T029,Lantern Watch 29,V02404,beginner,90,cloudy,62
2025-07-08,High Plains,Dry Creek Reserve,T051,Night Trackers 51,V01802,beginner,90,clear,41
2025-07-13,High Plains,Prairie Star Field,T045,Moon Chasers 45,V00087,intermediate,90,light_rain,23
