customer_id,email_domain,preferred_channel,primary_device,marketing_opt_in,risk_score,enriched_at,source_system
C0004632,yahoo.com,email,web,True,0.077,2025-08-11,support_tool
C0001270,gmail.com,sms,web,True,0.214,2025-07-02,crm_sync
C0001090,company.com,push,ios,True,0.79,2025-10-30,crm_sync
C0001985,gmail.com,email,ios,True,0.241,2025-06-29,ad_platform
C0000165,gmail.com,sms,android,True,0.496,2025-06-04,support_tool
C0005234,gmail.com,email,web,True,0.989,2025-03-20,support_tool
C0002583,gmail.com,sms,android,True,0.505,2025-12-24,support_tool
C0002965,gmail.com,push,android,True,0.931,2025-08-01,ad_platform
C0000004,gmail.com,push,android,True,0.649,2025-04-05,crm_sync
C0005420,outlook.com,email,android,False,0.022,2025-09-04,data_vendor
C0000163,gmail.com,push,android,True,0.193,2025-04-16,crm_sync
C0005066,company.com,push,web,False,0.446,2025-09-17,crm_sync
C0001814,yahoo.com,email,web,True,0.757,2025-12-09,crm_sync
C0002953,yahoo.com,push,android,True,0.83,2025-08-17,crm_sync
C0001611,gmail.com,push,android,True,0.566,2025-07-20,support_tool
C0002729,company.com,email,android,True,0.928,2025-01-28,crm_sync
C0000946,outlook.com,push,ios,True,0.422,2025-03-15,crm_sync
C0001866,gmail.com,email,android,True,0.217,2025-07-10,support_tool
C0002104,yahoo.com,email,ios,True,0.067,2025-08-09,ad_platform
C0006314,gmail.com,email,android,True,0.186,2025-05-23,support_tool
C0005214,outlook.com,email,android,True,0.715,2025-12-22,support_tool
C0004538,gmail.com,push,ios,True,0.639,2025-03-09,crm_sync
C0002075,yahoo.com,push,web,True,0.317,2025-04-25,crm_sync
C0003900,gmail.com,push,ios,True,0.538,2025-10-27,crm_sync
C0002832,icloud.com,email,android,True,0.196,2025-11-29,crm_sync
C0006265,gmail.com,push,unknown,True,0.1,2025-11-25,ad_platform
C0006687,gmail.com,none,web,True,0.308,2025-06-30,data_vendor
C0000665,gmail.com,email,android,False,0.078,2025-05-22,crm_sync
C0000188,outlook.com,sms,android,True,0.817,2025-05-10,data_vendor
C0001673,outlook.com,email,ios,True,0.557,2025-06-06,support_tool
C0000117,gmail.com,none,ios,True,0.23,2025-09-25,crm_sync
C0001694,gmail.com,email,ios,True,0.573,2025-02-14,crm_sync
C0000345,gmail.com,email,web,True,0.323,2025-09-08,crm_sync
C0005419,gmail.com,sms,android,True,0.307,2025-06-30,crm_sync
C0005065,icloud.com,sms,android,True,0.153,2025-10-17,support_tool
C0004145,gmail.com,sms,web,True,0.781,2025-11-25,ad_platform
C0005070,icloud.com,none,android,True,0.23,2025-02-07,crm_sync
C0005951,gmail.com,sms,android,False,0.469,2025-01-18,ad_platform
C0006337,company.com,email,web,False,0.757,2025-07-27,ad_platform
C0001278,outlook.com,push,ios,True,0.474,2025-08-30,crm_sync
C0002892,yahoo.com,sms,android,True,0.204,2025-10-24,ad_platform
C0006124,gmail.com,email,ios,True,0.047,2025-04-28,support_tool
C0003654,gmail.com,push,android,False,0.488,2025-11-21,crm_sync
C0001497,yahoo.com,none,android,True,0.869,2025-01-08,crm_sync
C0006141,yahoo.com,sms,ios,True,0.217,2025-08-31,ad_platform
C0001895,yahoo.com,email,ios,False,0.711,2025-01-12,ad_platform
C0002079,yahoo.com,sms,android,True,0.826,2025-11-10,support_tool
C0003394,proton.me,push,android,True,0.456,2025-05-02,crm_sync
C0004364,outlook.com,email,web,False,0.038,2025-12-21,support_tool
C0000460,outlook.com,email,ios,False,0.639,2025-07-07,support_tool
C0004635,yahoo.com,sms,android,True,0.537,2025-06-22,crm_sync
C0006987,gmail.com,none,ios,True,0.169,2025-04-27,crm_sync
C0002623,outlook.com,email,ios,True,0.61,2025-01-21,crm_sync
C0003172,gmail.com,sms,android,False,0.65,2025-01-06,crm_sync
C0001415,yahoo.com,email,android,True,0.534,2025-04-17,crm_sync
C0002074,proton.me,none,ios,True,0.453,2025-04-19,ad_platform
C0002823,company.com,email,ios,True,0.936,2025-09-30,crm_sync
C0003454,proton.me,push,ios,True,0.878,2025-05-15,crm_sync
C0001128,gmail.com,email,web,True,0.135,2025-01-05,crm_sync
C0003534,gmail.com,email,android,True,0.508,2025-05-13,ad_platform
C0003566,gmail.com,push,ios,True,0.663,2025-11-15,crm_sync
C0006919,gmail.com,email,android,False,0.651,2025-04-17,crm_sync
C0005760,company.com,none,ios,True,0.899,2025-04-23,crm_sync
C0003541,gmail.com,sms,ios,True,0.858,2025-06-28,ad_platform
C0003890,gmail.com,email,android,False,0.145,2025-03-28,ad_platform
C0004550,company.com,email,android,True,0.327,2025-11-27,support_tool
C0005181,company.com,email,web,True,0.337,2025-10-25,ad_platform
C0004076,yahoo.com,none,android,True,0.159,2025-02-09,crm_sync
C0000290,outlook.com,email,android,True,0.673,2025-12-31,support_tool
C0006488,yahoo.com,email,android,True,0.962,2025-04-27,ad_platform
C0006407,outlook.com,email,ios,True,0.399,2025-07-02,ad_platform
C0006964,yahoo.com,none,web,True,0.947,2025-11-05,support_tool
C0005384,outlook.com,none,android,True,0.911,2025-09-27,data_vendor
C0002769,company.com,email,android,False,0.475,2025-04-12,ad_platform
C0001912,outlook.com,push,ios,True,0.6,2025-12-26,support_tool
C0000689,gmail.com,none,web,True,0.436,2025-09-16,ad_platform
C0003818,gmail.com,email,ios,True,0.933,2025-10-20,support_tool
C0003833,icloud.com,email,web,True,0.76,2025-06-25,data_vendor
C0000930,icloud.com,push,android,True,0.567,2025-05-18,ad_platform
C0006422,gmail.com,email,ios,False,0.395,2025-05-06,ad_platform
C0001061,gmail.com,sms,web,True,0.411,2025-05-07,support_tool
C0002587,outlook.com,email,android,True,0.09,2025-03-15,ad_platform
C0000878,proton.me,sms,ios,True,0.265,2025-09-12,support_tool
C0005811,gmail.com,sms,ios,True,0.672,2025-11-14,data_vendor
C0003791,gmail.com,email,android,True,0.799,2025-09-08,crm_sync
C0000273,outlook.com,email,android,True,0.654,2025-02-19,crm_sync
C0000037,gmail.com,email,android,True,0.666,2025-09-02,data_vendor
C0005072,yahoo.com,email,ios,True,0.235,2025-10-22,crm_sync
C0000565,yahoo.com,none,web,True,0.471,2025-12-26,crm_sync
C0001099,proton.me,email,ios,False,0.444,2025-04-11,crm_sync
C0003104,gmail.com,email,ios,True,0.28,2025-02-08,crm_sync
C0003429,gmail.com,email,web,True,0.655,2025-02-18,crm_sync
C0004116,gmail.com,email,android,False,0.964,2025-10-07,support_tool
C0002496,company.com,sms,web,True,0.681,2025-11-13,data_vendor
C0002127,gmail.com,sms,ios,False,0.146,2025-10-23,ad_platform
C0000988,gmail.com,none,ios,False,0.435,2025-01-03,support_tool
C0000296,yahoo.com,sms,ios,False,0.113,2025-08-29,support_tool
C0006859,gmail.com,push,ios,True,0.25,2025-03-04,support_tool
C0000024,outlook.com,email,android,False,0.649,2025-01-30,crm_sync
C0006697,gmail.com,email,web,True,0.787,2025-03-19,crm_sync
C0005471,gmail.com,sms,android,True,0.673,2025-10-18,data_vendor
C0004019,icloud.com,email,ios,True,0.851,2025-06-08,ad_platform
C0004962,gmail.com,push,android,True,0.829,2025-05-13,ad_platform
C0004811,gmail.com,email,ios,True,0.579,2025-06-06,ad_platform
C0002952,outlook.com,push,ios,True,0.546,2025-07-16,crm_sync
C0002709,gmail.com,email,android,True,0.431,2025-07-19,crm_sync
C0004889,yahoo.com,push,android,True,0.169,2025-07-08,crm_sync
C0001695,gmail.com,email,android,True,0.645,2025-04-27,ad_platform
C0002903,gmail.com,none,ios,True,0.791,2025-07-28,crm_sync
C0004891,gmail.com,sms,ios,True,0.29,2025-01-30,ad_platform
C0002432,company.com,none,ios,True,0.969,2025-10-04,crm_sync
C0004296,yahoo.com,sms,web,True,0.179,2025-02-13,support_tool
C0005813,yahoo.com,sms,ios,True,0.504,2025-06-28,ad_platform
C0006152,outlook.com,none,web,True,0.35,2025-04-21,crm_sync
C0002320,gmail.com,email,ios,True,0.884,2025-06-29,crm_sync
C0003010,gmail.com,email,web,True,0.498,2025-11-07,support_tool
C0001699,yahoo.com,email,ios,True,0.24,2025-07-06,support_tool
C0006258,outlook.com,sms,android,False,0.273,2025-10-14,crm_sync
C0000932,yahoo.com,push,ios,True,0.77,2025-01-13,ad_platform
C0000767,gmail.com,email,web,True,0.521,2025-05-09,crm_sync
C0001225,yahoo.com,email,ios,True,0.986,2025-03-06,data_vendor
C0004895,gmail.com,push,ios,False,0.28,2025-01-11,crm_sync
C0003750,yahoo.com,email,android,True,0.229,2025-04-23,data_vendor
C0000086,outlook.com,push,ios,True,0.341,2025-04-13,crm_sync
C0003172,icloud.com,email,ios,True,0.59,2025-04-30,crm_sync
C0002701,company.com,email,ios,True,0.76,2025-07-28,crm_sync
C0002217,gmail.com,email,ios,False,0.97,2025-12-13,crm_sync
C0000748,outlook.com,push,ios,True,0.061,2025-07-31,data_vendor
C0000037,gmail.com,email,android,True,0.189,2025-05-09,crm_sync
C0002426,icloud.com,email,android,True,0.613,2025-10-05,crm_sync
C0000345,gmail.com,none,ios,True,0.018,2025-07-16,data_vendor
C0004159,proton.me,email,ios,True,0.24,2025-09-03,crm_sync
C0004239,outlook.com,email,android,True,0.068,2025-11-16,ad_platform
C0000760,company.com,push,web,True,0.055,2025-02-17,crm_sync
C0001999,yahoo.com,push,web,False,0.592,2025-08-23,crm_sync
C0000797,outlook.com,push,ios,True,0.595,2025-11-11,crm_sync
C0004200,gmail.com,email,ios,True,0.935,2025-05-24,ad_platform
C0006354,proton.me,push,web,False,0.446,2025-01-30,crm_sync
C0000836,yahoo.com,email,android,False,0.133,2025-09-13,data_vendor
C0000225,gmail.com,email,ios,True,0.8,2025-10-22,crm_sync
C0002169,icloud.com,push,ios,True,0.439,2025-01-18,support_tool
C0000848,gmail.com,none,ios,True,0.334,2025-08-04,ad_platform
C0000233,yahoo.com,sms,android,False,0.066,2025-12-10,crm_sync
C0004721,gmail.com,email,android,True,0.228,2025-09-12,crm_sync
C0005917,proton.me,none,android,False,0.321,2025-08-19,crm_sync
C0002172,gmail.com,email,web,True,0.224,2025-08-06,ad_platform
C0001273,yahoo.com,sms,android,False,0.043,2025-03-10,crm_sync
C0002509,proton.me,sms,web,False,0.702,2025-11-25,crm_sync
C0001817,outlook.com,push,android,True,0.716,2025-04-29,support_tool
C0001073,gmail.com,email,android,False,0.705,2025-05-02,support_tool
C0004866,gmail.com,push,ios,True,0.57,2025-08-22,crm_sync
C0006857,gmail.com,sms,ios,True,0.889,2025-11-08,ad_platform
C0006264,gmail.com,email,android,False,0.227,2025-09-04,crm_sync
C0001399,outlook.com,push,android,True,0.682,2025-09-16,crm_sync
C0006796,icloud.com,push,ios,True,0.129,2025-06-22,crm_sync
C0006854,yahoo.com,push,unknown,False,0.255,2025-07-15,ad_platform
C0003491,gmail.com,email,android,True,0.447,2025-07-04,ad_platform
C0001101,company.com,sms,android,True,0.681,2025-10-15,crm_sync
C0005298,outlook.com,email,unknown,False,0.478,2025-10-01,ad_platform
C0005476,proton.me,email,ios,True,0.67,2025-11-23,support_tool
C0004133,outlook.com,push,ios,True,0.611,2025-12-29,support_tool
C0004357,gmail.com,email,android,False,0.661,2025-05-05,ad_platform
C0006265,company.com,email,ios,True,0.405,2025-09-23,ad_platform
C0001064,gmail.com,email,ios,True,0.485,2025-08-27,crm_sync
C0001538,icloud.com,email,android,False,0.171,2025-06-26,ad_platform
C0002890,gmail.com,sms,android,True,0.179,2025-06-13,ad_platform
C0006135,outlook.com,email,web,True,0.065,2025-03-25,support_tool
C0005390,yahoo.com,email,web,False,0.192,2025-11-23,ad_platform
C0006094,yahoo.com,email,android,True,0.041,2025-01-17,data_vendor
C0005785,yahoo.com,sms,web,True,0.635,2025-12-28,support_tool
C0000368,proton.me,email,android,False,0.691,2025-06-24,crm_sync
C0002692,proton.me,push,android,False,0.141,2025-08-15,support_tool
C0002166,proton.me,sms,web,True,0.205,2025-03-01,crm_sync
C0005986,yahoo.com,email,web,True,0.108,2025-07-20,crm_sync
C0000562,outlook.com,email,ios,True,0.758,2025-06-26,data_vendor
C0006465,icloud.com,email,android,True,0.7,2025-06-19,support_tool
C0001140,yahoo.com,push,android,True,0.598,2025-02-20,support_tool
C0004619,yahoo.com,none,android,True,0.836,2025-01-05,crm_sync
C0002937,yahoo.com,email,web,False,0.886,2025-05-03,crm_sync
C0004426,gmail.com,sms,android,False,0.296,2025-11-21,ad_platform
C0005309,gmail.com,email,web,True,0.048,2025-09-09,data_vendor
C0004457,company.com,email,ios,True,0.674,2025-01-05,ad_platform
C0005687,proton.me,email,android,False,0.686,2025-05-12,data_vendor
C0004523,gmail.com,email,android,True,0.117,2025-03-29,support_tool
C0002669,gmail.com,email,android,True,0.987,2025-03-09,crm_sync
C0001780,yahoo.com,sms,web,True,0.568,2025-10-05,data_vendor
C0004168,outlook.com,email,ios,True,0.801,2025-06-16,crm_sync
C0002813,icloud.com,email,web,False,0.756,2025-09-14,data_vendor
C0000390,gmail.com,push,ios,True,0.329,2025-03-30,crm_sync
C0000188,gmail.com,sms,web,False,0.829,2025-09-19,ad_platform
C0001050,yahoo.com,none,android,True,0.037,2025-09-03,crm_sync
C0000808,gmail.com,sms,android,True,0.384,2025-03-08,crm_sync
C0001431,gmail.com,email,android,True,0.674,2025-06-15,crm_sync
C0002674,company.com,sms,android,True,0.48,2025-04-08,crm_sync
C0001361,yahoo.com,none,web,False,0.549,2025-06-06,support_tool
C0004267,gmail.com,sms,web,True,0.572,2025-03-14,ad_platform
C0004862,gmail.com,email,web,True,0.877,2025-08-28,crm_sync
C0004479,yahoo.com,email,ios,True,0.23,2025-08-17,support_tool
C0002277,gmail.com,sms,ios,False,0.967,2025-08-31,ad_platform
C0001050,yahoo.com,sms,android,True,0.513,2025-10-06,crm_sync
C0006382,company.com,email,ios,True,0.367,2025-09-25,ad_platform
C0000322,gmail.com,none,android,True,0.372,2025-10-29,support_tool
C0001667,outlook.com,sms,ios,False,0.961,2025-03-29,support_tool
C0003341,company.com,email,android,False,0.597,2025-08-03,data_vendor
C0005895,outlook.com,email,ios,True,0.09,2025-03-12,data_vendor
C0000894,company.com,sms,ios,True,0.093,2025-05-17,ad_platform
C0001227,company.com,sms,android,True,0.8,2025-12-30,crm_sync
C0003718,gmail.com,sms,android,True,0.113,2025-09-25,support_tool
C0001527,gmail.com,sms,android,True,0.485,2025-07-03,crm_sync
C0001639,outlook.com,push,ios,True,0.876,2025-03-05,ad_platform
C0000843,gmail.com,email,ios,False,0.085,2025-09-10,ad_platform
C0005067,gmail.com,none,unknown,True,0.238,2025-11-14,support_tool
C0003416,gmail.com,push,android,False,0.122,2025-05-04,crm_sync
C0004857,gmail.com,email,android,True,0.018,2025-09-19,data_vendor
C0006992,gmail.com,push,ios,False,0.417,2025-09-21,ad_platform
C0005052,company.com,email,android,True,0.146,2025-05-25,crm_sync
C0005248,icloud.com,push,web,True,0.449,2025-09-28,data_vendor
C0002518,proton.me,sms,ios,True,0.699,2025-10-18,ad_platform
C0001723,company.com,email,ios,False,0.62,2025-08-20,ad_platform
C0002855,gmail.com,push,android,True,0.254,2025-10-08,data_vendor
C0006894,gmail.com,push,android,False,0.288,2025-12-12,support_tool
C0001361,gmail.com,email,android,False,0.608,2025-08-23,crm_sync
C0004009,gmail.com,push,web,False,0.509,2025-11-07,data_vendor
C0006300,gmail.com,push,web,True,0.117,2025-10-07,support_tool
C0006530,gmail.com,email,android,True,0.139,2025-04-18,crm_sync
C0004867,proton.me,none,android,True,0.179,2025-08-20,ad_platform
C0004041,icloud.com,email,unknown,True,0.595,2025-07-15,crm_sync
C0006039,outlook.com,email,android,False,0.428,2025-07-10,data_vendor
C0002845,gmail.com,push,ios,True,0.069,2025-09-25,ad_platform
C0004343,icloud.com,none,android,False,0.443,2025-01-19,support_tool
C0005063,gmail.com,email,ios,True,0.435,2025-04-08,crm_sync
C0005039,company.com,sms,web,True,0.039,2025-02-08,crm_sync
C0006542,outlook.com,sms,android,False,0.255,2025-06-16,ad_platform
C0004862,gmail.com,push,ios,True,0.114,2025-07-14,data_vendor
C0000667,gmail.com,none,ios,True,0.907,2025-01-24,support_tool
C0004148,icloud.com,sms,web,False,0.616,2025-11-03,crm_sync
C0001467,gmail.com,none,android,False,0.299,2025-01-29,ad_platform
C0001953,gmail.com,sms,ios,True,0.474,2025-08-18,crm_sync
C0006854,yahoo.com,push,unknown,False,0.255,2025-07-15,ad_platform
C0002665,icloud.com,email,ios,True,0.817,2025-10-15,crm_sync
C0002926,yahoo.com,email,web,True,0.096,2025-06-06,ad_platform
C0004967,company.com,email,web,False,0.31,2025-10-25,ad_platform
C0002061,proton.me,push,ios,True,0.699,2025-04-29,support_tool
C0006996,outlook.com,email,web,True,0.315,2025-09-18,ad_platform
C0002869,gmail.com,email,ios,True,0.341,2025-10-10,data_vendor
C0005682,gmail.com,email,android,True,0.603,2025-04-16,ad_platform
C0005871,gmail.com,sms,web,True,0.866,2025-07-21,crm_sync
C0002524,company.com,email,android,False,0.207,2025-10-08,crm_sync
C0001352,yahoo.com,sms,android,True,0.783,2025-02-11,support_tool
C0003229,outlook.com,email,android,False,0.744,2025-04-08,crm_sync
C0002058,outlook.com,push,android,False,0.112,2025-11-29,crm_sync
C0002818,gmail.com,email,web,True,0.82,2025-11-29,support_tool
C0000236,company.com,sms,android,True,0.872,2025-08-18,crm_sync
C0001142,outlook.com,email,android,True,0.028,2025-12-09,crm_sync
C0002111,gmail.com,push,web,True,0.08,2025-10-18,crm_sync
C0001671,yahoo.com,sms,android,False,0.63,2025-06-27,support_tool
C0003126,outlook.com,none,ios,True,0.086,2025-04-07,ad_platform
C0002919,company.com,none,android,True,0.302,2025-11-25,crm_sync
C0003907,gmail.com,none,android,True,0.629,2025-10-20,support_tool
C0004265,gmail.com,email,ios,False,0.59,2025-09-14,data_vendor
C0004159,outlook.com,email,android,True,0.514,2025-07-04,crm_sync
C0006771,company.com,none,ios,True,0.473,2025-04-01,ad_platform
C0005963,gmail.com,sms,android,True,0.016,2025-06-30,ad_platform
C0004573,proton.me,email,android,True,0.496,2025-10-22,support_tool
C0003630,gmail.com,push,ios,False,0.299,2025-06-28,crm_sync
C0005682,gmail.com,push,ios,True,0.284,2025-10-18,support_tool
C0005336,yahoo.com,email,web,False,0.092,2025-10-30,crm_sync
C0003415,yahoo.com,push,android,True,0.778,2025-04-17,ad_platform
C0003615,outlook.com,sms,web,True,0.388,2025-04-07,support_tool
C0000265,outlook.com,none,android,True,0.069,2025-02-05,support_tool
C0001924,gmail.com,sms,ios,True,0.551,2025-02-04,support_tool
C0004870,outlook.com,sms,ios,True,0.988,2025-01-13,ad_platform
C0000503,gmail.com,email,android,True,0.951,2025-10-23,data_vendor
C0000476,outlook.com,sms,android,False,0.549,2025-03-05,ad_platform
C0003838,gmail.com,sms,ios,False,0.282,2025-02-05,ad_platform
C0004524,icloud.com,none,web,False,0.129,2025-09-04,crm_sync
C0006281,icloud.com,email,ios,True,0.944,2025-07-09,crm_sync
C0003656,proton.me,push,web,True,0.628,2025-07-17,data_vendor
C0006325,outlook.com,sms,web,True,0.55,2025-05-21,ad_platform
C0000894,gmail.com,sms,android,True,0.222,2025-07-13,data_vendor
C0006389,gmail.com,email,web,True,0.718,2025-12-25,support_tool
C0003702,icloud.com,email,web,True,0.533,2025-11-07,data_vendor
C0003260,gmail.com,email,ios,True,0.66,2025-11-17,data_vendor
C0004416,yahoo.com,sms,android,True,0.383,2025-01-27,crm_sync
C0001016,yahoo.com,email,android,False,0.536,2025-12-22,crm_sync
C0005556,proton.me,sms,android,True,0.163,2025-11-15,support_tool
C0006534,outlook.com,email,android,True,0.999,2025-01-31,crm_sync
C0001047,gmail.com,push,web,True,0.799,2025-03-24,support_tool
C0006522,yahoo.com,none,android,True,0.019,2025-09-28,crm_sync
C0004545,gmail.com,email,ios,True,0.803,2025-11-06,support_tool
C0003277,outlook.com,email,android,True,0.792,2025-12-16,ad_platform
C0001714,gmail.com,none,android,False,0.111,2025-03-17,ad_platform
C0002114,gmail.com,push,android,True,0.291,2025-03-21,support_tool
C0003361,yahoo.com,email,ios,False,0.091,2025-08-08,crm_sync
C0000782,outlook.com,email,ios,True,0.097,2025-03-10,ad_platform
C0000811,yahoo.com,push,ios,False,0.822,2025-04-07,ad_platform
C0006911,outlook.com,email,web,False,0.975,2025-03-30,ad_platform
C0006248,gmail.com,email,android,True,0.311,2025-07-01,crm_sync
C0002794,company.com,push,ios,False,0.595,2025-09-30,ad_platform
C0004863,gmail.com,push,android,False,0.206,2025-12-01,ad_platform
C0000345,outlook.com,push,android,True,0.806,2025-01-11,data_vendor
C0001727,icloud.com,none,ios,False,0.042,2025-10-13,crm_sync
C0003377,company.com,email,ios,True,0.684,2025-12-20,crm_sync
C0000940,yahoo.com,email,android,True,0.831,2025-06-17,ad_platform
C0004142,outlook.com,email,android,True,0.493,2025-02-15,crm_sync
C0005578,yahoo.com,email,unknown,True,0.423,2025-02-09,ad_platform
C0000302,gmail.com,email,android,False,0.968,2025-08-27,ad_platform
C0000939,outlook.com,sms,web,True,0.41,2025-12-18,crm_sync
C0000370,icloud.com,sms,android,True,0.893,2025-08-25,data_vendor
C0005135,outlook.com,push,android,True,0.247,2025-12-26,data_vendor
C0002768,gmail.com,email,ios,True,0.113,2025-03-25,support_tool
C0002070,outlook.com,email,web,False,0.295,2025-04-16,ad_platform
C0000387,proton.me,push,ios,True,0.889,2025-01-28,crm_sync
C0000079,company.com,none,android,False,0.333,2025-01-13,data_vendor
C0004772,outlook.com,email,android,False,0.438,2025-03-12,data_vendor
C0004581,outlook.com,sms,ios,False,0.413,2025-11-14,crm_sync
C0003167,gmail.com,sms,android,True,0.792,2025-12-13,ad_platform
C0006363,yahoo.com,email,android,True,0.964,2025-02-07,support_tool
C0000825,gmail.com,none,android,True,0.116,2025-08-16,data_vendor
C0005601,gmail.com,push,ios,True,0.54,2025-04-01,crm_sync
C0001736,gmail.com,push,android,True,0.439,2025-11-03,crm_sync
C0000487,gmail.com,sms,web,True,0.875,2025-06-13,crm_sync
C0001857,gmail.com,none,ios,False,0.788,2025-09-24,crm_sync
C0002216,gmail.com,push,ios,True,0.723,2025-08-01,ad_platform
C0004233,yahoo.com,email,android,True,0.022,2025-11-07,ad_platform
C0002938,proton.me,email,ios,False,0.799,2025-02-13,support_tool
C0006322,gmail.com,email,android,False,0.944,2025-05-12,crm_sync
C0003919,icloud.com,sms,web,True,0.779,2025-09-13,data_vendor
C0006073,outlook.com,sms,android,True,0.78,2025-07-11,crm_sync
C0002726,gmail.com,email,android,True,0.772,2025-01-15,crm_sync
C0006388,icloud.com,none,ios,True,0.714,2025-07-22,ad_platform
C0005989,gmail.com,push,ios,False,0.822,2025-12-06,crm_sync
C0006662,icloud.com,push,android,False,0.944,2025-12-09,crm_sync
C0006550,company.com,push,ios,False,0.043,2025-01-27,crm_sync
C0001028,outlook.com,push,android,True,0.127,2025-01-03,support_tool
C0002701,outlook.com,email,ios,False,0.838,2025-05-11,crm_sync
C0002855,gmail.com,push,android,True,0.254,2025-10-08,data_vendor
C0005674,yahoo.com,none,web,True,0.621,2025-01-26,ad_platform
C0002116,yahoo.com,push,ios,False,0.733,2025-06-06,ad_platform
C0000304,gmail.com,push,android,True,0.595,2025-06-04,crm_sync
C0005548,yahoo.com,none,ios,False,0.878,2025-02-23,crm_sync
C0004586,yahoo.com,email,ios,True,0.863,2025-08-15,support_tool
C0006350,icloud.com,push,android,True,0.773,2025-03-21,ad_platform
C0006008,outlook.com,sms,ios,True,0.298,2025-07-19,ad_platform
C0000393,yahoo.com,email,android,False,0.248,2025-11-08,ad_platform
C0002804,company.com,email,ios,True,0.228,2025-12-28,crm_sync
C0001032,proton.me,push,android,True,0.567,2025-01-15,support_tool
C0000937,gmail.com,push,web,False,0.0,2025-08-17,crm_sync
C0000280,gmail.com,email,android,True,0.347,2025-04-11,data_vendor
C0005843,outlook.com,email,android,True,0.584,2025-12-12,ad_platform
C0002822,gmail.com,email,ios,False,0.214,2025-03-25,data_vendor
C0003315,outlook.com,email,android,True,0.368,2025-01-14,data_vendor
C0001820,outlook.com,push,android,True,0.948,2025-09-28,support_tool
C0004384,gmail.com,sms,ios,True,0.394,2025-09-04,support_tool
C0003118,yahoo.com,push,android,True,0.707,2025-12-22,data_vendor
C0000460,outlook.com,email,ios,False,0.639,2025-07-07,support_tool
C0003268,icloud.com,sms,web,True,0.455,2025-03-15,ad_platform
C0002198,company.com,push,ios,False,0.133,2025-10-18,support_tool
C0000831,gmail.com,email,android,True,0.362,2025-06-29,crm_sync
C0000637,gmail.com,sms,ios,True,0.955,2025-03-19,data_vendor
C0005346,outlook.com,email,web,True,0.353,2025-03-26,support_tool
C0005682,yahoo.com,email,android,True,0.711,2025-12-27,ad_platform
C0002554,outlook.com,email,web,True,0.061,2025-12-11,support_tool
C0005103,yahoo.com,email,ios,False,0.324,2025-09-24,ad_platform
C0000792,gmail.com,push,android,True,0.099,2025-10-02,data_vendor
C0004737,yahoo.com,email,android,False,0.507,2025-11-26,crm_sync
C0001174,outlook.com,none,ios,True,0.207,2025-07-18,data_vendor
C0005072,gmail.com,email,android,True,0.114,2025-02-16,ad_platform
C0006325,outlook.com,sms,web,True,0.55,2025-05-21,ad_platform
C0003289,company.com,email,android,False,0.422,2025-09-12,ad_platform
C0004828,outlook.com,email,unknown,True,0.264,2025-11-20,data_vendor
C0002131,yahoo.com,push,ios,True,0.892,2025-01-06,crm_sync
C0005866,icloud.com,email,ios,False,0.904,2025-01-03,crm_sync
C0004723,gmail.com,none,android,True,0.132,2025-10-17,crm_sync
C0002001,icloud.com,email,android,True,0.665,2025-05-08,crm_sync
C0005490,yahoo.com,email,web,True,0.371,2025-10-01,ad_platform
C0005977,company.com,email,android,True,0.249,2025-02-27,crm_sync
C0006068,yahoo.com,sms,android,False,0.999,2025-02-01,crm_sync
C0002587,yahoo.com,push,ios,True,0.656,2025-01-19,crm_sync
C0004050,outlook.com,sms,ios,True,0.691,2025-07-01,ad_platform
C0000175,yahoo.com,sms,web,True,0.761,2025-10-09,ad_platform
C0001339,gmail.com,push,ios,True,0.107,2025-05-09,crm_sync
C0001438,outlook.com,email,ios,False,0.237,2025-09-03,ad_platform
C0001636,company.com,sms,android,True,0.613,2025-12-02,support_tool
C0004478,gmail.com,email,ios,True,0.117,2025-10-09,crm_sync
C0002394,outlook.com,sms,ios,True,0.277,2025-05-10,crm_sync
C0000422,yahoo.com,push,web,True,0.031,2025-07-06,ad_platform
C0003059,company.com,sms,ios,True,0.24,2025-01-11,crm_sync
C0004728,yahoo.com,email,android,True,0.625,2025-10-14,crm_sync
C0002978,gmail.com,email,ios,True,0.343,2025-03-28,data_vendor
C0000917,gmail.com,push,android,True,0.814,2025-10-17,ad_platform
C0003964,yahoo.com,sms,android,True,0.294,2025-12-09,crm_sync
C0000708,gmail.com,none,ios,True,0.706,2025-09-04,crm_sync
C0005083,yahoo.com,email,android,True,0.729,2025-05-01,support_tool
C0003877,company.com,sms,ios,True,0.95,2025-03-18,crm_sync
C0006145,outlook.com,sms,web,True,0.607,2025-10-02,ad_platform
C0003707,yahoo.com,push,web,True,0.06,2025-10-23,crm_sync
C0002451,gmail.com,sms,ios,True,0.784,2025-02-07,ad_platform
C0004178,gmail.com,email,android,True,0.512,2025-01-19,crm_sync
C0000541,yahoo.com,push,ios,False,0.528,2025-06-14,crm_sync
C0006785,yahoo.com,none,android,True,0.11,2025-11-18,ad_platform
C0003176,outlook.com,push,android,True,0.826,2025-08-14,crm_sync
C0003825,icloud.com,email,unknown,True,0.853,2025-09-08,ad_platform
C0000247,gmail.com,email,ios,True,0.286,2025-05-14,support_tool
C0000487,gmail.com,push,ios,False,0.939,2025-05-29,data_vendor
C0006174,yahoo.com,push,web,False,0.258,2025-07-03,crm_sync
