account_id,region_code,ticket_id,ticket_open_date,issue_type
31161,MW,96867,2025-03-22,Login
30877,SE,96868,2025-11-20,Other
30877,SE,96869,2025-10-20,Login
31152,MW,96870,2025-03-24,Billing
31152,MW,96871,2025-07-22,Login
31152,MW,96872,2025-04-10,Other
30048,SW,96873,2025-03-30,Bug
30048,SW,96874,2025-05-03,Login
30788,NE,96875,2025-05-26,Bug
30535,MW,96876,2025-01-18,Billing
30310,NE,96877,2025-11-23,Feature Request
30310,NE,96878,2025-03-22,Login
30310,NE,96879,2025-11-04,Bug
30638,W,96880,2025-03-08,Login
31232,MW,96881,2025-05-15,Billing
31232,MW,96882,2025-06-28,Bug
30093,SW,96883,2025-03-20,Other
30093,SW,96884,2025-01-21,Billing
30093,SW,96885,2025-06-14,Feature Request
30093,SW,96886,2025-08-25,Login
30224,SW,96887,2025-11-06,Bug
30224,SW,96888,2025-05-03,Billing
30889,W,96889,2025-02-09,Login
30889,W,96890,2025-03-11,Billing
30889,W,96891,2025-11-26,Other
30889,W,96892,2025-12-20,Billing
30889,W,96893,2025-01-27,Login
31352,W,96894,2025-05-11,Other
31352,W,96895,2025-10-22,Billing
31243,MW,96896,2025-03-26,Login
30652,W,96897,2025-02-19,Login
30652,W,96898,2025-01-04,Feature Request
30652,W,96899,2025-03-31,Billing
30594,W,96900,2025-06-04,Other
30228,NE,96901,2025-02-01,Login
30343,W,96902,2025-03-04,Other
31376,W,96903,2025-12-30,Feature Request
31313,MW,96904,2025-01-14,Login
30988,SW,96905,2025-06-09,Login
30908,SW,96906,2025-10-09,Login
30908,SW,96907,2025-05-24,Billing
31382,SE,96908,2025-10-15,Billing
31382,SE,96909,2025-06-02,Billing
31382,SE,96910,2025-12-31,Billing
30526,NE,96911,2025-06-01,Bug
30074,SE,96912,2025-11-14,Bug
30195,W,96913,2025-08-11,Billing
30195,W,96914,2025-08-18,Login
30028,W,96915,2025-05-16,Bug
30028,W,96916,2025-12-24,Feature Request
31020,W,96917,2025-03-11,Feature Request
31020,W,96918,2025-02-09,Other
31020,W,96919,2025-01-27,Billing
31020,W,96920,2025-10-26,Feature Request
30804,NE,96921,2025-02-15,Other
30939,SW,96922,2025-04-08,Billing
30939,SW,96923,2025-06-26,Other
30939,SW,96924,2025-06-03,Bug
30966,SE,96925,2025-11-19,Bug
30966,SE,96926,2025-09-07,Feature Request
31100,NE,96927,2025-11-30,Billing
31100,NE,96928,2025-05-11,Login
30961,SE,96929,2025-10-25,Other
30714,W,96930,2025-01-29,Login
30572,SW,96931,2025-02-01,Billing
30325,SE,96932,2025-02-26,Billing
30874,SW,96933,2025-01-25,Feature Request
30874,SW,96934,2025-12-05,Login
30323,MW,96935,2025-07-02,Billing
30323,MW,96936,2025-09-26,Billing
30323,MW,96937,2025-10-05,Feature Request
31349,NE,96938,2025-12-29,Feature Request
31349,NE,96939,2025-12-05,Login
30164,NE,96940,2025-06-13,Billing
30164,NE,96941,2025-04-09,Other
30797,NE,96942,2025-08-12,Feature Request
30797,NE,96943,2025-01-30,Login
31176,SW,96944,2025-11-22,Other
31150,SE,96945,2025-09-04,Login
31150,SE,96946,2025-10-26,Feature Request
31150,SE,96947,2025-03-18,Other
31150,SE,96948,2025-01-02,Login
31150,SE,96949,2025-12-10,Feature Request
30626,MW,96950,2025-07-01,Billing
30626,MW,96951,2025-06-06,Login
30529,SE,96952,2025-11-30,Other
30091,W,96953,2025-10-08,Other
30138,NE,96954,2025-08-25,Other
30138,NE,96955,2025-09-08,Other
30448,SE,96956,2025-12-04,Bug
30448,SE,96957,2025-12-03,Feature Request
30868,SW,96958,2025-09-16,Bug
31075,NE,96959,2025-07-02,Login
31075,NE,96960,2025-04-03,Bug
31075,NE,96961,2025-07-16,Bug
30465,SE,96962,2025-07-25,Feature Request
30465,SE,96963,2025-12-18,Billing
30717,MW,96964,2025-08-22,Other
30717,MW,96965,2025-03-07,Feature Request
30798,MW,96966,2025-10-03,Bug
30400,W,96967,2025-01-18,Bug
30604,SE,96968,2025-06-19,Billing
30604,SE,96969,2025-12-21,Billing
30604,SE,96970,2025-05-31,Other
30604,SE,96971,2025-03-21,Billing
30921,NE,96972,2025-01-11,Bug
30921,NE,96973,2025-07-27,Feature Request
30921,NE,96974,2025-05-10,Bug
30656,SW,96975,2025-02-02,Other
31176,W,96976,2025-02-15,Billing
30513,NE,96977,2025-08-19,Other
31029,SE,96978,2025-09-21,Other
30716,MW,96979,2025-11-09,Other
30716,MW,96980,2025-09-26,Bug
31141,SE,96981,2025-08-09,Billing
31141,SE,96982,2025-12-12,Other
31141,SE,96983,2025-03-10,Billing
31141,SE,96984,2025-11-21,Login
30600,MW,96985,2025-06-28,Bug
30467,SE,96986,2025-07-30,Bug
30269,NE,96987,2025-03-13,Login
30269,NE,96988,2025-06-15,Login
30269,NE,96989,2025-12-02,Other
30148,SW,96990,2025-05-09,Bug
31167,SW,96991,2025-09-05,Feature Request
31167,SW,96992,2025-09-16,Bug
31167,SW,96993,2025-04-01,Login
31167,SW,96994,2025-12-17,Billing
30631,W,96995,2025-11-13,Bug
30631,W,96996,2025-11-08,Billing
31363,NE,96997,2025-10-30,Login
31363,NE,96998,2025-07-22,Billing
31363,NE,96999,2025-01-31,Billing
31363,NE,97000,2025-04-01,Billing
30519,MW,97001,2025-09-07,Other
30274,NE,97002,2025-03-30,Other
31089,MW,97003,2025-10-12,Bug
31089,MW,97004,2025-05-10,Feature Request
30597,MW,97005,2025-07-08,Bug
30597,MW,97006,2025-02-25,Billing
30557,NE,97007,2025-11-30,Other
31114,NE,97008,2025-02-05,Billing
31114,NE,97009,2025-01-29,Other
31114,NE,97010,2025-12-24,Login
31114,NE,97011,2025-02-02,Other
30140,W,97012,2025-04-22,Bug
30140,W,97013,2025-07-28,Other
30140,W,97014,2025-07-13,Feature Request
31312,MW,97015,2025-01-09,Other
31312,MW,97016,2025-05-09,Billing
30729,NE,97017,2025-12-26,Bug
30410,NE,97018,2025-12-23,Billing
30410,NE,97019,2025-06-21,Other
31175,SW,97020,2025-03-29,Feature Request
31175,SW,97021,2025-03-24,Other
30750,MW,97022,2025-12-15,Billing
31342,NE,97023,2025-10-28,Bug
31342,NE,97024,2025-04-11,Other
31342,NE,97025,2025-04-03,Other
31342,NE,97026,2025-02-12,Billing
30994,MW,97027,2025-08-05,Bug
30461,SE,97028,2025-06-05,Login
30938,NE,97029,2025-02-08,Billing
30807,NE,97030,2025-11-24,Billing
30807,NE,97031,2025-02-01,Feature Request
30807,NE,97032,2025-09-01,Bug
31364,MW,97033,2025-10-05,Billing
31364,MW,97034,2025-09-16,Billing
30447,SW,97035,2025-08-25,Feature Request
30201,SE,97036,2025-09-28,Feature Request
30362,SW,97037,2025-08-26,Feature Request
30355,MW,97038,2025-06-16,Feature Request
30971,NE,97039,2025-06-06,Login
30971,NE,97040,2025-08-22,Feature Request
30554,W,97041,2025-06-03,Other
30022,SW,97042,2025-03-28,Billing
30248,NE,97043,2025-07-10,Feature Request
30248,NE,97044,2025-02-23,Billing
30248,NE,97045,2025-12-15,Feature Request
30804,SW,97046,2025-05-21,Bug
30804,SW,97047,2025-12-03,Billing
30320,SE,97048,2025-03-23,Billing
30320,SE,97049,2025-06-16,Bug
30433,W,97050,2025-11-30,Login
30872,MW,97051,2025-08-01,Bug
31148,NE,97052,2025-09-27,Bug
31148,NE,97053,2025-05-16,Bug
30857,MW,97054,2025-05-26,Feature Request
30050,W,97055,2025-09-10,Login
30175,W,97056,2025-08-24,Billing
30175,W,97057,2025-12-03,Other
30175,W,97058,2025-03-14,Bug
30252,W,97059,2025-02-07,Feature Request
30252,W,97060,2025-03-27,Other
30252,W,97061,2025-12-25,Other
30252,W,97062,2025-07-12,Other
31269,MW,97063,2025-09-02,Login
31129,NE,97064,2025-06-06,Billing
31339,SE,97065,2025-03-23,Feature Request
31339,SE,97066,2025-06-24,Login
31339,SE,97067,2025-12-11,Bug
31339,SE,97068,2025-11-06,Billing
30547,MW,97069,2025-01-24,Bug
30715,SE,97070,2025-10-13,Login
30715,SE,97071,2025-02-24,Login
30778,MW,97072,2025-02-15,Bug
30778,MW,97073,2025-10-16,Feature Request
30778,MW,97074,2025-09-10,Feature Request
30778,MW,97075,2025-03-20,Other
30778,MW,97076,2025-04-02,Feature Request
31009,MW,97077,2025-10-13,Billing
31009,MW,97078,2025-08-23,Feature Request
31009,MW,97079,2025-05-20,Bug
31009,MW,97080,2025-05-23,Billing
31009,MW,97081,2025-12-08,Other
31315,SW,97082,2025-01-23,Bug
31315,SW,97083,2025-01-16,Login
31164,SE,97084,2025-12-02,Billing
30313,MW,97085,2025-04-29,Billing
30183,W,97086,2025-01-10,Feature Request
30183,W,97087,2025-02-18,Login
30183,W,97088,2025-07-26,Billing
30712,MW,97089,2025-03-09,Feature Request
30712,MW,97090,2025-07-29,Bug
30712,MW,97091,2025-02-06,Billing
30712,MW,97092,2025-10-05,Feature Request
31310,SW,97093,2025-01-05,Billing
31310,SW,97094,2025-05-13,Bug
31276,NE,97095,2025-06-09,Feature Request
31276,NE,97096,2025-05-27,Bug
31276,NE,97097,2025-01-04,Bug
30699,SE,97098,2025-06-03,Billing
30699,SE,97099,2025-11-02,Billing
31253,W,97100,2025-11-23,Other
31253,W,97101,2025-04-07,Feature Request
30810,SW,97102,2025-10-09,Other
30810,SW,97103,2025-03-29,Bug
30810,SW,97104,2025-03-28,Billing
30414,SE,97105,2025-01-31,Other
30414,SE,97106,2025-01-31,Other
30197,W,97107,2025-08-20,Other
30197,W,97108,2025-11-12,Other
31079,SE,97109,2025-02-21,Feature Request
30830,MW,97110,2025-11-28,Bug
30830,MW,97111,2025-11-14,Billing
30627,MW,97112,2025-11-19,Login
30627,MW,97113,2025-08-18,Bug
31080,W,97114,2025-02-13,Feature Request
31009,W,97115,2025-09-04,Feature Request
31009,W,97116,2025-08-07,Billing
31009,W,97117,2025-01-07,Feature Request
30910,SE,97118,2025-08-28,Login
30910,SE,97119,2025-09-03,Bug
30593,SE,97120,2025-03-14,Other
30593,SE,97121,2025-07-08,Billing
30593,SE,97122,2025-11-26,Login
30593,SE,97123,2025-12-04,Login
30599,SE,97124,2025-08-11,Billing
30083,SE,97125,2025-03-16,Billing
30083,SE,97126,2025-02-10,Bug
30993,W,97127,2025-11-30,Other
30838,SW,97128,2025-01-16,Other
30838,SW,97129,2025-01-28,Bug
30838,SW,97130,2025-11-13,Billing
30838,SW,97131,2025-02-24,Billing
30605,MW,97132,2025-11-01,Billing
30132,NE,97133,2025-09-20,Feature Request
30132,NE,97134,2025-06-20,Bug
31088,SW,97135,2025-02-18,Feature Request
31088,SW,97136,2025-01-06,Feature Request
31088,SW,97137,2025-10-14,Bug
30375,SE,97138,2025-05-30,Other
30466,SE,97139,2025-06-09,Billing
30466,SE,97140,2025-06-04,Feature Request
30466,SE,97141,2025-06-07,Login
30466,SE,97142,2025-09-04,Bug
31236,W,97143,2025-02-23,Feature Request
31236,W,97144,2025-02-22,Bug
31236,W,97145,2025-09-02,Feature Request
30470,NE,97146,2025-12-08,Login
30087,W,97147,2025-12-17,Billing
31347,SW,97148,2025-09-23,Billing
30789,SW,97149,2025-10-19,Billing
31105,MW,97150,2025-06-21,Login
31105,MW,97151,2025-10-26,Bug
31105,MW,97152,2025-12-29,Feature Request
31309,W,97153,2025-05-04,Login
31309,W,97154,2025-05-04,Feature Request
31309,W,97155,2025-12-24,Billing
31309,W,97156,2025-01-09,Billing
30864,W,97157,2025-05-05,Bug
31293,SE,97158,2025-11-17,Billing
31293,SE,97159,2025-11-24,Billing
30023,W,97160,2025-02-23,Bug
30023,W,97161,2025-03-30,Billing
30310,MW,97162,2025-11-13,Bug
31231,SE,97163,2025-05-16,Login
30663,MW,97164,2025-01-05,Bug
30705,SE,97165,2025-08-07,Other
30705,SE,97166,2025-02-12,Feature Request
30421,W,97167,2025-01-26,Bug
30421,W,97168,2025-06-11,Login
30320,NE,97169,2025-05-10,Other
30320,NE,97170,2025-05-08,Feature Request
30586,SW,97171,2025-03-14,Login
31186,W,97172,2025-12-09,Billing
31186,W,97173,2025-01-09,Billing
31186,W,97174,2025-01-10,Login
31188,NE,97175,2025-09-23,Feature Request
31188,NE,97176,2025-07-21,Billing
31318,MW,97177,2025-10-20,Login
31318,MW,97178,2025-08-18,Other
31318,MW,97179,2025-11-27,Other
31308,SW,97180,2025-08-27,Bug
30386,W,97181,2025-12-21,Other
30386,W,97182,2025-10-20,Login
30386,W,97183,2025-01-05,Feature Request
31161,W,97184,2025-07-24,Feature Request
31161,W,97185,2025-01-17,Billing
31161,W,97186,2025-04-18,Feature Request
30909,W,97187,2025-09-06,Bug
30553,SE,97188,2025-01-20,Login
30799,W,97189,2025-08-10,Billing
30799,W,97190,2025-09-25,Bug
30799,W,97191,2025-10-23,Login
30799,W,97192,2025-02-27,Bug
30025,W,97193,2025-09-21,Billing
30025,W,97194,2025-03-16,Other
31394,NE,97195,2025-12-07,Other
31394,NE,97196,2025-10-09,Other
31394,NE,97197,2025-11-25,Login
31394,NE,97198,2025-12-23,Bug
31276,SW,97199,2025-11-18,Bug
31276,SW,97200,2025-04-29,Feature Request
31276,SW,97201,2025-01-27,Login
30105,SE,97202,2025-06-23,Bug
30105,SE,97203,2025-06-16,Billing
30848,MW,97204,2025-04-01,Billing
30375,MW,97205,2025-01-21,Feature Request
30966,NE,97206,2025-01-14,Feature Request
30966,NE,97207,2025-09-01,Login
30966,NE,97208,2025-06-22,Other
30966,NE,97209,2025-05-02,Login
30307,W,97210,2025-07-03,Feature Request
30801,SE,97211,2025-03-09,Other
30584,SE,97212,2025-12-04,Login
30584,SE,97213,2025-06-30,Billing
30978,SW,97214,2025-12-14,Feature Request
30978,SW,97215,2025-05-21,Billing
30167,SE,97216,2025-05-20,Billing
30904,NE,97217,2025-09-18,Bug
30149,SW,97218,2025-05-26,Billing
30149,SW,97219,2025-02-28,Feature Request
30298,NE,97220,2025-05-29,Login
30645,MW,97221,2025-04-17,Bug
30645,MW,97222,2025-09-15,Login
30645,MW,97223,2025-01-19,Login
31071,MW,97224,2025-01-04,Bug
30238,NE,97225,2025-12-28,Billing
30238,NE,97226,2025-01-27,Billing
30238,NE,97227,2025-08-07,Login
30463,W,97228,2025-02-13,Feature Request
30463,W,97229,2025-02-21,Login
30463,W,97230,2025-07-21,Login
30452,NE,97231,2025-01-11,Feature Request
30452,NE,97232,2025-08-15,Login
30486,MW,97233,2025-11-29,Other
30164,MW,97234,2025-01-15,Login
30164,MW,97235,2025-11-26,Bug
30191,MW,97236,2025-05-01,Login
30573,SE,97237,2025-05-05,Feature Request
31351,SE,97238,2025-08-16,Billing
31351,SE,97239,2025-01-10,Billing
31351,SE,97240,2025-07-26,Other
30380,NE,97241,2025-05-09,Billing
30380,NE,97242,2025-07-14,Login
30797,MW,97243,2025-03-17,Login
30797,MW,97244,2025-12-20,Login
30797,MW,97245,2025-07-05,Feature Request
30238,MW,97246,2025-03-20,Login
30699,SW,97247,2025-05-09,Billing
31386,NE,97248,2025-01-04,Feature Request
31386,NE,97249,2025-03-07,Billing
31386,NE,97250,2025-06-27,Feature Request
31386,NE,97251,2025-08-20,Feature Request
31386,NE,97252,2025-12-19,Feature Request
30201,NE,97253,2025-03-24,Billing
30201,NE,97254,2025-11-07,Billing
30643,NE,97255,2025-08-31,Bug
30643,NE,97256,2025-04-26,Bug
30764,MW,97257,2025-06-29,Login
30764,MW,97258,2025-04-24,Billing
30705,NE,97259,2025-02-07,Feature Request
31199,NE,97260,2025-03-18,Feature Request
31199,NE,97261,2025-10-29,Login
31224,W,97262,2025-09-11,Bug
31016,SW,97263,2025-09-06,Billing
31016,SW,97264,2025-07-16,Other
30393,SE,97265,2025-12-24,Bug
30393,SE,97266,2025-08-10,Feature Request
30832,SW,97267,2025-12-23,Other
30832,SW,97268,2025-12-08,Billing
30832,SW,97269,2025-09-24,Bug
30832,SW,97270,2025-09-12,Other
30596,SE,97271,2025-06-14,Feature Request
30596,SE,97272,2025-12-17,Billing
30699,NE,97273,2025-02-22,Feature Request
30440,NE,97274,2025-10-25,Bug
30440,NE,97275,2025-03-26,Login
30917,SW,97276,2025-12-15,Feature Request
30552,NE,97277,2025-07-26,Login
31094,MW,97278,2025-06-14,Feature Request
31304,NE,97279,2025-06-05,Billing
31304,NE,97280,2025-10-06,Feature Request
31214,NE,97281,2025-01-05,Billing
30059,NE,97282,2025-04-29,Other
30059,NE,97283,2025-10-30,Feature Request
30224,W,97284,2025-09-26,Billing
30224,W,97285,2025-01-25,Billing
30224,W,97286,2025-03-21,Billing
30224,W,97287,2025-11-18,Feature Request
30581,MW,97288,2025-09-15,Login
30581,MW,97289,2025-10-21,Billing
31310,MW,97290,2025-01-14,Bug
30168,MW,97291,2025-03-26,Feature Request
31372,SW,97292,2025-04-07,Login
31372,SW,97293,2025-12-08,Feature Request
30013,MW,97294,2025-07-08,Billing
30013,MW,97295,2025-10-27,Feature Request
30013,MW,97296,2025-12-15,Login
31051,W,97297,2025-07-29,Login
31231,W,97298,2025-09-06,Login
31231,W,97299,2025-05-13,Billing
31231,W,97300,2025-05-05,Bug
30975,W,97301,2025-01-27,Billing
30975,W,97302,2025-11-11,Other
30103,MW,97303,2025-10-23,Billing
30103,MW,97304,2025-03-02,Billing
30425,NE,97305,2025-08-27,Billing
30425,NE,97306,2025-10-06,Feature Request
30425,NE,97307,2025-02-07,Other
30425,NE,97308,2025-03-17,Billing
30638,MW,97309,2025-07-30,Feature Request
30638,MW,97310,2025-08-13,Other
30849,W,97311,2025-09-11,Feature Request
30849,W,97312,2025-12-29,Other
30849,W,97313,2025-11-14,Other
31129,SW,97314,2025-08-19,Login
30768,W,97315,2025-03-06,Feature Request
30768,W,97316,2025-03-21,Other
30276,NE,97317,2025-06-23,Billing
30276,NE,97318,2025-10-24,Billing
31088,SE,97319,2025-06-21,Login
30899,W,97320,2025-12-28,Billing
30899,W,97321,2025-05-23,Feature Request
31340,SW,97322,2025-06-28,Feature Request
31366,MW,97323,2025-08-05,Login
30545,SW,97324,2025-11-29,Billing
30544,MW,97325,2025-01-25,Bug
30544,MW,97326,2025-06-12,Feature Request
30742,SE,97327,2025-04-22,Login
30742,SE,97328,2025-07-25,Login
30742,SE,97329,2025-10-06,Other
30742,SE,97330,2025-06-14,Other
31289,SW,97331,2025-09-28,Login
31289,SW,97332,2025-08-16,Feature Request
30332,MW,97333,2025-09-05,Feature Request
30332,MW,97334,2025-02-05,Bug
31156,W,97335,2025-05-25,Billing
30782,NE,97336,2025-09-17,Bug
30782,NE,97337,2025-01-19,Login
30782,NE,97338,2025-02-27,Feature Request
30782,NE,97339,2025-07-30,Feature Request
30539,SW,97340,2025-05-28,Feature Request
30539,SW,97341,2025-03-09,Billing
30620,W,97342,2025-10-30,Billing
30620,W,97343,2025-10-05,Other
30620,W,97344,2025-03-09,Bug
31392,W,97345,2025-07-22,Login
31392,W,97346,2025-06-12,Bug
31392,W,97347,2025-04-08,Login
30908,SE,97348,2025-09-06,Billing
30991,MW,97349,2025-08-15,Login
30991,MW,97350,2025-03-16,Login
30098,NE,97351,2025-02-20,Feature Request
30098,NE,97352,2025-07-13,Other
30098,NE,97353,2025-09-28,Feature Request
30098,NE,97354,2025-06-06,Feature Request
30122,W,97355,2025-11-06,Billing
30798,NE,97356,2025-10-28,Other
30798,NE,97357,2025-02-19,Feature Request
30456,MW,97358,2025-06-30,Billing
30456,MW,97359,2025-01-31,Feature Request
30456,MW,97360,2025-04-07,Bug
30456,MW,97361,2025-07-11,Bug
30519,NE,97362,2025-05-17,Bug
30314,W,97363,2025-07-03,Bug
30314,W,97364,2025-09-07,Billing
30314,W,97365,2025-03-01,Other
30708,SE,97366,2025-08-02,Feature Request
30708,SE,97367,2025-03-13,Billing
30708,SE,97368,2025-11-10,Login
30708,SE,97369,2025-08-21,Billing
31043,SW,97370,2025-05-15,Feature Request
31043,SW,97371,2025-01-02,Login
30559,SE,97372,2025-05-20,Feature Request
31153,SE,97373,2025-11-05,Billing
31155,SE,97374,2025-05-05,Login
30889,SE,97375,2025-12-13,Billing
30889,SE,97376,2025-11-20,Other
30889,SE,97377,2025-06-13,Other
30264,W,97378,2025-05-29,Login
30264,W,97379,2025-07-03,Other
30264,W,97380,2025-08-20,Other
30801,SW,97381,2025-05-13,Billing
30801,SW,97382,2025-02-19,Billing
30861,SE,97383,2025-05-18,Bug
30349,SW,97384,2025-10-23,Bug
31129,MW,97385,2025-04-22,Feature Request
31129,MW,97386,2025-09-15,Other
31129,MW,97387,2025-06-16,Login
30000,NE,97388,2025-02-14,Billing
30000,NE,97389,2025-07-24,Billing
30583,SW,97390,2025-12-25,Billing
30583,SW,97391,2025-10-12,Bug
30583,SW,97392,2025-04-10,Feature Request
30583,SW,97393,2025-12-22,Login
31329,NE,97394,2025-01-06,Billing
31329,NE,97395,2025-12-22,Other
30939,SE,97396,2025-03-17,Billing
30939,SE,97397,2025-12-17,Feature Request
30939,SE,97398,2025-08-05,Billing
31353,SW,97399,2025-06-28,Other
31353,SW,97400,2025-10-02,Login
31348,MW,97401,2025-10-28,Billing
31348,MW,97402,2025-07-19,Other
31137,SE,97403,2025-08-10,Login
30146,SE,97404,2025-11-23,Billing
30146,SE,97405,2025-04-09,Feature Request
30146,SE,97406,2025-11-28,Login
30146,SE,97407,2025-03-06,Login
31162,SE,97408,2025-02-07,Feature Request
31162,SE,97409,2025-10-16,Other
30298,W,97410,2025-05-06,Other
31299,MW,97411,2025-08-25,Feature Request
30788,SW,97412,2025-09-23,Login
30177,SW,97413,2025-10-19,Other
30177,SW,97414,2025-08-16,Login
31377,SW,97415,2025-06-08,Feature Request
31224,SE,97416,2025-07-31,Bug
31138,MW,97417,2025-06-13,Login
31138,MW,97418,2025-06-20,Other
30758,NE,97419,2025-10-24,Billing
30444,SW,97420,2025-05-09,Feature Request
30444,SW,97421,2025-08-08,Other
30444,SW,97422,2025-12-14,Feature Request
30707,NE,97423,2025-04-06,Feature Request
30707,NE,97424,2025-04-04,Other
30601,SW,97425,2025-04-16,Feature Request
30601,SW,97426,2025-12-18,Login
30144,SW,97427,2025-10-09,Feature Request
31202,NE,97428,2025-12-03,Bug
30476,SW,97429,2025-09-02,Feature Request
31098,SE,97430,2025-03-04,Other
31098,SE,97431,2025-02-07,Bug
31098,SE,97432,2025-10-29,Bug
31151,SE,97433,2025-05-14,Other
31151,SE,97434,2025-01-13,Billing
31151,SE,97435,2025-10-16,Feature Request
30665,MW,97436,2025-04-15,Bug
31368,MW,97437,2025-08-08,Billing
31368,MW,97438,2025-04-15,Login
30158,MW,97439,2025-03-15,Billing
30680,SE,97440,2025-03-03,Login
30680,SE,97441,2025-03-20,Login
30680,SE,97442,2025-07-02,Billing
30680,SE,97443,2025-11-19,Feature Request
30680,SE,97444,2025-07-27,Other
30022,NE,97445,2025-08-24,Login
30022,NE,97446,2025-04-10,Feature Request
30022,NE,97447,2025-04-13,Feature Request
30022,NE,97448,2025-07-01,Bug
30524,NE,97449,2025-04-18,Feature Request
30524,NE,97450,2025-12-09,Feature Request
30143,NE,97451,2025-11-18,Feature Request
30143,NE,97452,2025-06-29,Feature Request
30667,MW,97453,2025-06-23,Login
30667,MW,97454,2025-09-18,Other
30667,MW,97455,2025-05-11,Billing
30680,NE,97456,2025-06-03,Billing
30680,NE,97457,2025-05-05,Billing
30972,W,97458,2025-04-10,Other
30972,W,97459,2025-11-28,Feature Request
30084,MW,97460,2025-05-08,Other
30084,MW,97461,2025-01-14,Other
30084,MW,97462,2025-09-07,Bug
30084,MW,97463,2025-05-05,Feature Request
30481,SW,97464,2025-01-29,Bug
30481,SW,97465,2025-08-16,Login
30296,SE,97466,2025-09-14,Bug
30296,SE,97467,2025-06-09,Other
31253,SE,97468,2025-11-01,Billing
31253,SE,97469,2025-06-30,Feature Request
31253,SE,97470,2025-09-10,Bug
30949,W,97471,2025-11-15,Bug
30949,W,97472,2025-08-08,Feature Request
30679,MW,97473,2025-11-20,Bug
30679,MW,97474,2025-05-24,Other
31179,NE,97475,2025-02-10,Login
30329,W,97476,2025-02-19,Bug
31155,NE,97477,2025-06-29,Other
30381,SE,97478,2025-01-27,Billing
30381,SE,97479,2025-09-13,Login
30942,SW,97480,2025-06-30,Login
30942,SW,97481,2025-05-05,Feature Request
30842,W,97482,2025-08-25,Feature Request
30842,W,97483,2025-10-26,Login
30842,W,97484,2025-06-30,Other
30842,W,97485,2025-05-10,Login
30842,W,97486,2025-07-06,Feature Request
30912,MW,97487,2025-08-15,Billing
30912,MW,97488,2025-04-22,Feature Request
30449,W,97489,2025-05-14,Billing
30449,W,97490,2025-06-24,Other
30449,W,97491,2025-11-13,Login
31276,MW,97492,2025-11-08,Bug
31308,MW,97493,2025-09-26,Billing
31308,MW,97494,2025-08-12,Feature Request
31308,MW,97495,2025-03-05,Bug
30019,MW,97496,2025-11-14,Feature Request
30019,MW,97497,2025-03-11,Bug
30417,NE,97498,2025-01-10,Feature Request
30417,NE,97499,2025-03-29,Billing
31333,SE,97500,2025-05-23,Bug
31054,W,97501,2025-11-14,Bug
31054,W,97502,2025-03-13,Feature Request
30185,W,97503,2025-08-27,Feature Request
30185,W,97504,2025-02-19,Other
31233,MW,97505,2025-02-23,Login
31233,MW,97506,2025-08-12,Feature Request
31304,MW,97507,2025-12-26,Bug
31304,MW,97508,2025-08-29,Billing
31304,MW,97509,2025-06-10,Login
31304,MW,97510,2025-03-26,Other
30252,NE,97511,2025-02-24,Other
30252,NE,97512,2025-12-11,Feature Request
30252,NE,97513,2025-11-25,Feature Request
30018,W,97514,2025-04-20,Other
30018,W,97515,2025-11-13,Feature Request
30018,W,97516,2025-04-13,Login
30018,W,97517,2025-09-09,Bug
30018,W,97518,2025-12-20,Bug
31159,W,97519,2025-04-10,Login
31159,W,97520,2025-10-30,Feature Request
30002,W,97521,2025-05-29,Login
30002,W,97522,2025-10-22,Bug
30002,W,97523,2025-03-09,Billing
30002,W,97524,2025-07-01,Other
30002,W,97525,2025-07-08,Feature Request
31259,NE,97526,2025-12-05,Bug
31259,NE,97527,2025-01-10,Feature Request
31259,NE,97528,2025-12-11,Bug
30853,SE,97529,2025-05-23,Login
30227,NE,97530,2025-06-01,Login
30498,NE,97531,2025-07-07,Billing
30701,MW,97532,2025-06-26,Feature Request
30916,NE,97533,2025-07-13,Login
31162,W,97534,2025-03-07,Billing
30290,SE,97535,2025-11-13,Other
30290,SE,97536,2025-03-01,Bug
31133,MW,97537,2025-04-03,Billing
30647,SW,97538,2025-10-13,Feature Request
30683,MW,97539,2025-01-14,Feature Request
30683,MW,97540,2025-05-22,Feature Request
30683,MW,97541,2025-10-17,Login
31070,MW,97542,2025-01-12,Other
31070,MW,97543,2025-12-27,Other
31070,MW,97544,2025-10-23,Feature Request
30939,NE,97545,2025-08-28,Billing
30939,NE,97546,2025-09-20,Login
30939,NE,97547,2025-03-14,Feature Request
30939,NE,97548,2025-10-14,Feature Request
30939,NE,97549,2025-02-16,Bug
30559,SW,97550,2025-02-27,Billing
30559,SW,97551,2025-11-15,Feature Request
30212,SW,97552,2025-01-24,Feature Request
30212,SW,97553,2025-04-26,Billing
30204,NE,97554,2025-08-27,Bug
31096,W,97555,2025-10-27,Other
31099,NE,97556,2025-03-06,Feature Request
30076,MW,97557,2025-11-06,Bug
30105,NE,97558,2025-06-16,Other
30105,NE,97559,2025-01-07,Bug
30105,NE,97560,2025-10-03,Feature Request
30105,NE,97561,2025-06-02,Bug
30105,NE,97562,2025-08-01,Login
30550,SW,97563,2025-06-04,Feature Request
30825,SE,97564,2025-06-02,Feature Request
31298,SW,97565,2025-08-14,Billing
30880,NE,97566,2025-05-01,Login
30880,NE,97567,2025-12-05,Other
31100,SW,97568,2025-01-21,Billing
