account_id,account_open_date,account_tier,region_code
30832,2024-09-20,Pro,W
30791,2022-12-03,Basic,MW
31016,2022-10-02,Basic,W
30056,2022-01-06,Basic,SW
30004,2022-07-30,Pro,SE
31205,2023-03-11,Pro,NE
31362,2024-07-29,Enterprise,SE
31282,2020-06-24,Basic,MW
30615,2024-08-04,Pro,NE
30697,2021-03-24,Basic,MW
31278,2021-08-14,Pro,W
30897,2020-03-22,Basic,W
31131,2020-05-14,Basic,W
30593,2024-10-08,Pro,NE
30484,2022-05-05,Basic,MW
30971,2023-04-15,Basic,W
30638,2023-11-07,Basic,NE
30281,2023-06-20,Basic,SE
31111,2024-05-09,Basic,W
30015,2023-03-10,Basic,SW
30935,2024-01-20,Basic,SE
31211,2021-03-15,Basic,NE
30543,2022-12-15,Enterprise,NE
30996,2024-03-30,Basic,NE
31353,2021-11-27,Basic,NE
31192,2021-02-22,Basic,SE
30365,2020-03-28,Enterprise,MW
30654,2024-06-20,Pro,SE
30759,2021-10-17,Basic,W
31063,2022-10-28,Pro,W
30415,2024-02-09,Pro,SW
30254,2020-08-02,Pro,MW
30709,2024-09-04,Pro,NE
30899,2024-10-24,Enterprise,MW
30025,2021-07-05,Enterprise,NE
30420,2024-02-29,Pro,SW
31244,2024-09-13,Basic,SE
30495,2021-05-17,Pro,NE
30236,2024-12-10,Pro,NE
30218,2021-11-29,Basic,MW
30460,2020-09-01,Enterprise,MW
30634,2024-02-10,Basic,W
30989,2020-11-04,Basic,NE
30254,2020-08-18,Enterprise,SW
30820,2023-11-07,Basic,SW
30299,2020-06-03,Basic,W
30356,2023-04-13,Basic,NE
30523,2022-04-27,Basic,NE
30949,2020-04-24,Basic,SE
30283,2023-11-14,Basic,W
30196,2020-11-06,Basic,SE
30877,2022-09-19,Enterprise,MW
30614,2020-10-26,Enterprise,MW
31388,2022-11-07,Basic,SW
30569,2022-02-22,Pro,MW
31098,2020-01-12,Basic,SW
30421,2023-11-28,Basic,SE
30544,2024-09-23,Basic,W
31128,2020-08-19,Enterprise,W
31124,2022-08-12,Enterprise,W
30376,2024-06-16,Basic,SW
30677,2021-12-30,Basic,SW
30220,2023-07-25,Basic,W
30181,2023-10-08,Basic,MW
30521,2022-10-14,Pro,W
31013,2022-09-25,Basic,W
30862,2020-10-29,Pro,MW
30847,2021-06-24,Basic,W
30803,2021-04-14,Enterprise,SE
30214,2022-03-23,Pro,SW
30100,2020-03-17,Basic,SE
30572,2022-10-16,Pro,NE
30657,2024-03-24,Pro,MW
31086,2020-01-24,Basic,SE
30225,2022-11-04,Basic,NE
30771,2021-11-06,Enterprise,SE
31278,2021-06-08,Basic,NE
30433,2020-12-12,Basic,MW
31051,2020-06-20,Basic,SW
31359,2023-09-12,Pro,SE
30865,2021-12-12,Pro,W
31190,2024-02-17,Enterprise,SW
30367,2021-05-03,Basic,SW
30858,2024-01-25,Basic,W
31193,2021-01-12,Pro,SE
31113,2024-05-30,Pro,MW
30293,2023-04-02,Basic,SW
31173,2021-01-06,Basic,W
30432,2024-05-15,Basic,MW
30968,2022-09-26,Pro,MW
30214,2022-09-03,Enterprise,W
30471,2023-12-18,Pro,W
30246,2022-01-26,Enterprise,SE
30990,2021-04-21,Basic,W
30926,2021-01-16,Enterprise,MW
31191,2020-06-03,Pro,MW
30688,2020-09-13,Basic,MW
31103,2024-11-14,Enterprise,NE
31390,2021-11-04,Basic,NE
30910,2020-03-08,Enterprise,MW
30959,2020-12-09,Enterprise,SW
31003,2023-07-24,Pro,SW
30706,2021-11-03,Pro,MW
31392,2021-01-25,Basic,SE
31137,2024-01-12,Basic,NE
30753,2020-09-15,Basic,MW
30816,2020-11-02,Pro,W
30707,2023-01-23,Pro,W
31067,2022-08-07,Enterprise,MW
31269,2024-01-27,Basic,NE
31107,2022-08-27,Pro,W
30150,2020-09-02,Enterprise,W
30527,2022-01-02,Pro,NE
30916,2024-07-16,Basic,MW
31168,2020-07-05,Basic,SE
30036,2024-12-02,Basic,NE
30402,2022-07-13,Pro,MW
30044,2022-02-23,Pro,SE
30205,2023-10-28,Enterprise,MW
30419,2024-05-14,Basic,W
30364,2023-11-30,Basic,W
31030,2021-02-11,Pro,NE
30427,2023-02-22,Pro,NE
30579,2023-09-22,Enterprise,MW
30545,2020-12-06,Pro,MW
30324,2021-07-16,Basic,NE
30777,2023-04-16,Pro,SW
31320,2021-10-12,Enterprise,NE
30230,2022-08-09,Basic,NE
30393,2023-04-08,Basic,MW
31381,2022-11-28,Basic,SW
31151,2020-03-09,Basic,W
30391,2023-06-13,Pro,NE
30603,2024-05-02,Basic,NE
31101,2021-01-15,Basic,NE
31053,2020-02-26,Basic,NE
30048,2023-07-24,Pro,NE
31168,2022-04-29,Basic,NE
31081,2023-01-27,Pro,NE
30478,2022-07-04,Basic,SW
31319,2024-03-30,Basic,MW
31194,2020-11-20,Basic,SW
30146,2021-04-05,Basic,SW
31015,2020-06-27,Basic,MW
30445,2022-04-23,Basic,NE
31289,2021-07-27,Enterprise,W
30261,2020-04-28,Pro,NE
30896,2024-02-01,Basic,SW
30218,2021-07-02,Basic,NE
30091,2021-10-07,Enterprise,SW
30079,2024-01-18,Pro,W
31261,2020-01-26,Basic,SE
31395,2024-02-22,Pro,MW
30693,2022-10-28,Pro,NE
30155,2022-08-26,Pro,SE
30631,2024-03-19,Basic,NE
31080,2021-06-16,Basic,NE
30018,2020-05-28,Basic,NE
31216,2024-02-20,Enterprise,NE
30276,2022-11-14,Pro,SW
30744,2021-10-16,Basic,W
31346,2024-11-15,Enterprise,NE
30638,2022-08-02,Enterprise,SE
30997,2021-07-08,Enterprise,NE
30054,2021-02-28,Enterprise,NE
31207,2020-10-19,Enterprise,SW
31391,2023-04-23,Basic,MW
31221,2021-07-07,Pro,SW
30372,2021-03-06,Pro,NE
30200,2021-08-26,Basic,SE
30508,2020-11-12,Basic,W
30274,2021-02-01,Enterprise,SW
30503,2023-09-09,Basic,SW
31141,2024-05-07,Enterprise,MW
30041,2021-08-18,Basic,MW
30787,2021-06-29,Basic,NE
31040,2020-03-16,Basic,W
30942,2022-05-14,Basic,W
30574,2022-07-04,Pro,SW
30611,2021-12-09,Pro,W
30836,2021-04-30,Basic,NE
31396,2024-12-26,Basic,MW
30762,2023-01-16,Basic,SW
31104,2022-01-16,Basic,SE
30423,2023-06-09,Pro,NE
30203,2022-10-27,Basic,NE
30195,2021-07-03,Basic,SW
30013,2022-09-02,Basic,SE
31169,2022-12-11,Basic,MW
31080,2024-08-05,Basic,SE
30779,2022-07-30,Basic,MW
30528,2022-07-07,Enterprise,SW
30343,2023-11-20,Enterprise,SW
31302,2023-05-29,Pro,NE
30640,2023-12-22,Basic,MW
31311,2024-11-10,Basic,NE
30270,2023-03-12,Basic,SE
30418,2020-12-28,Pro,SE
30794,2021-01-16,Enterprise,MW
31388,2024-05-03,Basic,MW
31099,2023-07-24,Basic,SW
31344,2020-09-27,Pro,NE
30432,2022-11-03,Pro,NE
30640,2020-10-24,Pro,SE
31070,2022-09-30,Pro,SW
31119,2024-01-27,Enterprise,SE
30102,2024-03-30,Basic,W
30853,2020-08-21,Enterprise,SW
31050,2021-07-28,Enterprise,SW
30678,2024-09-27,Pro,SE
30988,2020-01-27,Basic,MW
30427,2024-02-03,Basic,MW
30821,2020-04-02,Basic,W
31185,2021-09-08,Basic,MW
30931,2020-11-04,Enterprise,MW
31061,2020-02-21,Basic,SW
30510,2020-11-14,Basic,NE
30712,2020-06-29,Pro,SE
31223,2024-05-11,Basic,W
31278,2023-02-17,Basic,SE
30546,2022-05-24,Basic,SE
30388,2022-12-02,Pro,SW
30157,2021-10-08,Basic,SW
30959,2023-07-07,Enterprise,MW
31227,2020-07-15,Basic,SE
30234,2021-10-06,Enterprise,SE
31173,2022-08-28,Basic,SW
31302,2020-09-11,Basic,SE
30677,2022-01-01,Basic,W
30067,2020-12-01,Basic,MW
30087,2024-04-25,Basic,MW
30000,2024-03-05,Basic,SW
31374,2022-09-16,Basic,W
30617,2022-06-18,Pro,NE
30177,2023-07-02,Basic,SE
31381,2021-05-28,Basic,W
30657,2024-09-26,Pro,SE
30585,2020-08-29,Enterprise,SW
30989,2020-05-28,Basic,W
30121,2024-09-29,Basic,NE
31219,2023-08-15,Enterprise,MW
30317,2022-01-26,Basic,NE
31275,2021-09-11,Enterprise,SW
30502,2021-03-28,Basic,SW
30118,2023-11-17,Enterprise,SE
30709,2020-07-30,Basic,MW
30044,2021-10-29,Enterprise,MW
31202,2024-04-10,Basic,MW
30417,2021-08-16,Pro,W
31101,2024-06-06,Basic,W
30325,2020-05-10,Basic,MW
31380,2023-09-14,Pro,SE
30514,2021-09-03,Basic,MW
30073,2020-09-12,Enterprise,SW
30508,2024-02-11,Basic,NE
30331,2021-07-14,Enterprise,NE
30687,2020-03-03,Basic,NE
31292,2023-08-27,Enterprise,MW
31027,2021-02-10,Enterprise,SE
31254,2022-03-12,Basic,NE
31075,2023-02-02,Enterprise,SE
30324,2024-06-28,Pro,MW
30991,2020-01-15,Basic,SW
30716,2024-09-06,Pro,W
30276,2020-09-15,Basic,SE
30151,2021-12-23,Pro,W
30258,2023-12-06,Basic,NE
30868,2023-07-06,Basic,MW
30802,2021-09-05,Basic,W
31079,2023-07-07,Pro,MW
30472,2024-08-21,Enterprise,W
30460,2022-12-04,Enterprise,SE
30845,2022-03-23,Basic,NE
30666,2024-11-21,Basic,SE
31264,2020-11-26,Pro,SW
30769,2020-06-13,Pro,NE
30179,2023-05-01,Basic,SE
30819,2024-03-24,Basic,W
30170,2023-11-25,Basic,MW
30473,2023-10-29,Basic,MW
31390,2022-12-24,Pro,W
30438,2021-01-21,Basic,W
30226,2024-02-27,Enterprise,SE
30441,2024-12-22,Basic,SE
30727,2024-09-12,Basic,SW
30083,2023-12-09,Enterprise,W
31036,2024-12-22,Pro,SE
30692,2024-12-19,Basic,NE
31291,2022-11-19,Pro,SE
31143,2023-07-13,Basic,MW
30352,2020-11-23,Pro,NE
30039,2024-02-24,Basic,SE
31359,2023-05-25,Pro,SW
30172,2020-11-15,Basic,MW
30258,2021-02-02,Basic,MW
30516,2020-04-14,Enterprise,MW
30522,2021-11-26,Pro,SW
30838,2022-10-13,Basic,SE
30183,2020-11-25,Basic,SW
31139,2021-10-21,Basic,MW
30542,2024-06-28,Pro,SW
31260,2022-12-06,Pro,SW
31089,2021-08-21,Pro,SE
30446,2022-03-31,Basic,MW
30415,2021-10-02,Pro,NE
30737,2024-11-28,Basic,MW
30463,2020-11-09,Basic,NE
30395,2023-03-16,Pro,SW
30394,2021-04-06,Enterprise,SE
31114,2024-05-26,Pro,SE
31093,2021-04-30,Pro,SE
30641,2024-08-02,Pro,W
30213,2021-02-13,Enterprise,W
31358,2020-01-27,Basic,W
30368,2022-11-18,Basic,NE
30048,2020-09-27,Enterprise,W
31312,2021-11-16,Enterprise,SW
31262,2021-05-15,Basic,NE
30998,2023-06-30,Basic,W
31189,2021-01-19,Basic,W
30372,2020-02-29,Basic,SE
30478,2023-02-04,Enterprise,SE
30831,2020-08-07,Basic,SE
30681,2024-01-04,Enterprise,SW
30687,2022-02-09,Basic,MW
30086,2024-08-08,Basic,SE
30015,2021-07-17,Basic,MW
31381,2024-05-14,Pro,NE
30513,2021-06-29,Pro,SW
30680,2020-04-05,Pro,W
31398,2022-09-15,Basic,W
30180,2023-01-17,Basic,SW
31324,2022-04-07,Basic,W
31212,2020-08-18,Basic,SW
31337,2022-08-25,Pro,NE
30922,2020-10-01,Pro,MW
30127,2020-09-02,Pro,MW
30564,2020-04-20,Basic,W
30549,2020-08-21,Basic,NE
30470,2023-07-25,Basic,W
30737,2024-02-09,Basic,NE
30223,2021-02-20,Pro,SE
30559,2021-11-08,Pro,W
31170,2023-02-25,Basic,SE
30348,2023-06-14,Basic,MW
30636,2022-03-13,Enterprise,SE
30178,2021-09-10,Pro,NE
30771,2023-02-25,Pro,W
31026,2021-12-07,Basic,NE
30371,2022-04-30,Basic,SW
30096,2023-11-18,Enterprise,SW
31226,2021-04-19,Pro,MW
30992,2021-10-16,Basic,NE
30734,2021-01-29,Pro,SE
31069,2020-04-20,Pro,SW
30602,2020-03-30,Basic,W
31134,2022-02-01,Basic,SW
30122,2023-07-27,Basic,NE
30610,2023-09-18,Basic,MW
30670,2023-06-01,Pro,SW
30614,2023-01-29,Basic,SE
30280,2020-05-11,Pro,W
30595,2022-11-02,Enterprise,MW
30702,2021-04-01,Basic,SW
30209,2024-01-04,Basic,MW
30491,2020-04-07,Pro,SE
30959,2023-02-17,Pro,W
30969,2020-10-19,Pro,SE
30776,2024-09-30,Basic,MW
31211,2022-10-21,Basic,SW
30188,2021-07-25,Pro,W
30009,2020-09-06,Enterprise,MW
31099,2021-10-13,Basic,SE
30084,2020-05-28,Enterprise,NE
30837,2023-11-19,Basic,SW
30688,2020-02-13,Enterprise,NE
30969,2024-09-17,Pro,MW
31005,2024-07-01,Basic,SW
31004,2022-12-03,Pro,MW
31253,2023-01-06,Basic,SW
30235,2023-06-03,Basic,W
31284,2020-06-10,Basic,SE
30270,2024-12-21,Basic,SW
30655,2020-09-09,Basic,SE
30258,2020-05-11,Pro,SE
30947,2024-01-11,Pro,MW
30862,2021-04-18,Basic,NE
30887,2024-08-06,Enterprise,SW
31334,2024-12-06,Pro,SW
30148,2023-02-06,Enterprise,SE
30437,2021-12-06,Pro,SW
31113,2022-11-24,Basic,W
30357,2024-01-30,Basic,MW
31240,2020-10-01,Pro,W
30455,2020-07-05,Basic,W
30628,2022-08-06,Basic,MW
30831,2020-08-30,Basic,MW
30532,2020-09-20,Basic,MW
30370,2021-06-05,Basic,SE
30852,2022-08-20,Basic,W
30247,2024-08-28,Basic,SW
30263,2024-04-13,Pro,SE
31325,2022-02-21,Pro,MW
31272,2023-01-15,Basic,SE
31294,2021-06-18,Basic,W
30501,2020-07-28,Basic,NE
30885,2020-02-15,Basic,NE
31365,2024-01-30,Basic,SW
31116,2024-04-12,Basic,W
30613,2020-01-26,Pro,W
30431,2023-07-13,Basic,MW
30158,2020-06-23,Basic,SE
30372,2024-03-19,Basic,MW
31096,2023-08-27,Pro,SE
30510,2020-11-17,Enterprise,SE
30215,2024-05-21,Pro,SE
30987,2023-03-04,Pro,W
31244,2020-02-24,Basic,MW
30553,2024-04-15,Basic,W
31065,2024-05-28,Enterprise,MW
30872,2024-04-03,Basic,W
31081,2023-03-25,Enterprise,SW
30833,2021-10-29,Pro,NE
31096,2020-05-26,Pro,MW
30922,2024-02-17,Basic,NE
30841,2021-08-21,Pro,MW
30947,2020-01-20,Basic,W
30664,2023-07-16,Basic,MW
31148,2020-11-28,Basic,SW
30005,2024-04-27,Enterprise,NE
30313,2022-06-25,Basic,W
30564,2022-08-01,Basic,MW
30825,2022-06-29,Basic,MW
31105,2021-02-04,Pro,W
31025,2022-08-07,Pro,SE
30804,2023-08-22,Pro,W
31126,2020-01-28,Basic,W
31391,2021-04-11,Basic,NE
31232,2023-07-07,Pro,W
30116,2024-04-06,Basic,NE
30104,2022-09-08,Enterprise,SE
30045,2020-04-10,Pro,W
31354,2021-07-04,Basic,W
30981,2022-03-12,Basic,SE
30844,2020-12-18,Pro,SE
30535,2023-08-16,Basic,NE
30539,2024-09-01,Basic,W
30015,2020-10-22,Pro,SE
30242,2020-12-18,Basic,W
31230,2022-06-26,Pro,W
30760,2023-02-27,Basic,MW
30704,2022-10-15,Pro,SW
30114,2023-03-25,Basic,W
30396,2023-01-02,Basic,SW
31098,2023-09-27,Enterprise,W
31126,2024-01-28,Pro,NE
31001,2023-01-18,Basic,MW
31238,2024-05-21,Basic,SE
30966,2021-03-30,Pro,MW
31062,2024-11-06,Basic,MW
30006,2021-12-12,Enterprise,NE
30160,2022-09-06,Enterprise,NE
30175,2023-09-17,Pro,MW
31025,2022-01-08,Basic,NE
30454,2022-09-03,Basic,W
30275,2023-10-03,Pro,SE
30675,2020-08-20,Basic,MW
31051,2024-12-06,Basic,NE
31024,2024-06-09,Basic,W
30055,2022-10-20,Basic,MW
30546,2020-04-11,Basic,SW
31333,2022-08-10,Basic,W
30438,2021-04-25,Pro,SE
30594,2023-05-22,Basic,NE
31348,2020-04-17,Basic,W
30306,2023-04-03,Basic,MW
30618,2022-08-30,Pro,NE
31395,2024-06-14,Basic,SE
30180,2021-12-04,Pro,NE
30433,2020-11-30,Enterprise,NE
30913,2020-03-26,Basic,MW
30065,2022-01-03,Basic,SE
30383,2022-05-24,Basic,W
30038,2023-12-18,Enterprise,MW
30821,2024-06-24,Pro,SW
30784,2024-10-27,Enterprise,W
31211,2020-12-29,Basic,SE
31266,2020-02-29,Enterprise,NE
30560,2024-02-14,Basic,MW
30513,2023-06-27,Basic,W
30175,2021-07-13,Enterprise,SE
30909,2020-04-26,Enterprise,SW
31122,2024-10-28,Basic,SE
30870,2022-05-23,Basic,MW
30494,2022-07-03,Basic,MW
30754,2022-08-25,Basic,NE
30210,2022-09-25,Basic,W
31252,2024-04-17,Enterprise,MW
30139,2020-02-13,Pro,SE
30269,2021-05-23,Pro,MW
31035,2023-04-03,Pro,SE
31360,2023-10-23,Basic,SE
30505,2023-08-08,Pro,MW
30031,2022-04-28,Pro,SE
31194,2022-07-05,Basic,SE
31092,2022-06-16,Pro,SE
30361,2022-03-09,Basic,NE
30928,2022-05-25,Pro,W
30099,2024-10-26,Enterprise,SE
30008,2020-10-12,Basic,MW
30696,2023-05-12,Pro,NE
31137,2021-11-14,Basic,MW
30920,2024-03-27,Pro,W
30389,2022-03-29,Basic,MW
30156,2020-04-30,Basic,NE
30259,2022-08-02,Basic,MW
30753,2024-11-14,Pro,NE
31195,2024-08-14,Basic,MW
30719,2024-08-14,Enterprise,W
31293,2022-10-14,Basic,MW
30625,2023-04-26,Enterprise,MW
30873,2022-06-25,Pro,SE
30873,2020-01-13,Basic,MW
30953,2021-08-25,Basic,MW
30254,2020-07-18,Pro,SE
30569,2021-08-08,Pro,NE
31336,2024-11-26,Pro,SE
30460,2024-01-19,Basic,SW
30886,2021-03-23,Basic,MW
31115,2024-12-16,Enterprise,NE
30519,2022-04-20,Basic,SW
31121,2022-12-30,Basic,MW
31397,2021-08-12,Basic,NE
30926,2024-12-24,Pro,NE
30648,2023-02-27,Pro,MW
31055,2022-06-07,Basic,SE
30578,2020-02-12,Basic,SE
30113,2021-06-03,Basic,SE
30642,2022-11-02,Basic,SE
30696,2021-12-25,Basic,SE
30904,2021-09-14,Enterprise,SE
30385,2022-09-14,Basic,SE
30514,2022-03-13,Basic,SW
30579,2021-06-18,Enterprise,NE
31164,2020-10-28,Basic,SW
31323,2024-11-24,Pro,SW
30310,2021-06-10,Basic,SW
30808,2024-07-23,Basic,W
30575,2024-05-15,Enterprise,MW
30030,2023-02-12,Pro,SW
30129,2021-04-04,Basic,MW
30977,2022-04-11,Pro,NE
30057,2021-05-19,Enterprise,SE
30811,2023-08-24,Basic,SW
30767,2022-07-20,Basic,W
31185,2020-11-20,Enterprise,W
30996,2021-08-01,Basic,MW
30285,2022-01-30,Pro,MW
30885,2023-04-13,Pro,W
30396,2022-04-30,Pro,MW
30025,2024-03-17,Basic,SE
30125,2023-04-10,Basic,W
31221,2022-08-17,Pro,W
30187,2021-05-16,Basic,SE
30809,2020-11-29,Basic,NE
30449,2020-10-10,Basic,SW
31377,2021-04-19,Basic,SE
30657,2022-12-13,Enterprise,NE
30099,2024-01-21,Basic,MW
30555,2024-05-21,Enterprise,MW
30490,2023-12-14,Basic,MW
30380,2024-06-25,Pro,W
30541,2021-09-23,Basic,MW
30824,2021-12-03,Pro,MW
31352,2021-02-12,Pro,MW
31299,2022-09-08,Basic,SE
31298,2023-08-20,Enterprise,NE
30842,2021-07-12,Basic,SW
30327,2020-08-09,Pro,SW
30726,2024-04-05,Enterprise,MW
30551,2020-06-06,Enterprise,SE
30026,2020-12-13,Enterprise,MW
31106,2023-03-28,Basic,W
30681,2022-06-07,Basic,NE
30166,2022-07-10,Basic,W
30168,2023-06-12,Basic,NE
30228,2021-10-23,Pro,SW
30366,2021-02-08,Basic,W
30790,2023-07-04,Pro,W
30523,2021-11-07,Basic,MW
31095,2021-08-11,Basic,NE
30105,2024-06-08,Pro,W
30964,2021-07-11,Basic,NE
31305,2022-06-23,Pro,SE
30533,2022-12-06,Basic,W
30268,2023-05-21,Pro,SW
30672,2021-04-23,Basic,SW
30790,2021-05-01,Basic,SE
30017,2024-05-13,Pro,MW
30116,2021-07-19,Enterprise,SW
31167,2023-09-27,Basic,NE
30550,2021-06-07,Basic,NE
30752,2021-12-04,Basic,SW
31392,2024-03-06,Basic,MW
30557,2022-10-26,Pro,SE
30677,2022-03-31,Pro,SE
31239,2023-03-13,Basic,MW
31095,2022-05-07,Basic,SW
30445,2023-07-08,Pro,W
31209,2021-08-07,Basic,NE
30069,2021-11-16,Pro,SW
30149,2020-08-19,Basic,SE
30773,2020-09-26,Pro,SE
31122,2022-07-28,Basic,W
31301,2024-01-10,Pro,NE
30943,2022-05-23,Basic,W
31127,2023-05-30,Basic,SE
30600,2020-02-21,Pro,NE
30724,2020-04-25,Basic,NE
30250,2021-06-21,Basic,SE
30078,2024-05-07,Basic,W
30897,2021-06-24,Basic,NE
30780,2022-11-08,Enterprise,MW
31074,2022-03-25,Pro,NE
31057,2023-11-16,Basic,SW
30741,2022-03-01,Pro,MW
31022,2024-07-10,Basic,W
30631,2021-09-09,Enterprise,SW
30837,2021-02-22,Basic,MW
30703,2020-11-04,Pro,NE
30322,2024-10-28,Basic,MW
30614,2022-05-13,Basic,W
30328,2020-07-04,Basic,W
30132,2020-09-17,Basic,SW
30650,2024-03-31,Pro,NE
30605,2023-07-20,Basic,W
30964,2020-06-08,Enterprise,SE
31114,2022-05-19,Basic,W
30028,2022-01-31,Pro,SW
30332,2020-08-11,Enterprise,NE
31153,2023-07-03,Pro,NE
31196,2020-06-28,Enterprise,W
30943,2020-01-20,Pro,MW
31122,2024-07-05,Basic,NE
30355,2021-09-23,Pro,SW
31197,2024-09-25,Basic,SW
30930,2024-01-31,Basic,W
31013,2024-07-04,Basic,SW
30827,2023-05-18,Pro,SW
30553,2024-03-16,Basic,NE
30298,2020-02-27,Basic,SE
31215,2023-01-21,Basic,SW
30769,2023-05-29,Enterprise,SW
30833,2021-12-23,Basic,SW
31255,2023-06-09,Basic,SW
31218,2024-12-02,Basic,MW
31357,2023-10-19,Enterprise,W
30792,2021-09-06,Enterprise,SE
31346,2021-07-15,Pro,SW
30857,2021-01-08,Enterprise,SE
30805,2021-09-13,Basic,W
31172,2024-01-19,Enterprise,SE
30832,2020-03-28,Basic,NE
30282,2022-11-09,Basic,SW
30378,2022-10-10,Basic,SW
31014,2020-01-14,Pro,MW
31040,2020-05-12,Pro,MW
30378,2022-11-23,Basic,W
30505,2022-06-10,Enterprise,W
30075,2023-05-16,Basic,W
30961,2023-05-07,Basic,MW
30725,2021-08-14,Basic,W
31181,2021-08-05,Pro,NE
30392,2023-03-24,Pro,NE
30266,2024-06-01,Basic,NE
30610,2023-01-06,Pro,W
31008,2023-04-10,Basic,SE
30727,2020-10-15,Pro,W
30672,2024-04-17,Enterprise,W
31197,2024-12-16,Basic,W
30114,2022-10-09,Enterprise,SE
30030,2022-05-28,Pro,SE
31366,2023-12-14,Basic,SE
31153,2020-01-07,Enterprise,W
30616,2023-03-29,Basic,MW
30738,2020-08-27,Basic,SE
30870,2023-12-17,Basic,SE
31081,2021-06-19,Basic,SE
30691,2024-10-15,Pro,NE
30340,2020-03-10,Pro,NE
31043,2020-08-03,Enterprise,NE
31340,2023-02-01,Basic,SE
30659,2024-10-16,Basic,SE
30927,2022-12-13,Basic,SE
30453,2022-03-16,Basic,MW
31346,2020-11-25,Enterprise,MW
30818,2022-04-27,Pro,NE
30012,2023-05-11,Basic,W
30920,2023-08-04,Enterprise,NE
30370,2020-02-14,Pro,W
30331,2022-04-08,Basic,SW
30260,2020-07-16,Pro,SW
31228,2023-05-24,Basic,MW
30696,2024-02-13,Basic,MW
30949,2023-08-25,Basic,NE
30820,2022-06-14,Basic,W
30068,2023-12-29,Basic,SW
31127,2020-11-27,Basic,MW
31184,2021-11-26,Basic,W
30215,2020-01-27,Pro,SW
30211,2023-04-04,Enterprise,SW
30883,2020-11-13,Pro,SW
30716,2023-07-21,Basic,SE
30550,2023-11-07,Basic,MW
30941,2020-12-30,Basic,MW
30879,2023-01-31,Basic,MW
31195,2022-08-17,Pro,NE
30999,2024-03-06,Pro,MW
30470,2021-01-07,Pro,SE
30699,2024-06-27,Pro,MW
30991,2020-09-01,Basic,W
30803,2023-04-07,Basic,SW
30830,2024-07-09,Pro,SE
30213,2024-08-03,Basic,SE
31353,2023-12-12,Basic,W
30977,2023-10-11,Basic,SE
30145,2021-04-22,Basic,SW
30515,2020-05-04,Basic,MW
30452,2021-06-20,Pro,W
31334,2021-12-06,Enterprise,W
30527,2024-06-23,Basic,W
31023,2023-11-26,Basic,MW
30756,2024-03-20,Pro,SE
31102,2021-06-14,Basic,NE
31176,2024-09-01,Basic,SE
30400,2022-02-24,Basic,SW
30056,2020-09-10,Basic,NE
31002,2020-04-30,Pro,NE
30185,2022-11-21,Pro,SW
30604,2021-10-22,Basic,W
30157,2024-12-06,Basic,NE
31382,2022-11-26,Basic,MW
30588,2024-09-08,Basic,MW
30800,2023-09-27,Enterprise,W
31096,2022-11-02,Pro,SW
30016,2023-04-21,Basic,MW
30730,2024-08-07,Pro,SE
30994,2023-07-12,Pro,SW
30612,2020-03-28,Pro,SW
30595,2024-01-25,Basic,NE
30841,2020-02-15,Basic,SW
30343,2023-11-16,Pro,NE
30858,2023-02-16,Basic,SW
31241,2022-07-21,Enterprise,NE
30221,2024-04-03,Pro,W
30591,2024-01-10,Enterprise,W
31295,2024-10-21,Basic,SW
31017,2022-01-14,Enterprise,SE
30802,2024-06-17,Basic,MW
30020,2022-08-24,Enterprise,MW
30227,2022-02-01,Basic,W
31311,2022-01-31,Basic,MW
31157,2022-03-04,Pro,SE
31306,2022-01-13,Basic,SE
31089,2022-12-05,Basic,NE
30436,2024-03-11,Enterprise,NE
30933,2021-07-11,Basic,SW
30102,2021-06-09,Pro,NE
30768,2021-08-19,Basic,SE
31221,2022-04-19,Pro,NE
30225,2020-01-03,Pro,SW
30462,2022-11-17,Basic,MW
31049,2023-11-05,Basic,NE
30505,2020-06-05,Pro,SW
30813,2022-05-04,Basic,NE
30633,2021-05-25,Basic,MW
31338,2023-09-18,Pro,MW
30617,2021-11-17,Basic,SE
30231,2023-02-11,Basic,SE
30495,2023-11-13,Pro,SW
31132,2024-02-19,Basic,SW
30501,2023-06-27,Basic,SE
30024,2021-07-24,Basic,W
30287,2021-12-15,Pro,SW
31060,2023-08-31,Pro,SE
30136,2020-08-26,Pro,W
30319,2023-06-11,Basic,W
30915,2020-10-29,Basic,SE
30085,2021-08-29,Basic,SW
30925,2022-09-17,Basic,NE
30859,2024-08-03,Enterprise,SW
31258,2020-11-29,Basic,SW
30432,2020-04-22,Basic,SE
30998,2024-07-02,Basic,SW
30099,2020-12-27,Pro,W
30598,2022-03-11,Pro,MW
30395,2020-04-06,Pro,W
30414,2020-01-16,Enterprise,SW
30676,2021-07-09,Basic,MW
30540,2021-01-10,Basic,SW
31387,2022-01-11,Basic,SE
30083,2021-01-24,Pro,NE
30243,2021-09-11,Pro,W
30213,2023-05-25,Basic,SW
31189,2023-11-23,Pro,SW
30058,2023-07-07,Pro,SE
30882,2022-04-03,Enterprise,W
30923,2020-11-15,Pro,MW
30122,2020-07-14,Pro,SE
31162,2024-02-10,Basic,NE
31297,2021-02-21,Pro,MW
31021,2024-02-07,Enterprise,SE
30117,2021-08-29,Basic,MW
30904,2021-07-21,Pro,W
30394,2021-06-27,Pro,W
30875,2020-08-18,Basic,W
