game_id,player_id,stat_type,stat_value,team_id_recorded
G0166,P0095,points,32,T04
G0166,P0095,rebounds,10,T04
G0166,P0095,assists,6,T04
G0167,P0085,points,14,T10
G0167,P0085,rebounds,9,T10
G0167,P0085,assists,3,T10
G0167,P0010,points,3,T10
G0167,P0010,rebounds,6,T10
G0167,P0010,assists,12,T10
G0167,P0109,points,40,T10
G0167,P0109,rebounds,13,T10
G0167,P0109,assists,13,T10
G0167,P0265,points,26,T10
G0167,P0265,rebounds,13,T10
G0167,P0265,assists,6,T10
G0167,P0118,points,2,T10
G0167,P0118,rebounds,8,T10
G0167,P0118,assists,13,T10
G0167,P0262,points,21,T10
G0167,P0262,rebounds,16,T10
G0167,P0262,assists,0,T10
G0167,P0283,points,8,T10
G0167,P0283,rebounds,6,T10
G0167,P0283,assists,5,T10
G0167,P0218,points,40,T10
G0167,P0218,rebounds,9,T10
G0167,P0218,assists,10,T10
G0167,P0392,points,26,T10
G0167,P0392,rebounds,8,T10
G0167,P0392,assists,15,T10
G0167,P0182,points,9,T10
G0167,P0182,rebounds,0,T10
G0167,P0182,assists,11,T10
G0167,P0099,points,26,T02
G0167,P0099,rebounds,5,T02
G0167,P0099,assists,13,T02
G0167,P0249,points,6,T02
G0167,P0249,rebounds,5,T02
G0167,P0249,assists,2,T02
G0167,P0220,points,7,T02
G0167,P0220,rebounds,15,T02
G0167,P0220,assists,11,T02
G0167,P0059,points,26,T02
G0167,P0059,rebounds,18,T02
G0167,P0059,assists,1,T02
G0167,P0351,points,25,T02
G0167,P0351,rebounds,2,T02
G0167,P0351,assists,15,T02
G0167,P0243,points,25,T02
G0167,P0243,rebounds,15,T02
G0167,P0243,assists,9,T02
G0167,P0001,points,15,T02
G0167,P0001,rebounds,14,T02
G0167,P0001,assists,13,T02
G0167,P0201,points,7,T02
G0167,P0201,rebounds,18,T02
G0167,P0201,assists,11,T02
G0167,P0185,points,3,T02
G0167,P0185,rebounds,19,T02
G0167,P0185,assists,2,T02
G0167,P0151,points,24,T02
G0167,P0151,rebounds,2,T02
G0167,P0151,assists,3,T02
G0168,P0341,points,8,T06
G0168,P0341,rebounds,1,T06
G0168,P0341,assists,3,T06
G0168,P0265,points,13,T06
G0168,P0265,rebounds,4,T06
G0168,P0265,assists,5,T06
G0168,P0261,points,39,T06
G0168,P0261,rebounds,7,T06
G0168,P0261,assists,10,T06
G0168,P0021,points,28,T06
G0168,P0021,rebounds,2,T06
G0168,P0021,assists,3,T06
G0168,P0381,points,17,T06
G0168,P0381,rebounds,9,T06
G0168,P0381,assists,0,T06
G0168,P0280,points,26,T06
G0168,P0280,rebounds,6,T06
G0168,P0280,assists,5,T06
G0168,P0127,points,24,T06
G0168,P0127,rebounds,19,T06
G0168,P0127,assists,13,T06
G0168,P0357,points,40,T06
G0168,P0357,rebounds,8,T06
G0168,P0357,assists,1,T06
G0168,P0143,points,8,T06
G0168,P0143,rebounds,7,T06
G0168,P0143,assists,4,T06
G0168,P0284,points,8,T06
G0168,P0284,rebounds,3,T06
G0168,P0284,assists,2,T06
G0168,P0270,points,26,T26
G0168,P0270,rebounds,10,T26
G0168,P0270,assists,0,T26
G0168,P0260,points,23,T26
G0168,P0260,rebounds,17,T26
G0168,P0260,assists,6,T26
G0168,P0313,points,13,T26
G0168,P0313,rebounds,5,T26
G0168,P0313,assists,6,T26
G0168,P0198,points,11,T26
G0168,P0198,rebounds,19,T26
G0168,P0198,assists,15,T26
G0168,P0030,points,14,T26
G0168,P0030,rebounds,19,T26
G0168,P0030,assists,13,T26
G0168,P0108,points,3,T26
G0168,P0108,rebounds,10,T26
G0168,P0108,assists,10,T26
G0168,P0382,points,17,T26
G0168,P0382,rebounds,9,T26
G0168,P0382,assists,7,T26
G0168,P0045,points,28,T26
G0168,P0045,rebounds,6,T26
G0168,P0045,assists,9,T26
G0168,P0003,points,9,T26
G0168,P0003,rebounds,18,T26
G0168,P0003,assists,1,T26
G0168,P0190,points,2,T26
G0168,P0190,rebounds,0,T26
G0168,P0190,assists,5,T26
G0169,P0407,points,23,T11
G0169,P0407,rebounds,6,T11
G0169,P0407,assists,3,T11
G0169,P0327,points,0,T11
G0169,P0327,rebounds,14,T11
G0169,P0327,assists,0,T11
G0169,P0305,points,4,T11
G0169,P0305,rebounds,16,T11
G0169,P0305,assists,9,T11
G0169,P0250,points,20,T11
G0169,P0250,rebounds,4,T11
G0169,P0250,assists,2,T11
G0169,P0076,points,19,T11
G0169,P0076,rebounds,7,T11
G0169,P0076,assists,8,T11
G0169,P0153,points,6,T11
G0169,P0153,rebounds,4,T11
G0169,P0153,assists,1,T11
G0169,P0053,points,17,T11
G0169,P0053,rebounds,5,T11
G0169,P0053,assists,3,T11
G0169,P0015,points,22,T11
G0169,P0015,rebounds,10,T11
G0169,P0015,assists,3,T11
G0169,P0197,points,28,T11
G0169,P0197,rebounds,7,T11
G0169,P0197,assists,5,T11
G0169,P0188,points,19,T11
G0169,P0188,rebounds,2,T11
G0169,P0188,assists,6,T11
G0169,P0360,points,23,T27
G0169,P0360,rebounds,2,T27
G0169,P0360,assists,9,T27
G0169,P0055,points,1,T27
G0169,P0055,rebounds,12,T27
G0169,P0055,assists,0,T27
G0169,P0171,points,7,T27
G0169,P0171,rebounds,7,T27
G0169,P0171,assists,9,T27
G0169,P0128,points,29,T27
G0169,P0128,rebounds,9,T27
G0169,P0128,assists,2,T27
G0169,P0187,points,15,T27
G0169,P0187,rebounds,16,T27
G0169,P0187,assists,1,T27
G0169,P0251,points,29,T27
G0169,P0251,rebounds,8,T27
G0169,P0251,assists,0,T27
G0169,P0256,points,28,T27
G0169,P0256,rebounds,0,T27
G0169,P0256,assists,5,T27
G0169,P0322,points,7,T27
G0169,P0322,rebounds,12,T27
G0169,P0322,assists,0,T27
G0169,P0104,points,3,T27
G0169,P0104,rebounds,11,T27
G0169,P0104,assists,15,T27
G0169,P0309,points,1,T27
G0169,P0309,rebounds,9,T27
G0169,P0309,assists,12,T27
G0170,P0282,points,16,T01
G0170,P0282,rebounds,0,T01
G0170,P0282,assists,11,T01
G0170,P0122,points,27,T01
G0170,P0122,rebounds,14,T01
G0170,P0122,assists,2,T01
G0170,P0204,points,29,T01
G0170,P0204,rebounds,15,T01
G0170,P0204,assists,13,T01
G0170,P0302,points,23,T01
G0170,P0302,rebounds,15,T01
G0170,P0302,assists,6,T01
G0170,P0212,points,28,T01
G0170,P0212,rebounds,14,T01
G0170,P0212,assists,12,T01
G0170,P0120,points,35,T01
G0170,P0120,rebounds,0,T01
G0170,P0120,assists,12,T01
G0170,P0347,points,32,T01
G0170,P0347,rebounds,11,T01
G0170,P0347,assists,8,T01
G0170,P0313,points,29,T01
G0170,P0313,rebounds,9,T01
G0170,P0313,assists,6,T01
G0170,P0389,points,32,T01
G0170,P0389,rebounds,16,T01
G0170,P0389,assists,3,T01
G0170,P0185,points,33,T01
G0170,P0185,rebounds,6,T01
G0170,P0185,assists,2,T01
G0170,P0402,points,36,T06
G0170,P0402,rebounds,4,T06
G0170,P0402,assists,3,T06
G0170,P0009,points,11,T06
G0170,P0009,rebounds,10,T06
G0170,P0009,assists,2,T06
G0170,P0321,points,6,T06
G0170,P0321,rebounds,8,T06
G0170,P0321,assists,3,T06
G0170,P0244,points,7,T06
G0170,P0244,rebounds,19,T06
G0170,P0244,assists,9,T06
G0170,P0090,points,0,T06
G0170,P0090,rebounds,2,T06
G0170,P0090,assists,13,T06
G0170,P0031,points,11,T06
G0170,P0031,rebounds,3,T06
G0170,P0031,assists,10,T06
G0170,P0310,points,34,T06
G0170,P0310,rebounds,8,T06
G0170,P0310,assists,11,T06
G0170,P0156,points,17,T06
G0170,P0156,rebounds,2,T06
G0170,P0156,assists,12,T06
G0170,P0199,points,37,T06
G0170,P0199,rebounds,20,T06
G0170,P0199,assists,1,T06
G0170,P0219,points,23,T06
G0170,P0219,rebounds,13,T06
G0170,P0219,assists,1,T06
G0171,P0315,points,35,T04
G0171,P0315,rebounds,17,T04
G0171,P0315,assists,12,T04
G0171,P0283,points,36,T04
G0171,P0283,rebounds,4,T04
G0171,P0283,assists,13,T04
G0171,P0111,points,7,T04
G0171,P0111,rebounds,6,T04
G0171,P0111,assists,8,T04
G0171,P0035,points,30,T04
G0171,P0035,rebounds,12,T04
G0171,P0035,assists,8,T04
G0171,P0206,points,15,T04
G0171,P0206,rebounds,12,T04
G0171,P0206,assists,7,T04
G0171,P0284,points,19,T04
G0171,P0284,rebounds,12,T04
G0171,P0284,assists,9,T04
G0171,P0401,points,13,T04
G0171,P0401,rebounds,2,T04
G0171,P0401,assists,4,T04
G0171,P0231,points,16,T04
G0171,P0231,rebounds,3,T04
G0171,P0231,assists,2,T04
G0171,P0043,points,38,T04
G0171,P0043,rebounds,5,T04
G0171,P0043,assists,11,T04
G0171,P0392,points,5,T04
G0171,P0392,rebounds,20,T04
G0171,P0392,assists,3,T04
G0171,P0237,points,16,T23
G0171,P0237,rebounds,16,T23
G0171,P0237,assists,3,T23
G0171,P0066,points,22,T23
G0171,P0066,rebounds,16,T23
G0171,P0066,assists,0,T23
G0171,P0400,points,1,T23
G0171,P0400,rebounds,16,T23
G0171,P0400,assists,4,T23
G0171,P0246,points,37,T23
G0171,P0246,rebounds,19,T23
G0171,P0246,assists,14,T23
G0171,P0098,points,40,T23
G0171,P0098,rebounds,17,T23
G0171,P0098,assists,6,T23
G0171,P0166,points,40,T23
G0171,P0166,rebounds,7,T23
G0171,P0166,assists,9,T23
G0171,P0200,points,0,T23
G0171,P0200,rebounds,20,T23
G0171,P0200,assists,9,T23
G0171,P0106,points,38,T23
G0171,P0106,rebounds,7,T23
G0171,P0106,assists,5,T23
G0171,P0123,points,21,T23
G0171,P0123,rebounds,18,T23
G0171,P0123,assists,8,T23
G0171,P0057,points,32,T23
G0171,P0057,rebounds,4,T23
G0171,P0057,assists,12,T23
G0172,P0167,points,38,T03
G0172,P0167,rebounds,3,T03
G0172,P0167,assists,9,T03
G0172,P0370,points,28,T03
G0172,P0370,rebounds,0,T03
G0172,P0370,assists,2,T03
G0172,P0316,points,16,T03
G0172,P0316,rebounds,2,T03
G0172,P0316,assists,5,T03
G0172,P0024,points,6,T03
G0172,P0024,rebounds,18,T03
G0172,P0024,assists,9,T03
G0172,P0160,points,13,T03
G0172,P0160,rebounds,16,T03
G0172,P0160,assists,0,T03
G0172,P0302,points,24,T03
G0172,P0302,rebounds,14,T03
G0172,P0302,assists,12,T03
G0172,P0317,points,9,T03
G0172,P0317,rebounds,12,T03
G0172,P0317,assists,12,T03
G0172,P0037,points,32,T03
G0172,P0037,rebounds,3,T03
G0172,P0037,assists,15,T03
G0172,P0268,points,11,T03
G0172,P0268,rebounds,8,T03
G0172,P0268,assists,3,T03
G0172,P0310,points,6,T03
G0172,P0310,rebounds,5,T03
G0172,P0310,assists,2,T03
G0172,P0039,points,30,T07
G0172,P0039,rebounds,12,T07
G0172,P0039,assists,6,T07
G0172,P0297,points,22,T07
G0172,P0297,rebounds,12,T07
G0172,P0297,assists,2,T07
G0172,P0239,points,12,T07
G0172,P0239,rebounds,18,T07
G0172,P0239,assists,0,T07
G0172,P0027,points,39,T07
G0172,P0027,rebounds,20,T07
G0172,P0027,assists,4,T07
G0172,P0231,points,13,T07
G0172,P0231,rebounds,4,T07
G0172,P0231,assists,8,T07
G0172,P0074,points,8,T07
G0172,P0074,rebounds,16,T07
G0172,P0074,assists,6,T07
G0172,P0393,points,39,T07
G0172,P0393,rebounds,17,T07
G0172,P0393,assists,6,T07
G0172,P0007,points,24,T07
G0172,P0007,rebounds,0,T07
G0172,P0007,assists,1,T07
G0172,P0228,points,20,T07
G0172,P0228,rebounds,9,T07
G0172,P0228,assists,6,T07
G0172,P0274,points,3,T07
G0172,P0274,rebounds,17,T07
G0172,P0274,assists,6,T07
G0173,P0229,points,10,T24
G0173,P0229,rebounds,12,T24
G0173,P0229,assists,13,T24
G0173,P0120,points,31,T24
G0173,P0120,rebounds,11,T24
G0173,P0120,assists,0,T24
G0173,P0206,points,12,T24
G0173,P0206,rebounds,16,T24
G0173,P0206,assists,1,T24
G0173,P0366,points,28,T24
G0173,P0366,rebounds,14,T24
G0173,P0366,assists,12,T24
G0173,P0167,points,8,T24
G0173,P0167,rebounds,5,T24
G0173,P0167,assists,3,T24
G0173,P0318,points,16,T24
G0173,P0318,rebounds,11,T24
G0173,P0318,assists,1,T24
G0173,P0007,points,23,T24
G0173,P0007,rebounds,5,T24
G0173,P0007,assists,8,T24
G0173,P0269,points,12,T24
G0173,P0269,rebounds,20,T24
G0173,P0269,assists,5,T24
G0173,P0070,points,35,T24
G0173,P0070,rebounds,3,T24
G0173,P0070,assists,1,T24
G0173,P0194,points,7,T24
G0173,P0194,rebounds,8,T24
G0173,P0194,assists,14,T24
G0173,P0338,points,7,T11
G0173,P0338,rebounds,16,T11
G0173,P0338,assists,11,T11
G0173,P0204,points,14,T11
G0173,P0204,rebounds,7,T11
G0173,P0204,assists,15,T11
G0173,P0061,points,29,T11
G0173,P0061,rebounds,5,T11
G0173,P0061,assists,14,T11
G0173,P0116,points,16,T11
G0173,P0116,rebounds,1,T11
G0173,P0116,assists,13,T11
G0173,P0142,points,35,T11
G0173,P0142,rebounds,9,T11
G0173,P0142,assists,11,T11
G0173,P0072,points,9,T11
G0173,P0072,rebounds,17,T11
G0173,P0072,assists,5,T11
G0173,P0394,points,10,T11
G0173,P0394,rebounds,10,T11
G0173,P0394,assists,4,T11
G0173,P0285,points,25,T11
G0173,P0285,rebounds,15,T11
G0173,P0285,assists,6,T11
G0173,P0250,points,32,T11
G0173,P0250,rebounds,9,T11
G0173,P0250,assists,15,T11
G0173,P0302,points,10,T11
G0173,P0302,rebounds,14,T11
G0173,P0302,assists,8,T11
G0174,P0360,points,38,T22
G0174,P0360,rebounds,4,T22
G0174,P0360,assists,13,T22
G0174,P0172,points,0,T22
G0174,P0172,rebounds,12,T22
G0174,P0172,assists,6,T22
G0174,P0091,points,12,T22
G0174,P0091,rebounds,19,T22
G0174,P0091,assists,10,T22
G0174,P0311,points,5,T22
G0174,P0311,rebounds,2,T22
G0174,P0311,assists,1,T22
G0174,P0199,points,12,T22
G0174,P0199,rebounds,1,T22
G0174,P0199,assists,4,T22
G0174,P0374,points,31,T22
G0174,P0374,rebounds,18,T22
G0174,P0374,assists,12,T22
G0174,P0314,points,20,T22
G0174,P0314,rebounds,14,T22
G0174,P0314,assists,15,T22
G0174,P0280,points,2,T22
G0174,P0280,rebounds,18,T22
G0174,P0280,assists,11,T22
G0174,P0388,points,15,T22
G0174,P0388,rebounds,9,T22
G0174,P0388,assists,7,T22
G0174,P0082,points,6,T22
G0174,P0082,rebounds,4,T22
G0174,P0082,assists,4,T22
G0174,P0254,points,0,T18
G0174,P0254,rebounds,10,T18
G0174,P0254,assists,7,T18
G0174,P0350,points,13,T18
G0174,P0350,rebounds,3,T18
G0174,P0350,assists,15,T18
G0174,P0365,points,27,T18
G0174,P0365,rebounds,9,T18
G0174,P0365,assists,11,T18
G0174,P0156,points,15,T18
G0174,P0156,rebounds,4,T18
G0174,P0156,assists,10,T18
G0174,P0145,points,31,T18
G0174,P0145,rebounds,13,T18
G0174,P0145,assists,9,T18
G0174,P0292,points,0,T18
G0174,P0292,rebounds,13,T18
G0174,P0292,assists,9,T18
G0174,P0341,points,16,T18
G0174,P0341,rebounds,5,T18
G0174,P0341,assists,15,T18
G0174,P0296,points,15,T18
G0174,P0296,rebounds,5,T18
G0174,P0296,assists,11,T18
G0174,P0306,points,19,T18
G0174,P0306,rebounds,11,T18
G0174,P0306,assists,10,T18
G0174,P0399,points,15,T18
G0174,P0399,rebounds,3,T18
G0174,P0399,assists,2,T18
G0175,P0173,points,40,T21
G0175,P0173,rebounds,15,T21
G0175,P0173,assists,8,T21
G0175,P0209,points,11,T21
G0175,P0209,rebounds,19,T21
G0175,P0209,assists,15,T21
G0175,P0364,points,2,T21
G0175,P0364,rebounds,0,T21
G0175,P0364,assists,1,T21
G0175,P0300,points,15,T21
G0175,P0300,rebounds,3,T21
G0175,P0300,assists,14,T21
G0175,P0387,points,37,T21
G0175,P0387,rebounds,3,T21
G0175,P0387,assists,13,T21
G0175,P0321,points,5,T21
G0175,P0321,rebounds,16,T21
G0175,P0321,assists,5,T21
G0175,P0380,points,1,T21
G0175,P0380,rebounds,8,T21
G0175,P0380,assists,13,T21
G0175,P0224,points,38,T21
G0175,P0224,rebounds,2,T21
G0175,P0224,assists,13,T21
G0175,P0133,points,12,T21
G0175,P0133,rebounds,9,T21
G0175,P0133,assists,1,T21
G0175,P0200,points,39,T21
G0175,P0200,rebounds,16,T21
G0175,P0200,assists,10,T21
G0175,P0032,points,29,T22
G0175,P0032,rebounds,18,T22
G0175,P0032,assists,2,T22
G0175,P0297,points,10,T22
G0175,P0297,rebounds,0,T22
G0175,P0297,assists,7,T22
G0175,P0034,points,20,T22
G0175,P0034,rebounds,0,T22
G0175,P0034,assists,10,T22
G0175,P0327,points,0,T22
G0175,P0327,rebounds,16,T22
G0175,P0327,assists,11,T22
G0175,P0261,points,33,T22
G0175,P0261,rebounds,2,T22
G0175,P0261,assists,13,T22
G0175,P0078,points,22,T22
G0175,P0078,rebounds,18,T22
G0175,P0078,assists,11,T22
G0175,P0013,points,26,T22
G0175,P0013,rebounds,0,T22
G0175,P0013,assists,11,T22
G0175,P0382,points,18,T22
G0175,P0382,rebounds,17,T22
G0175,P0382,assists,10,T22
G0175,P0120,points,3,T22
G0175,P0120,rebounds,18,T22
G0175,P0120,assists,1,T22
G0175,P0298,points,12,T22
G0175,P0298,rebounds,4,T22
G0175,P0298,assists,15,T22
G0176,P0063,points,12,T14
G0176,P0063,rebounds,9,T14
G0176,P0063,assists,1,T14
G0176,P0298,points,11,T14
G0176,P0298,rebounds,11,T14
G0176,P0298,assists,14,T14
G0176,P0343,points,13,T14
G0176,P0343,rebounds,11,T14
G0176,P0343,assists,14,T14
G0176,P0348,points,14,T14
G0176,P0348,rebounds,6,T14
G0176,P0348,assists,0,T14
G0176,P0038,points,37,T14
G0176,P0038,rebounds,2,T14
G0176,P0038,assists,3,T14
G0176,P0270,points,5,T14
G0176,P0270,rebounds,14,T14
G0176,P0270,assists,5,T14
G0176,P0260,points,28,T14
G0176,P0260,rebounds,12,T14
G0176,P0260,assists,0,T14
G0176,P0366,points,12,T14
G0176,P0366,rebounds,0,T14
G0176,P0366,assists,1,T14
G0176,P0092,points,19,T14
G0176,P0092,rebounds,5,T14
G0176,P0092,assists,1,T14
G0176,P0164,points,16,T14
G0176,P0164,rebounds,9,T14
G0176,P0164,assists,15,T14
G0176,P0316,points,27,T27
G0176,P0316,rebounds,8,T27
G0176,P0316,assists,7,T27
G0176,P0345,points,3,T27
G0176,P0345,rebounds,8,T27
G0176,P0345,assists,9,T27
G0176,P0264,points,0,T27
G0176,P0264,rebounds,19,T27
G0176,P0264,assists,8,T27
G0176,P0083,points,32,T27
G0176,P0083,rebounds,5,T27
G0176,P0083,assists,13,T27
G0176,P0390,points,15,T27
G0176,P0390,rebounds,19,T27
G0176,P0390,assists,8,T27
G0176,P0013,points,26,T27
G0176,P0013,rebounds,4,T27
G0176,P0013,assists,15,T27
G0176,P0010,points,7,T27
G0176,P0010,rebounds,0,T27
G0176,P0010,assists,7,T27
G0176,P0216,points,34,T27
G0176,P0216,rebounds,19,T27
G0176,P0216,assists,13,T27
G0176,P0089,points,22,T27
G0176,P0089,rebounds,19,T27
G0176,P0089,assists,7,T27
G0176,P0296,points,19,T27
G0176,P0296,rebounds,3,T27
G0176,P0296,assists,12,T27
G0177,P0300,points,36,T22
G0177,P0300,rebounds,4,T22
G0177,P0300,assists,14,T22
G0177,P0418,points,1,T22
G0177,P0418,rebounds,0,T22
G0177,P0418,assists,1,T22
G0177,P0113,points,22,T22
G0177,P0113,rebounds,5,T22
G0177,P0113,assists,9,T22
G0177,P0153,points,33,T22
G0177,P0153,rebounds,0,T22
G0177,P0153,assists,8,T22
G0177,P0138,points,30,T22
G0177,P0138,rebounds,8,T22
G0177,P0138,assists,14,T22
G0177,P0130,points,27,T22
G0177,P0130,rebounds,0,T22
G0177,P0130,assists,8,T22
G0177,P0284,points,15,T22
G0177,P0284,rebounds,2,T22
G0177,P0284,assists,15,T22
G0177,P0150,points,9,T22
G0177,P0150,rebounds,1,T22
G0177,P0150,assists,3,T22
G0177,P0250,points,33,T22
G0177,P0250,rebounds,12,T22
G0177,P0250,assists,13,T22
G0177,P0081,points,18,T22
G0177,P0081,rebounds,2,T22
G0177,P0081,assists,6,T22
G0177,P0235,points,8,T02
G0177,P0235,rebounds,11,T02
G0177,P0235,assists,4,T02
G0177,P0316,points,39,T02
G0177,P0316,rebounds,7,T02
G0177,P0316,assists,5,T02
G0177,P0052,points,40,T02
G0177,P0052,rebounds,10,T02
G0177,P0052,assists,2,T02
G0177,P0079,points,19,T02
G0177,P0079,rebounds,5,T02
G0177,P0079,assists,11,T02
G0177,P0343,points,23,T02
G0177,P0343,rebounds,15,T02
G0177,P0343,assists,15,T02
G0177,P0183,points,29,T02
G0177,P0183,rebounds,7,T02
G0177,P0183,assists,3,T02
G0177,P0147,points,21,T02
G0177,P0147,rebounds,9,T02
G0177,P0147,assists,5,T02
G0177,P0308,points,33,T02
G0177,P0308,rebounds,19,T02
G0177,P0308,assists,6,T02
G0177,P0290,points,27,T02
G0177,P0290,rebounds,20,T02
G0177,P0290,assists,0,T02
G0177,P0279,points,14,T02
G0177,P0279,rebounds,15,T02
G0177,P0279,assists,7,T02
G0178,P0168,points,1,T05
G0178,P0168,rebounds,8,T05
G0178,P0168,assists,1,T05
G0178,P0196,points,24,T05
G0178,P0196,rebounds,0,T05
G0178,P0196,assists,0,T05
G0178,P0027,points,16,T05
G0178,P0027,rebounds,14,T05
G0178,P0027,assists,1,T05
G0178,P0326,points,20,T05
G0178,P0326,rebounds,17,T05
G0178,P0326,assists,10,T05
G0178,P0065,points,30,T05
G0178,P0065,rebounds,6,T05
G0178,P0065,assists,15,T05
G0178,P0180,points,5,T05
G0178,P0180,rebounds,12,T05
G0178,P0180,assists,6,T05
G0178,P0060,points,1,T05
G0178,P0060,rebounds,19,T05
G0178,P0060,assists,11,T05
G0178,P0062,points,9,T05
G0178,P0062,rebounds,1,T05
G0178,P0062,assists,10,T05
G0178,P0352,points,22,T05
G0178,P0352,rebounds,1,T05
G0178,P0352,assists,15,T05
G0178,P0239,points,29,T05
G0178,P0239,rebounds,9,T05
G0178,P0239,assists,3,T05
G0178,P0292,points,11,T07
G0178,P0292,rebounds,9,T07
G0178,P0292,assists,0,T07
G0178,P0150,points,15,T07
G0178,P0150,rebounds,4,T07
G0178,P0150,assists,1,T07
G0178,P0200,points,5,T07
G0178,P0200,rebounds,7,T07
G0178,P0200,assists,6,T07
G0178,P0359,points,14,T07
G0178,P0359,rebounds,14,T07
G0178,P0359,assists,8,T07
G0178,P0360,points,7,T07
G0178,P0360,rebounds,20,T07
G0178,P0360,assists,11,T07
G0178,P0110,points,19,T07
G0178,P0110,rebounds,1,T07
G0178,P0110,assists,14,T07
G0178,P0406,points,30,T07
G0178,P0406,rebounds,9,T07
G0178,P0406,assists,2,T07
G0178,P0145,points,4,T07
G0178,P0145,rebounds,6,T07
G0178,P0145,assists,3,T07
G0178,P0061,points,8,T07
G0178,P0061,rebounds,8,T07
G0178,P0061,assists,0,T07
G0178,P0401,points,13,T07
G0178,P0401,rebounds,18,T07
G0178,P0401,assists,13,T07
G0179,P0240,points,25,T28
G0179,P0240,rebounds,2,T28
G0179,P0240,assists,9,T28
G0179,P0410,points,16,T28
G0179,P0410,rebounds,15,T28
G0179,P0410,assists,15,T28
G0179,P0004,points,9,T28
G0179,P0004,rebounds,15,T28
G0179,P0004,assists,2,T28
G0179,P0205,points,40,T28
G0179,P0205,rebounds,10,T28
G0179,P0205,assists,11,T28
G0179,P0089,points,31,T28
G0179,P0089,rebounds,12,T28
G0179,P0089,assists,6,T28
G0179,P0258,points,30,T28
G0179,P0258,rebounds,10,T28
G0179,P0258,assists,10,T28
G0179,P0393,points,25,T28
G0179,P0393,rebounds,9,T28
G0179,P0393,assists,1,T28
G0179,P0167,points,11,T28
G0179,P0167,rebounds,19,T28
G0179,P0167,assists,8,T28
G0179,P0280,points,26,T28
G0179,P0280,rebounds,5,T28
G0179,P0280,assists,11,T28
G0179,P0162,points,19,T28
G0179,P0162,rebounds,4,T28
G0179,P0162,assists,2,T28
G0179,P0011,points,16,T09
G0179,P0011,rebounds,11,T09
G0179,P0011,assists,4,T09
G0179,P0402,points,10,T09
G0179,P0402,rebounds,5,T09
G0179,P0402,assists,4,T09
G0179,P0168,points,30,T09
G0179,P0168,rebounds,10,T09
G0179,P0168,assists,7,T09
G0179,P0418,points,6,T09
G0179,P0418,rebounds,11,T09
G0179,P0418,assists,15,T09
G0179,P0172,points,30,T09
G0179,P0172,rebounds,9,T09
G0179,P0172,assists,4,T09
G0179,P0376,points,14,T09
G0179,P0376,rebounds,0,T09
G0179,P0376,assists,0,T09
G0179,P0048,points,31,T09
G0179,P0048,rebounds,17,T09
G0179,P0048,assists,15,T09
G0179,P0109,points,25,T09
G0179,P0109,rebounds,19,T09
G0179,P0109,assists,6,T09
G0179,P0279,points,10,T09
G0179,P0279,rebounds,5,T09
G0179,P0279,assists,3,T09
G0179,P0066,points,30,T09
G0179,P0066,rebounds,0,T09
G0179,P0066,assists,15,T09
G0180,P0157,points,38,T16
G0180,P0157,rebounds,1,T16
G0180,P0157,assists,10,T16
G0180,P0180,points,32,T16
G0180,P0180,rebounds,16,T16
G0180,P0180,assists,9,T16
G0180,P0046,points,31,T16
G0180,P0046,rebounds,19,T16
G0180,P0046,assists,12,T16
G0180,P0290,points,4,T16
G0180,P0290,rebounds,5,T16
G0180,P0290,assists,4,T16
G0180,P0056,points,14,T16
G0180,P0056,rebounds,7,T16
G0180,P0056,assists,3,T16
G0180,P0319,points,28,T16
G0180,P0319,rebounds,2,T16
G0180,P0319,assists,12,T16
G0180,P0047,points,27,T16
G0180,P0047,rebounds,20,T16
G0180,P0047,assists,0,T16
G0180,P0003,points,12,T16
G0180,P0003,rebounds,18,T16
G0180,P0003,assists,7,T16
G0180,P0313,points,22,T16
G0180,P0313,rebounds,0,T16
G0180,P0313,assists,12,T16
G0180,P0334,points,10,T16
G0180,P0334,rebounds,20,T16
G0180,P0334,assists,5,T16
G0180,P0365,points,7,T09
G0180,P0365,rebounds,12,T09
G0180,P0365,assists,7,T09
G0180,P0137,points,19,T09
G0180,P0137,rebounds,19,T09
G0180,P0137,assists,5,T09
G0180,P0286,points,16,T09
G0180,P0286,rebounds,13,T09
G0180,P0286,assists,2,T09
G0180,P0004,points,33,T09
G0180,P0004,rebounds,4,T09
G0180,P0004,assists,3,T09
G0180,P0032,points,0,T09
G0180,P0032,rebounds,7,T09
G0180,P0032,assists,9,T09
G0180,P0140,points,28,T09
G0180,P0140,rebounds,18,T09
G0180,P0140,assists,12,T09
G0180,P0403,points,13,T09
G0180,P0403,rebounds,17,T09
G0180,P0403,assists,3,T09
G0180,P0161,points,8,T09
G0180,P0161,rebounds,7,T09
G0180,P0161,assists,8,T09
G0180,P0412,points,8,T09
G0180,P0412,rebounds,18,T09
G0180,P0412,assists,4,T09
G0180,P0022,points,16,T09
G0180,P0022,rebounds,12,T09
G0180,P0022,assists,6,T09
G0181,P0165,points,40,T29
G0181,P0165,rebounds,19,T29
G0181,P0165,assists,8,T29
G0181,P0166,points,38,T29
G0181,P0166,rebounds,4,T29
G0181,P0166,assists,15,T29
G0181,P0181,points,18,T29
G0181,P0181,rebounds,10,T29
G0181,P0181,assists,0,T29
G0181,P0356,points,7,T29
G0181,P0356,rebounds,4,T29
G0181,P0356,assists,7,T29
