order_id,shipment_id,event_id,event_type,event_ts,scan_city,scan_state
ORD0000540,SHP001275,E005324,in_transit,2025-03-26 08:00:00,Miami,FL
ORD0000323,SHP000018,E005394,picked_up,2025-07-12 10:00:00,Seattle,AZ
ORD0001936,SHP001108,E002781,delivered,2025-08-15 09:00:00,New York,CO
ORD0000527,SHP000279,E000443,delivered,2025-08-10 05:00:00,Miami,TX
ORD0000335,SHP000403,E004595,out_for_delivery,2025-06-18 04:00:00,Dallas,NY
ORD0000536,SHP000849,E003335,out_for_delivery,2025-08-30 12:00:00,New York,FL
ORD0000274,SHP001045,E003461,delivered,2025-04-07 09:00:00,New York,IL
ORD0000326,SHP000078,E005414,in_transit,2025-02-12 05:00:00,Denver,CA
ORD0002173,SHP000744,E000376,in_transit,2025-12-27 13:00:00,Dallas,TX
ORD0002045,SHP001293,E000280,in_transit,2025-10-24 19:00:00,Phoenix,TX
ORD0000868,SHP000585,E005492,delivered,2025-12-28 22:00:00,Phoenix,CO
ORD0001731,SHP000642,E002266,in_transit,2025-02-23 06:00:00,Dallas,FL
ORD0000808,SHP000736,E003533,out_for_delivery,2025-11-23 09:00:00,Seattle,AZ
ORD0000911,SHP000919,E002739,in_transit,2025-05-17 17:00:00,New York,FL
ORD0001297,SHP001347,E000138,out_for_delivery,2025-03-01 21:00:00,Los Angeles,CA
ORD0001608,SHP000031,E003277,delivered,2025-12-21 23:00:00,Phoenix,NY
ORD0001169,SHP001255,E004395,delivered,2025-11-10 22:00:00,Chicago,WA
ORD0000634,SHP000192,E004411,picked_up,2025-01-21 04:00:00,Los Angeles,IL
ORD0001481,SHP001138,E003202,delivered,2025-07-26 21:00:00,Los Angeles,AZ
ORD0000202,SHP000324,E000683,in_transit,2025-10-20 09:00:00,Miami,FL
ORD0000111,SHP001470,E004718,label_created,2025-05-23 21:00:00,Phoenix,IL
ORD0002190,SHP001279,E005152,label_created,2025-07-03 04:00:00,Phoenix,CA
ORD0001701,SHP001780,E000359,delivered,2025-08-15 02:00:00,Los Angeles,CA
ORD0002125,SHP000671,E005198,out_for_delivery,2025-03-29 18:00:00,Seattle,AZ
ORD0001214,SHP000815,E000027,in_transit,2025-12-03 14:00:00,Seattle,IL
ORD0000477,SHP000305,E001945,in_transit,2025-04-06 21:00:00,Los Angeles,FL
ORD0000039,SHP001188,E001859,exception,2025-06-18 11:00:00,Miami,CA
ORD0000343,SHP000907,E003149,out_for_delivery,2025-06-09 10:00:00,Phoenix,NY
ORD0000329,SHP000767,E004019,out_for_delivery,2025-06-01 03:00:00,Denver,NY
ORD0001972,SHP000753,E000820,picked_up,2025-06-04 01:00:00,Seattle,FL
ORD0000302,SHP001039,E001816,in_transit,2025-12-07 03:00:00,Dallas,FL
ORD0000069,SHP001251,E001716,picked_up,2025-07-23 21:00:00,Miami,AZ
ORD0000837,SHP000847,E000249,out_for_delivery,2025-10-24 06:00:00,Los Angeles,IL
ORD0001124,SHP000562,E003644,delivered,2025-07-26 05:00:00,Denver,FL
ORD0001124,SHP001783,E003897,label_created,2025-04-24 22:00:00,Los Angeles,CO
ORD0001049,SHP000586,E005582,in_transit,2025-07-12 02:00:00,Miami,NY
ORD0000962,SHP001334,E002447,out_for_delivery,2025-12-01 07:00:00,New York,WA
ORD0000876,SHP000916,E002213,delivered,2025-09-29 14:00:00,Denver,CA
ORD0001994,SHP001456,E005030,in_transit,2025-02-28 19:00:00,Los Angeles,NY
ORD0002084,SHP000431,E001629,label_created,2025-04-29 19:00:00,Denver,CA
ORD0001158,SHP001349,E005306,delivered,2025-11-07 02:00:00,Dallas,NY
ORD0001060,SHP000653,E004797,in_transit,2025-04-02 02:00:00,Seattle,AZ
ORD0001505,SHP001522,E004502,in_transit,2025-10-23 16:00:00,Phoenix,AZ
ORD0000745,SHP001528,E001889,delivered,2025-04-03 02:00:00,Seattle,AZ
ORD0001225,SHP001381,E003922,out_for_delivery,2025-01-02 22:00:00,Chicago,TX
ORD0001987,SHP000596,E003268,out_for_delivery,2025-10-31 09:00:00,Dallas,WA
ORD0000492,SHP001571,E000121,in_transit,2025-05-24 13:00:00,Dallas,FL
ORD0002035,SHP000271,E005159,picked_up,2025-11-08 04:00:00,Los Angeles,CA
ORD0000087,SHP001689,E003761,in_transit,2025-05-10 04:00:00,Dallas,FL
ORD0000545,SHP001362,E001064,picked_up,2025-06-22 04:00:00,Miami,FL
ORD0001911,SHP001457,E003668,out_for_delivery,2025-10-20 05:00:00,Phoenix,AZ
ORD0001140,SHP001789,E002979,in_transit,2025-10-22 00:00:00,Miami,CO
ORD0001088,SHP001427,E000381,label_created,2025-01-29 12:00:00,Phoenix,TX
ORD0000690,SHP001795,E003892,picked_up,2025-03-24 03:00:00,Chicago,WA
ORD0001296,SHP000830,E005645,out_for_delivery,2025-07-18 17:00:00,Seattle,AZ
ORD0001190,SHP000683,E002915,in_transit,2025-07-29 08:00:00,Los Angeles,FL
ORD0001127,SHP000419,E002544,label_created,2025-06-22 12:00:00,Los Angeles,WA
ORD0000401,SHP000530,E001310,in_transit,2025-03-16 18:00:00,Seattle,WA
ORD0000123,SHP001724,E000926,in_transit,2025-05-01 16:00:00,Phoenix,AZ
ORD0001659,SHP000051,E001949,out_for_delivery,2025-07-28 10:00:00,Dallas,IL
ORD0001244,SHP000782,E001486,in_transit,2025-07-29 22:00:00,New York,IL
ORD0000695,SHP000440,E005147,label_created,2025-12-20 20:00:00,Seattle,IL
ORD0001339,SHP001651,E005443,in_transit,2025-03-13 19:00:00,Dallas,FL
ORD0000919,SHP000021,E001099,delivered,2025-02-10 09:00:00,New York,AZ
ORD0001975,SHP000968,E005593,delivered,2025-05-05 19:00:00,Miami,CA
ORD0001870,SHP001783,E000607,in_transit,2025-10-14 17:00:00,Chicago,FL
ORD0002045,SHP000316,E004644,exception,2025-01-11 14:00:00,Seattle,IL
ORD0001692,SHP000140,E003597,out_for_delivery,2025-10-29 03:00:00,Miami,FL
ORD0001061,SHP001485,E003551,picked_up,2025-10-27 20:00:00,Dallas,TX
ORD0000315,SHP000981,E004294,in_transit,2025-03-29 14:00:00,Chicago,WA
ORD0000944,SHP000908,E003790,picked_up,2025-04-23 21:00:00,Denver,TX
ORD0001671,SHP000422,E005072,delivered,2025-09-03 09:00:00,Phoenix,IL
ORD0001247,SHP000484,E003191,in_transit,2025-02-18 14:00:00,Miami,CO
ORD0000006,SHP000140,E001751,picked_up,2025-03-04 02:00:00,Seattle,FL
ORD0000399,SHP000136,E003995,in_transit,2025-09-17 14:00:00,Los Angeles,CO
ORD0001542,SHP000029,E004463,delivered,2025-08-02 17:00:00,Dallas,NY
ORD0000566,SHP000609,E000517,delivered,2025-01-18 07:00:00,Denver,AZ
ORD0000530,SHP000575,E000061,out_for_delivery,2025-07-02 07:00:00,Dallas,FL
ORD0000023,SHP000937,E001779,in_transit,2025-02-04 20:00:00,New York,WA
ORD0001191,SHP001787,E001140,in_transit,2025-06-10 03:00:00,Los Angeles,IL
ORD0001237,SHP000029,E000406,delivered,2025-02-26 23:00:00,New York,CO
ORD0000639,SHP001368,E005681,in_transit,2025-01-11 18:00:00,New York,IL
ORD0000247,SHP001732,E002515,in_transit,2025-12-28 10:00:00,Chicago,FL
ORD0001180,SHP000426,E002564,label_created,2025-11-07 20:00:00,Los Angeles,TX
ORD0001933,SHP001278,E004746,delivered,2025-09-25 02:00:00,Chicago,CO
ORD0001917,SHP001698,E001568,in_transit,2025-02-28 22:00:00,New York,FL
ORD0001556,SHP000654,E004615,picked_up,2025-04-11 23:00:00,Denver,AZ
ORD0001890,SHP001345,E005079,label_created,2025-02-12 09:00:00,Los Angeles,FL
ORD0002181,SHP000907,E004859,picked_up,2025-03-01 15:00:00,Seattle,TX
ORD0001207,SHP001564,E005404,out_for_delivery,2025-06-21 10:00:00,Seattle,AZ
ORD0000725,SHP000799,E003958,out_for_delivery,2025-09-20 02:00:00,Phoenix,IL
ORD0001853,SHP000246,E002208,delivered,2025-01-23 13:00:00,Phoenix,FL
ORD0001414,SHP001563,E002250,out_for_delivery,2025-02-28 10:00:00,Miami,IL
ORD0000391,SHP000294,E005382,label_created,2025-06-27 16:00:00,Los Angeles,AZ
ORD0000605,SHP001789,E003780,in_transit,2025-04-20 08:00:00,Chicago,CA
ORD0001837,SHP001304,E000902,in_transit,2025-05-26 00:00:00,Phoenix,WA
ORD0000833,SHP001311,E000798,delivered,2025-12-13 00:00:00,New York,NY
ORD0002139,SHP001015,E000894,delivered,2025-10-29 20:00:00,Seattle,WA
ORD0001968,SHP000727,E003854,label_created,2025-08-22 02:00:00,New York,CO
ORD0001685,SHP000312,E003485,out_for_delivery,2025-07-05 16:00:00,Miami,NY
ORD0000142,SHP000197,E002625,out_for_delivery,2025-08-09 23:00:00,Chicago,FL
ORD0001719,SHP000262,E001285,delivered,2025-05-28 16:00:00,Phoenix,NY
ORD0001326,SHP000156,E001849,picked_up,2025-04-11 12:00:00,New York,CA
ORD0001094,SHP000051,E001603,exception,2025-09-25 05:00:00,Phoenix,WA
ORD0000531,SHP000943,E001698,label_created,2025-08-14 22:00:00,Miami,CA
ORD0001751,SHP000400,E005580,out_for_delivery,2025-01-28 15:00:00,Seattle,CA
ORD0001407,SHP001227,E004999,in_transit,2025-03-01 22:00:00,Denver,FL
ORD0000527,SHP001235,E001695,label_created,2025-05-20 04:00:00,Los Angeles,WA
ORD0000228,SHP000200,E002339,in_transit,2025-07-18 14:00:00,Seattle,FL
ORD0000791,SHP000371,E001105,in_transit,2025-12-22 19:00:00,Chicago,FL
ORD0000620,SHP000480,E002877,out_for_delivery,2025-01-03 20:00:00,Seattle,CA
ORD0000310,SHP001386,E001795,delivered,2025-01-24 04:00:00,Miami,FL
ORD0000169,SHP000378,E004662,picked_up,2025-07-31 21:00:00,Seattle,WA
ORD0001230,SHP000870,E004361,in_transit,2025-03-03 14:00:00,Miami,IL
ORD0000375,SHP000464,E004191,out_for_delivery,2025-09-20 22:00:00,Seattle,CA
ORD0001101,SHP000596,E004063,picked_up,2025-12-13 04:00:00,Phoenix,IL
ORD0000285,SHP001601,E000459,in_transit,2025-08-21 01:00:00,Miami,WA
ORD0001101,SHP000784,E001840,delivered,2025-02-26 08:00:00,Los Angeles,FL
ORD0001565,SHP001092,E000201,in_transit,2025-01-12 13:00:00,Miami,IL
ORD0001440,SHP000612,E004126,delivered,2025-08-06 15:00:00,New York,IL
ORD0001977,SHP000677,E001819,out_for_delivery,2025-05-25 12:00:00,Seattle,TX
ORD0001338,SHP000019,E001930,delivered,2025-12-18 05:00:00,Phoenix,NY
ORD0000756,SHP001299,E000362,out_for_delivery,2025-10-01 11:00:00,Miami,CA
ORD0001531,SHP001447,E002662,delivered,2025-02-21 21:00:00,Dallas,WA
ORD0000360,SHP000776,E000207,out_for_delivery,2025-01-14 12:00:00,New York,IL
ORD0000158,SHP001059,E002975,picked_up,2025-04-19 02:00:00,Phoenix,FL
ORD0001436,SHP001765,E005317,in_transit,2025-06-08 19:00:00,New York,CO
ORD0001342,SHP000367,E005070,delivered,2025-08-13 05:00:00,Seattle,AZ
ORD0001504,SHP001550,E001239,picked_up,2025-11-13 12:00:00,Dallas,NY
ORD0000363,SHP001454,E002997,out_for_delivery,2025-05-13 23:00:00,New York,CA
ORD0000565,SHP001485,E005664,out_for_delivery,2025-07-15 00:00:00,Denver,TX
ORD0000624,SHP001016,E004095,out_for_delivery,2025-01-23 15:00:00,Dallas,TX
ORD0000677,SHP001462,E002236,out_for_delivery,2025-12-26 18:00:00,Seattle,CA
ORD0001425,SHP001301,E002390,label_created,2025-10-03 02:00:00,Chicago,CA
ORD0000228,SHP000200,E002013,delivered,2025-11-16 15:00:00,Seattle,AZ
ORD0000395,SHP000048,E003621,in_transit,2025-08-08 21:00:00,Chicago,TX
ORD0001532,SHP000748,E005379,in_transit,2025-03-05 09:00:00,Phoenix,AZ
ORD0000217,SHP000448,E003218,picked_up,2025-03-10 23:00:00,Los Angeles,IL
ORD0001770,SHP001342,E005177,label_created,2025-02-20 08:00:00,Los Angeles,NY
ORD0002148,SHP001254,E000302,picked_up,2025-07-11 07:00:00,Los Angeles,NY
ORD0000051,SHP000991,E005280,in_transit,2025-10-16 17:00:00,New York,AZ
ORD0002070,SHP001154,E005422,in_transit,2025-04-16 04:00:00,Phoenix,FL
ORD0001481,SHP000436,E004751,label_created,2025-09-17 18:00:00,Dallas,TX
ORD0000164,SHP001125,E002452,delivered,2025-06-28 02:00:00,Los Angeles,CA
ORD0000278,SHP001173,E004014,label_created,2025-05-04 17:00:00,Miami,AZ
ORD0001683,SHP000979,E000475,out_for_delivery,2025-12-16 23:00:00,Phoenix,FL
ORD0001586,SHP001545,E000026,in_transit,2025-04-19 20:00:00,New York,FL
ORD0000274,SHP001045,E000653,delivered,2025-06-30 06:00:00,Dallas,AZ
ORD0000130,SHP000457,E002783,delivered,2025-07-08 22:00:00,New York,CO
ORD0000283,SHP000804,E000650,in_transit,2025-09-25 12:00:00,New York,AZ
ORD0001520,SHP000975,E002298,picked_up,2025-07-09 21:00:00,Los Angeles,TX
ORD0000416,SHP001321,E004200,out_for_delivery,2025-04-29 15:00:00,Dallas,CA
ORD0000331,SHP000388,E005239,out_for_delivery,2025-09-13 04:00:00,Seattle,NY
ORD0001540,SHP001320,E000963,in_transit,2025-04-02 00:00:00,Phoenix,CA
ORD0001940,SHP000635,E002341,in_transit,2025-06-13 10:00:00,Seattle,FL
ORD0001535,SHP001641,E002598,delivered,2025-06-13 22:00:00,Miami,AZ
ORD0000760,SHP000878,E005501,in_transit,2025-03-20 10:00:00,Phoenix,CA
ORD0001956,SHP000375,E001270,picked_up,2025-07-12 22:00:00,Miami,CO
ORD0000542,SHP001030,E004501,out_for_delivery,2025-03-13 05:00:00,Seattle,CO
ORD0000392,SHP000542,E004031,label_created,2025-01-20 01:00:00,Chicago,WA
ORD0000625,SHP001755,E000194,delivered,2025-03-23 14:00:00,Phoenix,AZ
ORD0001302,SHP001137,E005574,picked_up,2025-07-01 02:00:00,Los Angeles,NY
ORD0001258,SHP001115,E000347,in_transit,2025-02-12 23:00:00,Los Angeles,NY
ORD0000565,SHP001485,E003863,delivered,2025-07-17 22:00:00,Seattle,CA
ORD0002033,SHP000522,E002241,in_transit,2025-05-25 12:00:00,Los Angeles,NY
ORD0001756,SHP000708,E001152,label_created,2025-06-19 03:00:00,New York,WA
ORD0000790,SHP001756,E005078,in_transit,2025-06-22 15:00:00,Dallas,CO
ORD0001184,SHP000889,E004243,delivered,2025-09-16 18:00:00,New York,IL
ORD0002038,SHP001437,E001123,picked_up,2025-01-16 06:00:00,Chicago,IL
ORD0000807,SHP000727,E003239,in_transit,2025-09-07 20:00:00,Chicago,FL
ORD0001466,SHP000914,E000587,delivered,2025-10-04 13:00:00,Phoenix,WA
ORD0000726,SHP001271,E004224,out_for_delivery,2025-04-10 20:00:00,Miami,FL
ORD0001393,SHP001015,E003526,picked_up,2025-03-30 03:00:00,New York,AZ
ORD0001612,SHP000766,E004262,in_transit,2025-03-17 07:00:00,New York,TX
ORD0000505,SHP000061,E001824,in_transit,2025-08-26 13:00:00,Chicago,AZ
ORD0001526,SHP001790,E000913,in_transit,2025-11-18 20:00:00,Chicago,WA
ORD0000581,SHP001019,E004822,label_created,2025-06-01 22:00:00,Denver,CO
ORD0000909,SHP001123,E001121,picked_up,2025-02-06 18:00:00,Los Angeles,AZ
ORD0001443,SHP000643,E005228,picked_up,2025-09-24 05:00:00,Denver,AZ
ORD0001768,SHP001023,E003852,in_transit,2025-10-03 11:00:00,Phoenix,TX
ORD0001428,SHP001680,E002320,in_transit,2025-10-20 17:00:00,Phoenix,NY
ORD0001383,SHP000983,E001928,picked_up,2025-07-26 14:00:00,Los Angeles,AZ
ORD0001834,SHP000931,E001915,out_for_delivery,2025-05-24 17:00:00,Denver,AZ
ORD0000579,SHP001070,E004285,out_for_delivery,2025-08-17 23:00:00,Dallas,AZ
ORD0000186,SHP000927,E004509,picked_up,2025-05-09 23:00:00,New York,NY
ORD0002048,SHP000235,E001129,out_for_delivery,2025-07-03 19:00:00,Seattle,NY
ORD0000318,SHP000664,E004441,picked_up,2025-11-08 16:00:00,Denver,FL
ORD0001080,SHP000918,E004494,picked_up,2025-03-18 01:00:00,Dallas,FL
ORD0001959,SHP001450,E005100,out_for_delivery,2025-11-07 16:00:00,Dallas,TX
ORD0002007,SHP001420,E004195,picked_up,2025-03-06 07:00:00,Dallas,AZ
ORD0001350,SHP000306,E002710,delivered,2025-05-25 12:00:00,Los Angeles,AZ
ORD0001677,SHP000275,E002755,in_transit,2025-11-06 18:00:00,Chicago,IL
ORD0000541,SHP000477,E001378,in_transit,2025-11-12 07:00:00,Miami,AZ
ORD0001062,SHP000461,E005104,in_transit,2025-12-20 17:00:00,Chicago,AZ
ORD0000982,SHP000992,E001223,picked_up,2025-01-31 06:00:00,Denver,CA
ORD0000178,SHP001270,E000694,picked_up,2025-12-13 19:00:00,Dallas,NY
ORD0001441,SHP001243,E001268,out_for_delivery,2025-11-22 05:00:00,Los Angeles,TX
ORD0000587,SHP000885,E000164,in_transit,2025-04-25 09:00:00,New York,IL
ORD0001830,SHP001001,E001333,picked_up,2025-11-30 18:00:00,New York,NY
ORD0000421,SHP001721,E001445,in_transit,2025-08-01 17:00:00,Miami,WA
ORD0000338,SHP000662,E000245,picked_up,2025-09-19 21:00:00,Los Angeles,AZ
ORD0002087,SHP000420,E002778,in_transit,2025-02-01 06:00:00,Seattle,WA
ORD0001045,SHP000988,E000948,out_for_delivery,2025-08-20 11:00:00,Seattle,IL
ORD0001612,SHP000779,E002057,out_for_delivery,2025-06-18 22:00:00,Seattle,TX
ORD0001892,SHP001456,E002540,label_created,2025-12-12 06:00:00,Denver,CA
ORD0000376,SHP000388,E004208,picked_up,2025-02-05 06:00:00,Phoenix,CO
ORD0002165,SHP000419,E003133,out_for_delivery,2025-03-05 18:00:00,Dallas,CA
ORD0001812,SHP000372,E004474,in_transit,2025-06-30 21:00:00,Miami,TX
ORD0001185,SHP001328,E002129,picked_up,2025-09-14 09:00:00,Denver,WA
ORD0000997,SHP000567,E001844,picked_up,2025-01-29 02:00:00,Dallas,TX
ORD0001064,SHP000258,E004695,picked_up,2025-01-12 09:00:00,Phoenix,TX
ORD0001719,SHP001014,E001787,label_created,2025-11-04 19:00:00,Los Angeles,TX
ORD0002192,SHP000411,E005385,in_transit,2025-09-14 10:00:00,Chicago,AZ
ORD0001085,SHP000039,E001123,out_for_delivery,2025-04-06 04:00:00,Chicago,TX
ORD0000954,SHP001503,E002218,in_transit,2025-05-08 18:00:00,Los Angeles,WA
ORD0001215,SHP000722,E004875,out_for_delivery,2025-04-12 01:00:00,Los Angeles,TX
ORD0001889,SHP000195,E001575,in_transit,2025-05-13 12:00:00,Chicago,TX
ORD0002108,SHP000392,E004169,delivered,2025-11-01 00:00:00,Denver,CO
ORD0001036,SHP001435,E002278,delivered,2025-09-19 04:00:00,Miami,NY
ORD0002151,SHP000367,E001961,picked_up,2025-07-03 10:00:00,Miami,IL
ORD0001387,SHP000319,E002629,in_transit,2025-03-24 01:00:00,Seattle,AZ
ORD0001466,SHP000320,E002120,out_for_delivery,2025-10-15 09:00:00,New York,TX
ORD0002157,SHP000988,E003779,delivered,2025-06-14 13:00:00,New York,WA
ORD0000703,SHP001122,E005494,in_transit,2025-10-05 08:00:00,Denver,WA
ORD0000774,SHP000310,E003037,picked_up,2025-12-23 16:00:00,Phoenix,AZ
ORD0002014,SHP000455,E002145,delivered,2025-02-12 02:00:00,Phoenix,AZ
ORD0001145,SHP000488,E002301,delivered,2025-05-09 07:00:00,Miami,FL
ORD0000111,SHP001030,E000847,in_transit,2025-11-25 17:00:00,Los Angeles,WA
ORD0001610,SHP001602,E004016,in_transit,2025-03-07 20:00:00,Seattle,CO
ORD0001310,SHP000525,E000473,picked_up,2025-07-27 05:00:00,Denver,IL
ORD0000233,SHP001019,E005263,out_for_delivery,2025-07-04 12:00:00,Phoenix,IL
ORD0001552,SHP001298,E001584,picked_up,2025-09-10 20:00:00,Los Angeles,AZ
ORD0000442,SHP000844,E002434,picked_up,2025-02-09 10:00:00,Los Angeles,IL
ORD0001045,SHP000988,E001392,in_transit,2025-03-16 14:00:00,Chicago,TX
ORD0001742,SHP001292,E000900,delivered,2025-01-29 06:00:00,Seattle,CA
ORD0000005,SHP000140,E001044,picked_up,2025-01-09 19:00:00,Miami,TX
ORD0001569,SHP001002,E004215,exception,2025-11-17 05:00:00,Denver,TX
ORD0000032,SHP000522,E004114,in_transit,2025-04-02 19:00:00,Chicago,TX
ORD0001029,SHP001074,E002999,in_transit,2025-10-04 04:00:00,Miami,IL
ORD0001122,SHP001507,E003618,out_for_delivery,2025-05-21 14:00:00,Denver,IL
ORD0001180,SHP000401,E004991,delivered,2025-04-20 18:00:00,Seattle,TX
ORD0001565,SHP000201,E002550,delivered,2025-06-03 11:00:00,New York,WA
ORD0000449,SHP001401,E002431,label_created,2025-08-15 23:00:00,Dallas,TX
ORD0001756,SHP000708,E004269,out_for_delivery,2025-09-23 03:00:00,Denver,NY
ORD0000703,SHP001574,E004618,in_transit,2025-06-17 15:00:00,Dallas,NY
ORD0001321,SHP000233,E003447,label_created,2025-10-03 07:00:00,Miami,IL
ORD0000424,SHP000784,E004584,picked_up,2025-11-30 04:00:00,Los Angeles,CO
ORD0001437,SHP000384,E000939,in_transit,2025-02-16 12:00:00,Los Angeles,CA
ORD0001330,SHP001787,E002571,in_transit,2025-05-01 14:00:00,Miami,WA
ORD0001473,SHP001526,E005614,in_transit,2025-10-24 03:00:00,Denver,WA
ORD0001172,SHP000067,E003185,picked_up,2025-03-27 14:00:00,Denver,TX
ORD0000418,SHP001011,E000786,in_transit,2025-05-24 20:00:00,Seattle,CA
ORD0001237,SHP000029,E002472,in_transit,2025-08-12 09:00:00,Denver,IL
ORD0001734,SHP000887,E005311,delivered,2025-09-29 08:00:00,Dallas,CO
ORD0001734,SHP001220,E005311,picked_up,2025-05-25 05:00:00,Denver,TX
ORD0001218,SHP001688,E005404,picked_up,2025-09-18 19:00:00,Los Angeles,TX
ORD0001218,SHP000721,E005404,picked_up,2025-11-28 16:00:00,Miami,IL
ORD0000467,SHP000055,E005360,label_created,2025-11-13 10:00:00,Dallas,FL
ORD0000467,SHP000679,E005360,out_for_delivery,2025-04-18 04:00:00,Phoenix,WA
ORD0000758,SHP001419,E000032,in_transit,2025-11-11 21:00:00,Los Angeles,NY
ORD0000758,SHP001629,E000032,in_transit,2025-04-07 13:00:00,Phoenix,TX
ORD0001338,SHP000271,E004581,in_transit,2025-06-05 05:00:00,Phoenix,WA
ORD0001338,SHP000019,E004581,in_transit,2025-05-11 04:00:00,Phoenix,AZ
ORD0000572,SHP001627,E002184,out_for_delivery,2025-11-25 09:00:00,Denver,NY
ORD0000572,SHP001696,E002184,delivered,2025-12-29 07:00:00,Phoenix,NY
ORD0001602,SHP000240,E004683,exception,2025-09-18 04:00:00,Dallas,FL
ORD0001602,SHP000293,E004683,in_transit,2025-08-18 11:00:00,Dallas,FL
ORD0000683,SHP000916,E001161,in_transit,2025-03-17 09:00:00,Chicago,NY
ORD0000683,SHP000797,E001161,in_transit,2025-10-22 15:00:00,Chicago,IL
ORD0000210,SHP001129,E001217,in_transit,2025-05-04 17:00:00,Seattle,NY
ORD0000210,SHP001147,E001217,label_created,2025-07-25 22:00:00,Chicago,IL
ORD0000984,SHP000485,E001753,label_created,2025-01-11 09:00:00,Phoenix,CA
ORD0000984,SHP000987,E001753,label_created,2025-12-14 11:00:00,Denver,AZ
ORD0000535,SHP000504,E002348,out_for_delivery,2025-12-30 06:00:00,Denver,NY
ORD0000535,SHP000617,E002348,in_transit,2025-09-02 01:00:00,Phoenix,TX
ORD0001306,SHP000391,E003520,in_transit,2025-06-02 07:00:00,Miami,NY
ORD0001306,SHP001114,E003520,in_transit,2025-09-25 02:00:00,Los Angeles,NY
ORD0002026,SHP000854,E002469,picked_up,2025-04-24 06:00:00,Denver,TX
ORD0002026,SHP001208,E002469,out_for_delivery,2025-02-13 03:00:00,Phoenix,CO
ORD0001269,SHP000567,E005203,delivered,2025-12-05 02:00:00,Miami,FL
ORD0001269,SHP000544,E005203,in_transit,2025-09-23 00:00:00,Dallas,CA
ORD0000776,SHP001025,E003319,out_for_delivery,2025-08-05 23:00:00,Phoenix,AZ
ORD0000776,SHP000204,E003319,picked_up,2025-04-10 20:00:00,New York,TX
ORD0000749,SHP001694,E004928,in_transit,2025-11-17 09:00:00,Miami,TX
ORD0000749,SHP000793,E004928,label_created,2025-02-05 01:00:00,Miami,FL
ORD0001866,SHP001114,E000869,out_for_delivery,2025-10-29 02:00:00,Miami,FL
ORD0001866,SHP000740,E000869,picked_up,2025-06-24 06:00:00,Dallas,TX
ORD0000851,SHP001765,E004198,label_created,2025-12-21 03:00:00,Chicago,TX
ORD0000851,SHP000786,E004198,in_transit,2025-06-29 23:00:00,Los Angeles,FL
ORD0001804,SHP001416,E003097,out_for_delivery,2025-08-21 18:00:00,Miami,IL
ORD0001804,SHP000371,E003097,delivered,2025-12-18 12:00:00,Dallas,AZ
ORD0000788,SHP000699,E000047,in_transit,2025-05-09 12:00:00,Miami,WA
ORD0000788,SHP000570,E000047,out_for_delivery,2025-01-23 23:00:00,Denver,FL
ORD0000793,SHP000571,E003127,delivered,2025-07-22 07:00:00,Denver,AZ
ORD0000793,SHP000533,E003127,out_for_delivery,2025-09-06 05:00:00,Chicago,WA
ORD0002181,SHP000907,E003434,in_transit,2025-05-26 00:00:00,Miami,NY
ORD0002181,SHP000875,E003434,out_for_delivery,2025-10-12 11:00:00,New York,WA
ORD0001348,SHP001787,E005684,in_transit,2025-07-30 11:00:00,Miami,CA
ORD0001348,SHP001668,E005684,out_for_delivery,2025-07-27 13:00:00,Miami,FL
ORD0001539,SHP000387,E002315,exception,2025-01-27 05:00:00,Los Angeles,CO
ORD0001539,SHP000480,E002315,delivered,2025-08-19 12:00:00,Denver,CA
ORD0001385,SHP000014,E000336,label_created,2025-03-03 20:00:00,Miami,TX
ORD0001385,SHP000063,E000336,delivered,2025-01-27 00:00:00,Seattle,IL
ORD0000559,SHP000521,E001776,in_transit,2025-06-08 12:00:00,Phoenix,AZ
ORD0000559,SHP001182,E001776,out_for_delivery,2025-08-30 00:00:00,Los Angeles,WA
ORD0000192,SHP000157,E004877,in_transit,2025-06-07 13:00:00,Chicago,IL
ORD0000192,SHP000349,E004877,in_transit,2025-07-29 21:00:00,New York,AZ
ORD0002176,SHP001425,E001393,out_for_delivery,2025-05-21 16:00:00,Chicago,CA
ORD0002176,SHP001381,E001393,picked_up,2025-08-15 08:00:00,Phoenix,NY
ORD0000314,SHP000936,E004550,out_for_delivery,2025-10-19 05:00:00,Seattle,IL
ORD0000314,SHP001109,E004550,picked_up,2025-09-24 16:00:00,Los Angeles,IL
ORD0000091,SHP001254,E002610,out_for_delivery,2025-05-19 15:00:00,Los Angeles,CA
ORD0000091,SHP001309,E002610,delivered,2025-07-03 01:00:00,Denver,WA
ORD0000282,SHP000892,E003278,delivered,2025-07-10 06:00:00,New York,FL
ORD0000282,SHP000165,E003278,delivered,2025-08-18 20:00:00,Seattle,CO
ORD0000717,SHP000919,E003340,in_transit,2025-12-04 10:00:00,Phoenix,CA
ORD0000717,SHP000070,E003340,in_transit,2025-07-18 23:00:00,Seattle,NY
ORD0001278,SHP000309,E003125,picked_up,2025-04-18 14:00:00,Los Angeles,WA
ORD0001278,SHP001749,E003125,delivered,2025-02-05 05:00:00,Denver,FL
ORD0000173,SHP001099,E004567,delivered,2025-08-31 23:00:00,Los Angeles,CA
ORD0000173,SHP001276,E004567,delivered,2025-09-23 21:00:00,Chicago,WA
