event_ts,order_id,event_id,event_type,scan_city,scan_state,shipment_id
2025-09-05 02:00:00,ORD0000113,E002364,out_for_delivery,Chicago,WA,SHP001272
2025-10-27 11:00:00,ORD0001058,E003266,in_transit,Dallas,NY,SHP000387
2025-10-26 20:00:00,ORD0001085,E001763,out_for_delivery,Denver,NY,SHP001140
2025-11-25 11:00:00,ORD0000793,E001986,exception,Miami,CO,SHP000533
2025-12-25 00:00:00,ORD0000919,E002819,picked_up,Denver,AZ,SHP000946
2025-01-03 04:00:00,ORD0000022,E004053,in_transit,New York,TX,SHP000245
2025-03-30 04:00:00,ORD0000807,E002908,picked_up,Chicago,AZ,SHP000727
2025-04-24 18:00:00,ORD0002132,E002279,in_transit,Denver,CO,SHP000925
2025-10-21 00:00:00,ORD0000587,E005055,in_transit,New York,CO,SHP000032
2025-05-14 21:00:00,ORD0000470,E003007,in_transit,Seattle,NY,SHP000814
2025-08-15 21:00:00,ORD0000975,E004730,delivered,Miami,WA,SHP000710
2025-03-01 17:00:00,ORD0000446,E000209,picked_up,Miami,WA,SHP000613
2025-09-28 01:00:00,ORD0001733,E003153,in_transit,New York,WA,SHP001645
2025-03-10 19:00:00,ORD0001674,E001732,label_created,Denver,CA,SHP000686
2025-10-18 00:00:00,ORD0001750,E002025,label_created,Seattle,CO,SHP001644
2025-10-15 17:00:00,ORD0000809,E001731,in_transit,Phoenix,TX,SHP000837
2025-11-28 08:00:00,ORD0000546,E001247,out_for_delivery,Chicago,AZ,SHP000134
2025-02-09 08:00:00,ORD0001437,E000477,delivered,Chicago,CA,SHP000060
2025-03-18 23:00:00,ORD0001076,E000390,in_transit,Chicago,NY,SHP000990
2025-06-05 12:00:00,ORD0001516,E005630,delivered,Seattle,NY,SHP001054
2025-01-29 16:00:00,ORD0001427,E004821,picked_up,Miami,CA,SHP001060
2025-12-03 12:00:00,ORD0002082,E000890,delivered,Chicago,CA,SHP000629
2025-06-26 17:00:00,ORD0000774,E001690,in_transit,Miami,CA,SHP000310
2025-01-12 15:00:00,ORD0000440,E001255,picked_up,Seattle,CA,SHP001452
2025-10-15 23:00:00,ORD0001612,E003641,picked_up,Phoenix,TX,SHP000766
2025-02-18 20:00:00,ORD0001358,E002667,in_transit,Denver,FL,SHP001017
2025-08-18 16:00:00,ORD0002041,E001296,delivered,Dallas,CO,SHP000085
2025-07-01 12:00:00,ORD0000731,E002828,in_transit,Seattle,FL,SHP000807
2025-05-02 05:00:00,ORD0001094,E005674,in_transit,Chicago,CA,SHP000051
2025-05-10 20:00:00,ORD0000668,E001014,in_transit,Los Angeles,CO,SHP001219
2025-03-17 21:00:00,ORD0001091,E001593,in_transit,Seattle,CO,SHP000919
2025-02-06 11:00:00,ORD0001960,E004217,in_transit,Dallas,AZ,SHP000743
2025-05-27 11:00:00,ORD0002189,E000449,in_transit,Denver,TX,SHP001593
2025-07-06 06:00:00,ORD0001617,E002395,picked_up,Miami,FL,SHP000981
2025-08-21 21:00:00,ORD0001892,E000702,picked_up,Chicago,CA,SHP001567
2025-07-17 13:00:00,ORD0000121,E004302,delivered,Denver,WA,SHP000938
2025-07-05 07:00:00,ORD0000153,E001043,in_transit,Seattle,WA,SHP000794
2025-01-12 23:00:00,ORD0001483,E002104,delivered,Los Angeles,IL,SHP000828
2025-05-27 22:00:00,ORD0001556,E004795,label_created,Phoenix,FL,SHP000654
2025-11-14 06:00:00,ORD0000422,E000837,delivered,Chicago,WA,SHP001646
2025-02-13 19:00:00,ORD0001297,E004215,label_created,Seattle,CO,SHP000710
2025-02-03 09:00:00,ORD0000198,E003481,in_transit,Phoenix,IL,SHP000456
2025-01-19 05:00:00,ORD0000580,E001443,in_transit,Seattle,FL,SHP001080
2025-02-15 20:00:00,ORD0000169,E000583,picked_up,New York,WA,SHP001022
2025-04-14 12:00:00,ORD0001926,E003334,in_transit,Phoenix,FL,SHP001438
2025-09-13 11:00:00,ORD0001068,E005038,out_for_delivery,Dallas,CA,SHP000909
2025-12-20 03:00:00,ORD0000357,E004705,exception,Dallas,WA,SHP000536
2025-09-21 05:00:00,ORD0001476,E004606,label_created,Phoenix,FL,SHP001098
2025-12-22 05:00:00,ORD0000782,E003506,in_transit,Phoenix,AZ,SHP001514
2025-03-22 02:00:00,ORD0001061,E004341,label_created,Los Angeles,IL,SHP001485
2025-06-06 23:00:00,ORD0001357,E003422,delivered,Seattle,CA,SHP000048
2025-12-24 18:00:00,ORD0000402,E002971,delivered,Denver,WA,SHP000701
2025-07-14 09:00:00,ORD0000024,E004804,in_transit,Denver,FL,SHP000785
2025-09-20 03:00:00,ORD0000655,E003002,in_transit,New York,CO,SHP000253
2025-06-28 10:00:00,ORD0002181,E000098,in_transit,Seattle,CA,SHP000907
2025-07-06 02:00:00,ORD0000244,E002996,delivered,Dallas,CO,SHP001698
2025-10-05 17:00:00,ORD0001145,E002298,in_transit,Miami,FL,SHP001306
2025-07-10 22:00:00,ORD0000756,E000506,in_transit,Los Angeles,FL,SHP001608
2025-11-11 02:00:00,ORD0000044,E004130,picked_up,Chicago,WA,SHP001794
2025-04-14 05:00:00,ORD0001802,E003799,in_transit,Seattle,CO,SHP000677
2025-08-21 06:00:00,ORD0002034,E002666,delivered,Chicago,IL,SHP000267
2025-11-25 08:00:00,ORD0000134,E004492,delivered,Seattle,CO,SHP001564
2025-12-29 11:00:00,ORD0001578,E004912,delivered,Los Angeles,CA,SHP001629
2025-10-17 03:00:00,ORD0002053,E003901,delivered,Los Angeles,CA,SHP001526
2025-12-10 08:00:00,ORD0001543,E005434,picked_up,Phoenix,AZ,SHP001380
2025-01-02 05:00:00,ORD0000370,E005409,delivered,Dallas,FL,SHP000917
2025-09-11 05:00:00,ORD0001503,E001231,delivered,Phoenix,WA,SHP001513
2025-07-12 21:00:00,ORD0001394,E000339,delivered,Phoenix,AZ,SHP000321
2025-05-16 03:00:00,ORD0001908,E004347,out_for_delivery,Phoenix,CA,SHP000730
2025-07-19 17:00:00,ORD0002016,E005268,in_transit,Miami,CO,SHP000339
2025-11-27 23:00:00,ORD0000816,E005045,delivered,Seattle,CO,SHP000357
2025-04-22 11:00:00,ORD0000425,E003062,in_transit,Chicago,TX,SHP001218
2025-04-03 04:00:00,ORD0000956,E003011,out_for_delivery,Miami,CA,SHP000491
2025-05-23 08:00:00,ORD0001124,E004228,label_created,Phoenix,FL,SHP000562
2025-05-02 15:00:00,ORD0001364,E002674,picked_up,Seattle,CA,SHP000089
2025-04-02 03:00:00,ORD0001114,E002051,in_transit,Dallas,CA,SHP000215
2025-07-08 07:00:00,ORD0001438,E003622,label_created,Miami,WA,SHP001774
2025-04-22 12:00:00,ORD0001654,E005191,in_transit,Dallas,FL,SHP000474
2025-04-17 19:00:00,ORD0001126,E003986,picked_up,Phoenix,CA,SHP000113
2025-02-15 20:00:00,ORD0000951,E001106,label_created,Seattle,AZ,SHP001291
2025-06-03 02:00:00,ORD0000363,E003559,in_transit,Chicago,AZ,SHP000422
2025-12-19 07:00:00,ORD0000779,E003977,in_transit,Chicago,WA,SHP000723
2025-04-27 04:00:00,ORD0000764,E003680,out_for_delivery,Chicago,CO,SHP000638
2025-04-04 18:00:00,ORD0000867,E001610,delivered,Seattle,TX,SHP000608
2025-09-20 03:00:00,ORD0000279,E004501,out_for_delivery,Denver,WA,SHP001030
2025-10-07 13:00:00,ORD0001784,E002645,out_for_delivery,Denver,CA,SHP000723
2025-03-19 22:00:00,ORD0001177,E003541,out_for_delivery,Miami,TX,SHP000018
2025-10-06 04:00:00,ORD0000065,E001029,in_transit,Phoenix,TX,SHP000236
2025-04-01 04:00:00,ORD0001031,E003830,in_transit,Chicago,FL,SHP001032
2025-01-09 23:00:00,ORD0000138,E003758,out_for_delivery,Phoenix,IL,SHP000739
2025-12-20 22:00:00,ORD0000248,E002492,picked_up,Seattle,IL,SHP001623
2025-06-12 07:00:00,ORD0000497,E001089,in_transit,Denver,FL,SHP001008
2025-09-28 09:00:00,ORD0000880,E004960,picked_up,Dallas,WA,SHP001083
2025-10-21 03:00:00,ORD0000347,E002293,in_transit,Los Angeles,TX,SHP000768
2025-12-26 11:00:00,ORD0000298,E004454,in_transit,Chicago,FL,SHP001665
2025-06-20 10:00:00,ORD0001177,E002198,in_transit,New York,CO,SHP000018
2025-05-14 00:00:00,ORD0001567,E003894,in_transit,Miami,IL,SHP000332
2025-12-19 23:00:00,ORD0000940,E000153,picked_up,Seattle,FL,SHP001578
2025-08-17 19:00:00,ORD0001325,E002866,picked_up,Miami,TX,SHP000224
2025-01-11 05:00:00,ORD0000263,E004802,in_transit,Chicago,NY,SHP000478
2025-12-07 01:00:00,ORD0001785,E000788,picked_up,New York,CA,SHP000667
2025-09-12 05:00:00,ORD0000924,E002095,picked_up,Los Angeles,IL,SHP000497
2025-11-10 22:00:00,ORD0000283,E002706,label_created,Dallas,NY,SHP000024
2025-04-27 12:00:00,ORD0001040,E003356,in_transit,Phoenix,WA,SHP001776
2025-09-09 20:00:00,ORD0001365,E000926,in_transit,Denver,TX,SHP000470
2025-09-27 16:00:00,ORD0001327,E004731,in_transit,Phoenix,WA,SHP000758
2025-07-29 15:00:00,ORD0000332,E005627,in_transit,Phoenix,CO,SHP000925
2025-01-22 09:00:00,ORD0002011,E003474,picked_up,Chicago,TX,SHP001731
2025-01-07 15:00:00,ORD0000447,E002773,in_transit,Phoenix,CA,SHP001474
2025-04-22 01:00:00,ORD0002195,E002442,out_for_delivery,Phoenix,CO,SHP001520
2025-07-02 05:00:00,ORD0000222,E004988,in_transit,Chicago,TX,SHP001170
2025-12-06 14:00:00,ORD0001836,E005136,in_transit,Los Angeles,TX,SHP000761
2025-05-08 11:00:00,ORD0002179,E004230,delivered,Denver,WA,SHP001045
2025-05-16 18:00:00,ORD0001068,E005406,label_created,Seattle,CA,SHP001636
2025-04-22 06:00:00,ORD0001799,E003362,exception,Denver,AZ,SHP000449
2025-03-10 04:00:00,ORD0000724,E003514,picked_up,Phoenix,IL,SHP001648
2025-12-01 05:00:00,ORD0001825,E003649,picked_up,Denver,CO,SHP000708
2025-06-15 12:00:00,ORD0001554,E003705,in_transit,Denver,CA,SHP001395
2025-01-01 16:00:00,ORD0000005,E000285,out_for_delivery,Denver,TX,SHP000421
2025-10-14 09:00:00,ORD0001216,E004495,in_transit,Los Angeles,NY,SHP001376
2025-06-02 06:00:00,ORD0000525,E001176,delivered,Dallas,IL,SHP000511
2025-05-07 01:00:00,ORD0001054,E002167,out_for_delivery,Dallas,WA,SHP001217
2025-08-14 17:00:00,ORD0001803,E004668,out_for_delivery,Denver,CO,SHP001696
2025-05-02 23:00:00,ORD0001429,E003084,delivered,Dallas,IL,SHP000810
2025-09-02 11:00:00,ORD0000222,E002308,out_for_delivery,Miami,FL,SHP001652
2025-03-26 02:00:00,ORD0000919,E004038,in_transit,Denver,AZ,SHP000946
2025-11-19 17:00:00,ORD0001162,E005541,in_transit,Dallas,IL,SHP000141
2025-05-12 16:00:00,ORD0001825,E002500,in_transit,Miami,CO,SHP001332
2025-05-11 18:00:00,ORD0000529,E003258,out_for_delivery,Miami,IL,SHP000427
2025-10-22 11:00:00,ORD0000931,E005495,out_for_delivery,Chicago,NY,SHP001496
2025-12-13 14:00:00,ORD0001232,E005498,delivered,Seattle,NY,SHP001578
2025-06-29 21:00:00,ORD0000826,E003284,picked_up,Miami,WA,SHP001699
2025-11-05 21:00:00,ORD0001115,E004708,in_transit,Dallas,CO,SHP000520
2025-10-27 08:00:00,ORD0000081,E003293,delivered,Denver,WA,SHP000646
2025-10-20 05:00:00,ORD0000039,E000656,in_transit,Seattle,IL,SHP000716
2025-08-26 04:00:00,ORD0000994,E001092,in_transit,Miami,WA,SHP000962
2025-06-08 13:00:00,ORD0001240,E004355,out_for_delivery,New York,NY,SHP000448
2025-09-25 12:00:00,ORD0000222,E002719,delivered,Dallas,AZ,SHP000183
2025-01-18 21:00:00,ORD0002132,E001023,picked_up,Miami,TX,SHP001006
2025-07-13 17:00:00,ORD0000193,E004702,in_transit,Dallas,CA,SHP000019
2025-12-26 04:00:00,ORD0000705,E004502,delivered,Denver,TX,SHP000169
2025-04-17 07:00:00,ORD0001249,E004751,label_created,Miami,TX,SHP000594
2025-05-06 03:00:00,ORD0000053,E003797,label_created,Dallas,CO,SHP001531
2025-07-25 00:00:00,ORD0002105,E002329,picked_up,Dallas,NY,SHP000761
2025-02-04 05:00:00,ORD0001711,E001648,picked_up,Miami,IL,SHP001438
2025-12-31 10:00:00,ORD0001016,E003578,picked_up,Miami,TX,SHP000568
2025-03-30 22:00:00,ORD0000833,E004027,out_for_delivery,Chicago,WA,SHP001357
2025-09-29 05:00:00,ORD0001893,E000719,out_for_delivery,Seattle,WA,SHP001718
2025-10-12 23:00:00,ORD0000003,E003523,picked_up,New York,TX,SHP000701
2025-08-19 05:00:00,ORD0002060,E000746,out_for_delivery,Los Angeles,IL,SHP001054
2025-09-25 13:00:00,ORD0001400,E000035,out_for_delivery,Los Angeles,WA,SHP000127
2025-03-13 07:00:00,ORD0002113,E001709,out_for_delivery,Seattle,IL,SHP001694
2025-07-04 05:00:00,ORD0001053,E001997,in_transit,Seattle,IL,SHP001028
2025-01-20 10:00:00,ORD0000018,E004421,in_transit,Los Angeles,FL,SHP001587
2025-06-03 06:00:00,ORD0001313,E002035,in_transit,Denver,CA,SHP001778
2025-01-05 17:00:00,ORD0000752,E001131,delivered,Seattle,TX,SHP000988
2025-07-02 22:00:00,ORD0000672,E000510,delivered,Phoenix,CA,SHP000641
2025-05-08 15:00:00,ORD0000948,E002017,delivered,Phoenix,TX,SHP001538
2025-10-25 10:00:00,ORD0000270,E005637,exception,Chicago,CA,SHP001161
2025-04-07 12:00:00,ORD0000846,E001112,exception,Miami,TX,SHP000449
2025-12-28 13:00:00,ORD0000240,E002170,label_created,Los Angeles,CA,SHP001062
2025-04-09 18:00:00,ORD0002130,E001005,in_transit,Miami,NY,SHP001074
2025-12-07 20:00:00,ORD0000357,E004384,picked_up,Phoenix,WA,SHP000536
2025-07-16 16:00:00,ORD0002057,E001588,label_created,Miami,NY,SHP001728
2025-01-29 23:00:00,ORD0000845,E003798,in_transit,New York,CO,SHP001186
2025-11-15 21:00:00,ORD0000741,E001003,in_transit,Miami,NY,SHP000038
2025-01-29 19:00:00,ORD0000965,E001979,in_transit,Chicago,IL,SHP000859
2025-11-20 03:00:00,ORD0000744,E002710,label_created,Seattle,TX,SHP000448
2025-12-21 01:00:00,ORD0001418,E000384,in_transit,Chicago,IL,SHP000525
2025-11-27 16:00:00,ORD0002032,E001849,out_for_delivery,Los Angeles,NY,SHP001762
2025-01-23 00:00:00,ORD0000595,E000987,delivered,Chicago,FL,SHP001207
2025-01-18 19:00:00,ORD0000349,E002716,delivered,Denver,IL,SHP001759
2025-12-27 21:00:00,ORD0001994,E002443,in_transit,Chicago,AZ,SHP000104
2025-08-06 15:00:00,ORD0000065,E003736,delivered,Chicago,IL,SHP000027
2025-08-15 06:00:00,ORD0001458,E005354,out_for_delivery,Miami,AZ,SHP000047
2025-02-20 03:00:00,ORD0001629,E003587,delivered,New York,CO,SHP000007
2025-03-05 22:00:00,ORD0000991,E000769,in_transit,Phoenix,IL,SHP001329
2025-09-27 19:00:00,ORD0000765,E005553,label_created,Dallas,AZ,SHP001743
2025-10-25 15:00:00,ORD0000938,E005015,in_transit,Chicago,AZ,SHP001752
2025-04-04 11:00:00,ORD0001786,E001402,out_for_delivery,Dallas,WA,SHP000235
2025-03-18 02:00:00,ORD0000650,E003058,out_for_delivery,Miami,TX,SHP001782
2025-02-07 03:00:00,ORD0000220,E005543,delivered,Chicago,CO,SHP000427
2025-12-10 14:00:00,ORD0000478,E003788,in_transit,Chicago,CA,SHP000902
2025-05-18 23:00:00,ORD0000373,E005388,delivered,Denver,TX,SHP000575
2025-10-18 19:00:00,ORD0001960,E002375,in_transit,Dallas,CO,SHP000314
2025-03-20 14:00:00,ORD0001012,E005500,in_transit,New York,TX,SHP000115
2025-09-29 13:00:00,ORD0001129,E002057,label_created,Miami,WA,SHP001069
2025-09-09 02:00:00,ORD0000881,E005165,in_transit,Chicago,FL,SHP000999
2025-03-26 15:00:00,ORD0000919,E003102,out_for_delivery,Los Angeles,TX,SHP001190
2025-09-07 00:00:00,ORD0000315,E002158,out_for_delivery,Phoenix,CO,SHP000417
2025-08-07 07:00:00,ORD0000205,E005646,label_created,Miami,WA,SHP001538
2025-08-28 04:00:00,ORD0001925,E001499,in_transit,Los Angeles,WA,SHP001778
2025-03-10 15:00:00,ORD0001719,E001679,in_transit,Chicago,NY,SHP000825
2025-04-28 00:00:00,ORD0000373,E005042,picked_up,Phoenix,IL,SHP001731
2025-03-06 22:00:00,ORD0000281,E004619,in_transit,Phoenix,IL,SHP001313
2025-04-21 21:00:00,ORD0001897,E003919,picked_up,Denver,CA,SHP000395
2025-11-25 07:00:00,ORD0000381,E004332,out_for_delivery,Los Angeles,TX,SHP001622
2025-11-24 01:00:00,ORD0000635,E003316,label_created,Seattle,NY,SHP001521
2025-06-18 12:00:00,ORD0001163,E003338,in_transit,Denver,TX,SHP000867
2025-11-14 03:00:00,ORD0001795,E003739,picked_up,Dallas,TX,SHP001142
2025-08-18 12:00:00,ORD0000565,E003307,picked_up,Chicago,CO,SHP000904
2025-11-13 21:00:00,ORD0000403,E004120,out_for_delivery,Phoenix,TX,SHP001249
2025-11-01 03:00:00,ORD0001900,E001515,in_transit,Seattle,WA,SHP000734
2025-04-16 16:00:00,ORD0001850,E005657,label_created,New York,AZ,SHP000962
2025-06-06 19:00:00,ORD0000249,E000118,in_transit,Seattle,IL,SHP001361
2025-12-12 23:00:00,ORD0000013,E001952,in_transit,Denver,NY,SHP001227
2025-09-07 07:00:00,ORD0001708,E000702,in_transit,Los Angeles,TX,SHP001731
2025-01-19 00:00:00,ORD0001330,E000612,out_for_delivery,Los Angeles,TX,SHP000217
2025-08-30 19:00:00,ORD0001348,E000219,delivered,Chicago,IL,SHP001668
2025-05-19 23:00:00,ORD0001789,E004164,in_transit,Los Angeles,CA,SHP001212
2025-01-02 18:00:00,ORD0001524,E000585,picked_up,Denver,CO,SHP000959
2025-12-22 07:00:00,ORD0001996,E001520,delivered,Los Angeles,IL,SHP001429
2025-08-14 00:00:00,ORD0001126,E001867,label_created,Seattle,AZ,SHP000113
2025-03-12 07:00:00,ORD0001506,E002079,out_for_delivery,Seattle,WA,SHP001526
2025-01-29 03:00:00,ORD0000686,E000316,picked_up,Miami,CA,SHP001683
2025-04-21 03:00:00,ORD0000261,E004384,picked_up,Phoenix,FL,SHP001445
2025-04-25 18:00:00,ORD0000663,E000181,out_for_delivery,Seattle,AZ,SHP000855
2025-03-07 17:00:00,ORD0002038,E001128,in_transit,Chicago,IL,SHP001675
2025-03-14 17:00:00,ORD0001098,E002833,picked_up,Seattle,NY,SHP001650
2025-09-16 00:00:00,ORD0002026,E003564,delivered,Denver,CO,SHP001145
2025-05-13 15:00:00,ORD0001013,E002776,in_transit,Denver,IL,SHP000551
2025-06-05 06:00:00,ORD0001020,E005606,in_transit,Seattle,CA,SHP000919
2025-11-19 22:00:00,ORD0000731,E002784,out_for_delivery,Phoenix,AZ,SHP001310
2025-05-05 01:00:00,ORD0000705,E005296,exception,Phoenix,FL,SHP001787
2025-03-21 06:00:00,ORD0000459,E000461,in_transit,Miami,WA,SHP001370
2025-01-18 15:00:00,ORD0001389,E003376,delivered,Dallas,NY,SHP000117
2025-08-13 11:00:00,ORD0000912,E004517,in_transit,Seattle,CO,SHP000213
2025-11-27 22:00:00,ORD0000218,E002006,picked_up,Miami,FL,SHP000365
2025-02-22 18:00:00,ORD0000841,E003627,delivered,Dallas,NY,SHP000011
2025-01-23 15:00:00,ORD0000043,E002280,in_transit,Miami,CA,SHP000869
2025-10-20 16:00:00,ORD0000179,E002465,picked_up,Miami,IL,SHP001704
2025-06-25 15:00:00,ORD0000337,E005250,delivered,New York,WA,SHP001283
2025-07-21 23:00:00,ORD0000844,E005680,out_for_delivery,Chicago,AZ,SHP000402
2025-05-01 12:00:00,ORD0001340,E000678,in_transit,Los Angeles,CA,SHP001344
2025-11-01 01:00:00,ORD0000257,E001270,out_for_delivery,Dallas,FL,SHP000514
2025-01-06 09:00:00,ORD0000991,E003691,label_created,Seattle,IL,SHP001691
2025-12-17 17:00:00,ORD0001441,E003126,picked_up,Miami,CO,SHP001243
2025-11-16 03:00:00,ORD0000328,E000774,in_transit,Denver,AZ,SHP001120
2025-10-08 18:00:00,ORD0000378,E003033,out_for_delivery,New York,NY,SHP001087
2025-02-20 08:00:00,ORD0000753,E003926,delivered,Seattle,FL,SHP001493
2025-07-03 04:00:00,ORD0000535,E000726,picked_up,Seattle,CO,SHP000504
2025-07-29 12:00:00,ORD0000418,E001215,out_for_delivery,Denver,NY,SHP000536
2025-12-22 18:00:00,ORD0000089,E000377,in_transit,Chicago,CO,SHP000743
2025-07-30 03:00:00,ORD0002005,E003661,in_transit,Seattle,FL,SHP000081
2025-04-04 00:00:00,ORD0002100,E003805,in_transit,Miami,CA,SHP001100
2025-09-18 19:00:00,ORD0001687,E000067,in_transit,Phoenix,NY,SHP000766
2025-06-28 16:00:00,ORD0001144,E005222,in_transit,Seattle,FL,SHP001742
2025-07-17 00:00:00,ORD0001991,E004878,label_created,Chicago,WA,SHP001110
2025-03-04 19:00:00,ORD0000986,E003927,delivered,Seattle,WA,SHP000512
2025-06-20 16:00:00,ORD0001142,E001278,in_transit,Phoenix,NY,SHP000624
2025-10-27 22:00:00,ORD0000610,E001863,picked_up,Denver,CA,SHP001617
2025-08-12 08:00:00,ORD0001974,E004655,in_transit,New York,IL,SHP000108
2025-10-29 12:00:00,ORD0001186,E005672,in_transit,Denver,TX,SHP001288
2025-04-05 03:00:00,ORD0000817,E003044,picked_up,Seattle,IL,SHP000806
2025-12-16 06:00:00,ORD0000625,E003643,in_transit,Phoenix,TX,SHP001755
2025-09-29 23:00:00,ORD0000886,E004790,out_for_delivery,Dallas,CO,SHP001732
2025-10-03 05:00:00,ORD0001661,E001657,picked_up,Chicago,AZ,SHP000606
2025-02-14 13:00:00,ORD0000654,E003755,in_transit,Seattle,CA,SHP000140
2025-12-28 14:00:00,ORD0001783,E001058,in_transit,Los Angeles,IL,SHP001720
2025-01-13 12:00:00,ORD0001264,E001151,out_for_delivery,Denver,NY,SHP000717
2025-05-01 23:00:00,ORD0002159,E005657,in_transit,New York,FL,SHP000470
2025-11-21 01:00:00,ORD0001812,E003078,in_transit,Miami,AZ,SHP000372
2025-12-20 13:00:00,ORD0000645,E000880,in_transit,Dallas,IL,SHP000907
2025-07-28 18:00:00,ORD0000056,E002797,out_for_delivery,New York,FL,SHP001635
2025-03-02 09:00:00,ORD0001009,E000122,in_transit,Los Angeles,WA,SHP000303
2025-07-08 15:00:00,ORD0002123,E002832,delivered,Phoenix,CO,SHP001536
2025-04-19 20:00:00,ORD0000967,E003737,delivered,Los Angeles,NY,SHP001346
2025-03-26 08:00:00,ORD0000540,E005324,in_transit,Miami,FL,SHP001275
2025-07-12 10:00:00,ORD0000323,E005394,picked_up,Seattle,AZ,SHP000018
2025-08-15 09:00:00,ORD0001936,E002781,delivered,New York,CO,SHP001108
2025-08-10 05:00:00,ORD0000527,E000443,delivered,Miami,TX,SHP000279
2025-06-18 04:00:00,ORD0000335,E004595,out_for_delivery,Dallas,NY,SHP000403
2025-08-30 12:00:00,ORD0000536,E003335,out_for_delivery,New York,FL,SHP000849
2025-04-07 09:00:00,ORD0000274,E003461,delivered,New York,IL,SHP001045
2025-02-12 05:00:00,ORD0000326,E005414,in_transit,Denver,CA,SHP000078
2025-12-27 13:00:00,ORD0002173,E000376,in_transit,Dallas,TX,SHP000744
2025-10-24 19:00:00,ORD0002045,E000280,in_transit,Phoenix,TX,SHP001293
2025-12-28 22:00:00,ORD0000868,E005492,delivered,Phoenix,CO,SHP000585
2025-02-23 06:00:00,ORD0001731,E002266,in_transit,Dallas,FL,SHP000642
2025-11-23 09:00:00,ORD0000808,E003533,out_for_delivery,Seattle,AZ,SHP000736
2025-05-17 17:00:00,ORD0000911,E002739,in_transit,New York,FL,SHP000919
2025-03-01 21:00:00,ORD0001297,E000138,out_for_delivery,Los Angeles,CA,SHP001347
2025-12-21 23:00:00,ORD0001608,E003277,delivered,Phoenix,NY,SHP000031
2025-11-10 22:00:00,ORD0001169,E004395,delivered,Chicago,WA,SHP001255
2025-01-21 04:00:00,ORD0000634,E004411,picked_up,Los Angeles,IL,SHP000192
2025-07-26 21:00:00,ORD0001481,E003202,delivered,Los Angeles,AZ,SHP001138
2025-10-20 09:00:00,ORD0000202,E000683,in_transit,Miami,FL,SHP000324
2025-05-23 21:00:00,ORD0000111,E004718,label_created,Phoenix,IL,SHP001470
2025-07-03 04:00:00,ORD0002190,E005152,label_created,Phoenix,CA,SHP001279
2025-08-15 02:00:00,ORD0001701,E000359,delivered,Los Angeles,CA,SHP001780
2025-03-29 18:00:00,ORD0002125,E005198,out_for_delivery,Seattle,AZ,SHP000671
2025-12-03 14:00:00,ORD0001214,E000027,in_transit,Seattle,IL,SHP000815
2025-04-06 21:00:00,ORD0000477,E001945,in_transit,Los Angeles,FL,SHP000305
2025-06-18 11:00:00,ORD0000039,E001859,exception,Miami,CA,SHP001188
2025-06-09 10:00:00,ORD0000343,E003149,out_for_delivery,Phoenix,NY,SHP000907
2025-06-01 03:00:00,ORD0000329,E004019,out_for_delivery,Denver,NY,SHP000767
2025-06-04 01:00:00,ORD0001972,E000820,picked_up,Seattle,FL,SHP000753
2025-12-07 03:00:00,ORD0000302,E001816,in_transit,Dallas,FL,SHP001039
2025-07-23 21:00:00,ORD0000069,E001716,picked_up,Miami,AZ,SHP001251
2025-10-24 06:00:00,ORD0000837,E000249,out_for_delivery,Los Angeles,IL,SHP000847
2025-07-26 05:00:00,ORD0001124,E003644,delivered,Denver,FL,SHP000562
2025-04-24 22:00:00,ORD0001124,E003897,label_created,Los Angeles,CO,SHP001783
2025-07-12 02:00:00,ORD0001049,E005582,in_transit,Miami,NY,SHP000586
2025-12-01 07:00:00,ORD0000962,E002447,out_for_delivery,New York,WA,SHP001334
2025-09-29 14:00:00,ORD0000876,E002213,delivered,Denver,CA,SHP000916
2025-02-28 19:00:00,ORD0001994,E005030,in_transit,Los Angeles,NY,SHP001456
2025-04-29 19:00:00,ORD0002084,E001629,label_created,Denver,CA,SHP000431
2025-11-07 02:00:00,ORD0001158,E005306,delivered,Dallas,NY,SHP001349
2025-04-02 02:00:00,ORD0001060,E004797,in_transit,Seattle,AZ,SHP000653
2025-10-23 16:00:00,ORD0001505,E004502,in_transit,Phoenix,AZ,SHP001522
2025-04-03 02:00:00,ORD0000745,E001889,delivered,Seattle,AZ,SHP001528
2025-01-02 22:00:00,ORD0001225,E003922,out_for_delivery,Chicago,TX,SHP001381
2025-10-31 09:00:00,ORD0001987,E003268,out_for_delivery,Dallas,WA,SHP000596
2025-05-24 13:00:00,ORD0000492,E000121,in_transit,Dallas,FL,SHP001571
2025-11-08 04:00:00,ORD0002035,E005159,picked_up,Los Angeles,CA,SHP000271
2025-05-10 04:00:00,ORD0000087,E003761,in_transit,Dallas,FL,SHP001689
2025-06-22 04:00:00,ORD0000545,E001064,picked_up,Miami,FL,SHP001362
2025-10-20 05:00:00,ORD0001911,E003668,out_for_delivery,Phoenix,AZ,SHP001457
2025-10-22 00:00:00,ORD0001140,E002979,in_transit,Miami,CO,SHP001789
2025-01-29 12:00:00,ORD0001088,E000381,label_created,Phoenix,TX,SHP001427
2025-03-24 03:00:00,ORD0000690,E003892,picked_up,Chicago,WA,SHP001795
2025-07-18 17:00:00,ORD0001296,E005645,out_for_delivery,Seattle,AZ,SHP000830
