order_id,line_id,sku,quantity,unit_price,line_discount_pct,store_id,line_created_at,line_total
ORD000213,L00507,SKU-CHARLIE,1,9.64,0,STORE-024,2025-12-29,9.64
ORD001396,L00668,SKU-BRAVO,4,171.77,10,STORE-019,2025-03-01,618.37
ORD000743,L00422,SKU-CHARLIE,5,27.8,20,STORE-031,2025-09-25,111.2
ORD000095,L00721,SKU-BRAVO,4,169.44,10,STORE-046,2025-01-13,609.98
ORD001024,L01385,SKU-DELTA,4,148.92,10,STORE-047,2025-09-25,536.11
ORD000139,L00052,SKU-BRAVO,4,161.96,10,STORE-039,2025-04-07,583.06
ORD001062,L00294,SKU-CHARLIE,3,51.37,20,STORE-025,2025-09-14,123.29
ORD000705,L00364,SKU-FOXTROT,1,125.93,20,STORE-008,2025-07-01,100.74
ORD000894,L00076,SKU-ALPHA,4,156.4,0,STORE-010,2025-10-11,625.6
ORD000460,L00359,SKU-ECHO,4,78.57,5,STORE-042,2025-09-01,298.57
ORD000654,L00449,SKU-ALPHA,5,49.5,20,STORE-007,2025-07-23,198.0
ORD000914,L01157,SKU-CHARLIE,5,59.56,20,STORE-025,2025-09-25,238.24
ORD000522,L00870,SKU-ECHO,2,215.21,5,STORE-021,2025-12-19,408.9
ORD001051,L01388,SKU-FOXTROT,5,118.81,5,STORE-036,2025-08-06,564.35
ORD001046,L00275,SKU-BRAVO,1,166.96,0,STORE-018,2025-03-05,166.96
ORD001394,L00932,SKU-ALPHA,5,131.15,5,STORE-036,2025-02-12,622.96
ORD000977,L00790,SKU-ECHO,1,209.36,5,STORE-026,2025-07-19,198.89
ORD000771,L00269,SKU-FOXTROT,4,129.58,10,STORE-045,2025-06-07,466.49
ORD000456,L00516,SKU-DELTA,4,27.86,5,STORE-010,2025-08-11,105.87
ORD001301,L00889,SKU-ALPHA,4,53.51,0,STORE-039,2025-09-01,214.04
ORD000083,L00333,SKU-DELTA,5,8.25,20,STORE-037,2025-03-10,33.0
ORD001028,L01139,SKU-CHARLIE,3,208.72,0,STORE-042,2025-09-29,626.16
ORD000594,L00921,SKU-CHARLIE,1,167.5,0,STORE-025,2025-12-28,167.5
ORD001097,L01054,SKU-ALPHA,4,191.0,5,STORE-017,2025-04-29,725.8
ORD000739,L01618,SKU-BRAVO,2,180.18,0,STORE-026,2025-12-05,360.36
ORD001036,L01310,SKU-FOXTROT,4,207.0,0,STORE-049,2025-12-05,828.0
ORD000185,L01436,SKU-ALPHA,2,246.81,10,STORE-010,2025-06-02,444.26
ORD000921,L00530,SKU-FOXTROT,1,165.1,0,STORE-034,2025-10-18,165.1
ORD001166,L00419,SKU-DELTA,4,66.81,20,STORE-012,2025-12-07,213.79
ORD000635,L01073,SKU-DELTA,1,29.84,15,STORE-039,2025-11-07,25.36
ORD000663,L01067,SKU-FOXTROT,2,149.49,0,STORE-022,2025-05-22,298.98
ORD000282,L00687,SKU-BRAVO,4,193.84,5,STORE-043,2025-09-01,736.59
ORD001069,L01177,SKU-FOXTROT,5,142.59,20,STORE-009,2025-08-05,570.36
ORD000355,L00579,SKU-BRAVO,2,79.37,0,STORE-007,2025-06-01,158.74
ORD000415,L01113,SKU-CHARLIE,2,181.34,0,STORE-048,2025-08-22,362.68
ORD000098,L01251,SKU-CHARLIE,2,114.75,0,STORE-017,2025-12-07,229.5
ORD001049,L00849,SKU-DELTA,3,75.21,0,STORE-005,2025-01-10,225.63
ORD000878,L01186,SKU-BRAVO,1,211.07,20,STORE-042,2025-11-26,168.86
ORD001023,L00540,SKU-ECHO,3,146.25,0,STORE-021,2025-05-15,438.75
ORD001008,L00978,SKU-ALPHA,5,74.44,20,STORE-047,2025-10-30,297.76
ORD001053,L00144,SKU-DELTA,1,85.51,15,STORE-022,2025-02-09,72.68
ORD001013,L00386,SKU-DELTA,5,145.06,10,STORE-038,2025-11-22,652.77
ORD001353,L01000,SKU-DELTA,3,108.62,15,STORE-029,2025-06-13,276.98
ORD000454,L01285,SKU-DELTA,4,44.33,0,STORE-025,2025-12-01,177.32
ORD000338,L00435,SKU-ECHO,4,154.57,0,STORE-025,2025-06-06,618.28
ORD000870,L01202,SKU-FOXTROT,5,173.83,0,STORE-013,2025-09-30,869.15
ORD000027,L01362,SKU-BRAVO,4,5.03,15,STORE-037,2025-08-06,17.1
ORD000055,L00477,SKU-CHARLIE,5,136.53,0,STORE-027,2025-03-15,682.65
ORD000374,L01587,SKU-DELTA,2,146.4,0,STORE-001,2025-04-02,292.8
ORD001074,L00066,SKU-CHARLIE,2,86.36,15,STORE-020,2025-07-16,146.81
ORD000093,L00474,SKU-FOXTROT,4,87.99,10,STORE-021,2025-06-27,316.76
ORD000459,L00573,SKU-DELTA,1,82.83,5,STORE-045,2025-08-13,78.69
ORD001304,L00957,SKU-DELTA,1,114.11,0,STORE-022,2025-10-22,114.11
ORD000343,L00855,SKU-BRAVO,2,203.93,15,STORE-029,2025-10-10,346.68
ORD000757,L01320,SKU-CHARLIE,2,119.91,15,STORE-005,2025-01-22,203.85
ORD000845,L00426,SKU-DELTA,1,248.44,0,STORE-020,2025-06-30,248.44
ORD001293,L00321,SKU-CHARLIE,4,97.16,0,STORE-015,2025-02-24,388.64
ORD000593,L01590,SKU-ECHO,3,176.32,20,STORE-025,2025-07-07,423.17
ORD000886,L01293,SKU-ALPHA,2,139.5,0,STORE-045,2025-07-15,279.0
ORD000167,L01760,SKU-ALPHA,2,191.76,5,STORE-047,2025-12-30,364.34
ORD000361,L00321,SKU-CHARLIE,5,222.65,20,STORE-015,2025-05-22,890.6
ORD001320,L00338,SKU-BRAVO,5,130.36,0,STORE-031,2025-06-15,651.8
ORD000231,L01469,SKU-ECHO,1,126.15,15,STORE-048,2025-07-06,107.23
ORD001363,L00931,SKU-FOXTROT,4,235.97,5,STORE-012,2025-02-17,896.69
ORD001109,L00007,SKU-CHARLIE,2,233.75,15,STORE-022,2025-01-22,397.38
ORD000334,L00108,SKU-DELTA,2,249.26,10,STORE-026,2025-09-17,448.67
ORD000032,L00008,SKU-BRAVO,3,43.34,0,STORE-001,2025-04-20,130.02
ORD001092,L01505,SKU-DELTA,5,5.87,20,STORE-024,2025-05-13,23.48
ORD001374,L00397,SKU-ECHO,3,112.14,5,STORE-007,2025-12-29,319.6
ORD000383,L01630,SKU-ECHO,5,184.67,5,STORE-016,2025-04-01,877.18
ORD000139,L01780,SKU-FOXTROT,5,22.85,10,STORE-006,2025-11-27,102.82
ORD000916,L00739,SKU-DELTA,4,96.53,20,STORE-037,2025-08-18,308.9
ORD000778,L01474,SKU-CHARLIE,4,147.46,20,STORE-042,2025-04-07,471.87
ORD001300,L01484,SKU-ALPHA,4,57.07,0,STORE-014,2025-12-15,228.28
ORD001318,L01094,SKU-ECHO,2,184.13,0,STORE-003,2025-08-16,368.26
ORD000196,L00530,SKU-ECHO,5,61.24,0,STORE-025,2025-04-25,306.2
ORD000994,L00267,SKU-DELTA,5,210.96,0,STORE-006,2025-06-14,1054.8
ORD000504,L00845,SKU-FOXTROT,4,90.33,0,STORE-023,2025-05-16,361.32
ORD001307,L01536,SKU-BRAVO,4,151.67,5,STORE-028,2025-11-05,576.35
ORD001287,L00610,SKU-ALPHA,5,138.32,0,STORE-024,2025-06-19,691.6
ORD000261,L01246,SKU-DELTA,1,77.63,5,STORE-027,2025-01-14,73.75
ORD000355,L00116,SKU-ALPHA,1,112.57,15,STORE-029,2025-09-09,95.68
ORD000761,L00981,SKU-ALPHA,5,212.26,5,STORE-009,2025-10-04,1008.23
ORD001303,L00528,SKU-ECHO,3,139.34,0,STORE-035,2025-05-25,418.02
ORD001187,L01034,SKU-CHARLIE,4,18.62,0,STORE-034,2025-12-03,74.48
ORD001038,L01407,SKU-DELTA,3,179.69,0,STORE-008,2025-06-05,539.07
ORD000450,L01300,SKU-ECHO,3,49.7,10,STORE-022,2025-04-07,134.19
ORD000709,L00615,SKU-CHARLIE,1,124.09,0,STORE-015,2025-09-13,124.09
ORD000630,L01691,SKU-DELTA,2,119.79,0,STORE-020,2025-02-16,239.58
ORD000768,L00069,SKU-DELTA,1,124.19,15,STORE-039,2025-12-26,105.56
ORD001042,L01539,SKU-DELTA,3,12.6,0,STORE-030,2025-09-07,37.8
ORD000172,L01577,SKU-ECHO,1,71.74,20,STORE-046,2025-04-26,57.39
ORD001372,L01129,SKU-CHARLIE,5,17.43,0,STORE-029,2025-01-30,87.15
ORD000724,L01165,SKU-DELTA,2,106.66,15,STORE-003,2025-08-02,181.32
ORD000855,L00494,SKU-DELTA,4,157.23,0,STORE-036,2025-08-03,628.92
ORD000805,L01219,SKU-ALPHA,1,165.25,0,STORE-004,2025-10-17,165.25
ORD000769,L00852,SKU-BRAVO,1,20.81,0,STORE-018,2025-04-14,20.81
ORD000706,L01343,SKU-ALPHA,3,34.13,5,STORE-047,2025-03-19,97.27
ORD001088,L01497,SKU-BRAVO,4,167.07,0,STORE-050,2025-05-31,668.28
ORD000664,L01344,SKU-CHARLIE,5,135.14,0,STORE-008,2025-10-26,675.7
ORD000520,L01777,SKU-FOXTROT,3,209.19,20,STORE-050,2025-11-28,502.06
ORD001044,L00441,SKU-FOXTROT,4,55.26,20,STORE-049,2025-05-10,176.83
ORD000163,L00236,SKU-ECHO,4,34.48,5,STORE-044,2025-01-18,131.02
ORD000656,L00565,SKU-DELTA,4,93.7,0,STORE-042,2025-02-10,374.8
ORD001400,L01429,SKU-BRAVO,4,161.08,0,STORE-004,2025-07-18,644.32
ORD000309,L00026,SKU-CHARLIE,1,124.06,20,STORE-007,2025-01-10,99.25
ORD000035,L01413,SKU-ECHO,3,29.16,20,STORE-031,2025-09-22,69.98
ORD001317,L01784,SKU-FOXTROT,5,22.47,15,STORE-006,2025-01-13,95.5
ORD000637,L01746,SKU-FOXTROT,3,171.03,20,STORE-013,2025-06-04,410.47
ORD000467,L01516,SKU-CHARLIE,1,77.76,10,STORE-049,2025-10-19,69.98
ORD000053,L00230,SKU-CHARLIE,4,169.02,10,STORE-046,2025-06-20,608.47
ORD001192,L00184,SKU-DELTA,2,77.25,15,STORE-013,2025-09-04,131.32
ORD000185,L01607,SKU-ALPHA,3,82.12,10,STORE-027,2025-05-02,221.72
ORD000517,L00911,SKU-ALPHA,3,56.4,0,STORE-027,2025-10-17,169.2
ORD000766,L00455,SKU-ALPHA,4,246.01,10,STORE-014,2025-06-05,885.64
ORD000885,L01442,SKU-ECHO,5,8.94,0,STORE-012,2025-10-02,44.7
ORD000196,L00846,SKU-BRAVO,4,36.18,10,STORE-022,2025-12-14,130.25
ORD000046,L01690,SKU-ECHO,5,209.89,0,STORE-031,2025-05-20,1049.45
ORD000654,L01641,SKU-CHARLIE,1,38.85,5,STORE-041,2025-03-26,36.91
ORD000180,L00967,SKU-ECHO,4,73.77,0,STORE-043,2025-12-07,295.08
ORD000828,L00170,SKU-ALPHA,3,69.38,20,STORE-002,2025-09-06,166.51
ORD000710,L00791,SKU-BRAVO,4,175.76,15,STORE-033,2025-11-17,597.58
ORD000829,L00944,SKU-BRAVO,1,105.74,0,STORE-031,2025-05-19,105.74
ORD001083,L00583,SKU-CHARLIE,3,210.94,5,STORE-003,2025-05-08,601.18
ORD000465,L01313,SKU-DELTA,1,188.12,5,STORE-042,2025-02-15,178.71
ORD000135,L01218,SKU-BRAVO,4,135.12,20,STORE-030,2025-10-10,432.38
ORD000639,L00437,SKU-ECHO,2,66.02,15,STORE-036,2025-11-05,112.23
ORD000196,L00464,SKU-FOXTROT,1,199.14,20,STORE-034,2025-10-27,159.31
ORD000163,L01352,SKU-ALPHA,1,217.17,5,STORE-017,2025-04-17,206.31
ORD000072,L00202,SKU-ALPHA,2,209.89,0,STORE-011,2025-06-28,419.78
ORD001133,L00082,SKU-FOXTROT,5,17.67,15,STORE-019,2025-06-30,75.1
ORD001094,L01421,SKU-DELTA,5,176.0,0,STORE-039,2025-02-13,880.0
ORD001190,L01278,SKU-FOXTROT,1,177.46,10,STORE-032,2025-01-01,159.71
ORD000109,L01492,SKU-ECHO,5,236.05,0,STORE-032,2025-05-02,1180.25
ORD000929,L00168,SKU-ECHO,3,69.55,0,STORE-007,2025-07-06,208.65
ORD000114,L00507,SKU-ALPHA,2,197.65,0,STORE-001,2025-12-27,395.3
ORD000842,L00781,SKU-DELTA,5,173.83,15,STORE-034,2025-11-15,738.78
ORD001293,L00640,SKU-CHARLIE,2,220.29,10,STORE-048,2025-09-19,396.52
ORD000405,L01401,SKU-FOXTROT,1,174.86,0,STORE-018,2025-12-18,174.86
ORD000941,L01289,SKU-ALPHA,2,213.85,15,STORE-023,2025-10-10,363.54
ORD001287,L01639,SKU-ALPHA,1,93.1,20,STORE-048,2025-07-12,74.48
ORD001082,L01140,SKU-DELTA,3,43.62,15,STORE-012,2025-11-29,111.23
ORD000256,L00381,SKU-FOXTROT,1,94.02,20,STORE-027,2025-12-02,75.22
ORD000179,L00202,SKU-FOXTROT,2,204.69,5,STORE-005,2025-03-16,388.91
ORD000881,L01160,SKU-DELTA,2,37.25,0,STORE-014,2025-04-14,74.5
ORD000063,L00902,SKU-CHARLIE,4,161.3,15,STORE-019,2025-12-20,548.42
ORD000770,L00217,SKU-BRAVO,5,246.95,10,STORE-035,2025-01-03,1111.28
ORD001001,L00427,SKU-FOXTROT,1,224.28,10,STORE-016,2025-07-09,201.85
ORD000996,L01312,SKU-BRAVO,4,169.44,10,STORE-024,2025-05-20,609.98
ORD000422,L00881,SKU-ALPHA,1,199.19,20,STORE-015,2025-09-29,159.35
ORD000277,L00865,SKU-DELTA,5,33.54,10,STORE-008,2025-12-16,150.93
ORD000785,L01314,SKU-CHARLIE,2,127.21,15,STORE-040,2025-04-27,216.26
ORD001085,L01093,SKU-CHARLIE,5,135.32,0,STORE-034,2025-03-22,676.6
ORD000328,L01576,SKU-FOXTROT,4,196.76,15,STORE-033,2025-05-01,668.98
ORD000425,L00935,SKU-BRAVO,2,74.24,0,STORE-030,2025-09-19,148.48
ORD000508,L01738,SKU-FOXTROT,2,31.09,0,STORE-007,2025-05-12,62.18
ORD000441,L01315,SKU-BRAVO,2,176.04,0,STORE-026,2025-08-23,352.08
ORD001124,L01735,SKU-BRAVO,3,125.69,15,STORE-036,2025-05-08,320.51
ORD000012,L01611,SKU-ALPHA,3,211.36,15,STORE-025,2025-09-28,538.97
ORD000813,L01069,SKU-ECHO,4,122.96,0,STORE-037,2025-01-23,491.84
ORD000139,L01237,SKU-FOXTROT,3,212.34,0,STORE-017,2025-05-06,637.02
ORD001328,L01244,SKU-FOXTROT,4,129.42,0,STORE-026,2025-04-23,517.68
ORD000607,L01462,SKU-BRAVO,3,196.76,0,STORE-020,2025-08-07,590.28
ORD000338,L01371,SKU-ECHO,2,181.58,5,STORE-050,2025-08-25,345.0
ORD001397,L00448,SKU-ALPHA,2,70.19,15,STORE-009,2025-09-23,119.32
ORD000461,L00231,SKU-DELTA,4,80.8,0,STORE-015,2025-11-26,323.2
ORD000863,L01576,SKU-ECHO,1,225.3,0,STORE-035,2025-10-18,225.3
ORD000407,L00512,SKU-ALPHA,2,61.6,0,STORE-003,2025-01-16,123.2
ORD001046,L00323,SKU-ALPHA,2,175.89,10,STORE-026,2025-09-05,316.6
ORD000137,L01341,SKU-ALPHA,4,40.55,0,STORE-002,2025-01-07,162.2
ORD000532,L00036,SKU-ECHO,1,190.01,0,STORE-027,2025-05-31,190.01
ORD001169,L00127,SKU-DELTA,3,59.71,15,STORE-017,2025-08-05,152.26
ORD000379,L01685,SKU-ALPHA,4,150.55,0,STORE-010,2025-04-27,602.2
ORD001358,L00001,SKU-DELTA,5,143.24,10,STORE-025,2025-09-13,644.58
ORD001008,L00914,SKU-ECHO,3,54.86,0,STORE-017,2025-10-18,164.58
ORD000492,L01368,SKU-BRAVO,5,125.39,20,STORE-004,2025-08-11,501.56
ORD000920,L00129,SKU-DELTA,4,220.42,10,STORE-027,2025-07-11,793.51
ORD000085,L01527,SKU-BRAVO,4,171.73,15,STORE-029,2025-12-22,583.88
ORD001159,L00953,SKU-BRAVO,2,248.2,10,STORE-034,2025-08-27,446.76
ORD000482,L00610,SKU-CHARLIE,5,197.22,0,STORE-046,2025-03-25,986.1
ORD000263,L00257,SKU-CHARLIE,2,162.65,20,STORE-036,2025-08-28,260.24
ORD000271,L01620,SKU-CHARLIE,1,142.98,15,STORE-040,2025-06-25,121.53
ORD000188,L00698,SKU-BRAVO,1,234.67,0,STORE-033,2025-01-09,234.67
ORD000761,L00658,SKU-CHARLIE,4,134.12,10,STORE-034,2025-12-01,482.83
ORD000865,L01727,SKU-DELTA,4,103.65,5,STORE-040,2025-10-18,393.87
ORD001061,L01052,SKU-CHARLIE,1,209.45,0,STORE-034,2025-08-14,209.45
ORD000658,L01725,SKU-DELTA,5,235.36,5,STORE-026,2025-09-03,1117.96
ORD000423,L01796,SKU-ALPHA,2,122.33,20,STORE-037,2025-07-30,195.73
ORD000658,L01596,SKU-ALPHA,4,38.62,0,STORE-049,2025-05-06,154.48
ORD000080,L01533,SKU-FOXTROT,3,154.05,20,STORE-025,2025-12-07,369.72
ORD001226,L00468,SKU-CHARLIE,3,186.52,10,STORE-012,2025-07-21,503.6
ORD000864,L01645,SKU-DELTA,4,96.54,0,STORE-021,2025-05-04,386.16
ORD000544,L01564,SKU-ECHO,5,188.23,0,STORE-001,2025-09-07,941.15
ORD000612,L00099,SKU-ALPHA,4,135.11,15,STORE-016,2025-02-27,459.37
ORD000665,L01020,SKU-FOXTROT,5,78.83,10,STORE-045,2025-04-27,354.74
ORD001327,L00196,SKU-CHARLIE,5,159.23,0,STORE-005,2025-02-17,796.15
ORD000666,L00489,SKU-FOXTROT,2,100.29,0,STORE-045,2025-02-01,200.58
ORD000233,L01402,SKU-CHARLIE,3,197.77,20,STORE-029,2025-10-27,474.65
ORD000422,L01022,SKU-CHARLIE,1,5.75,0,STORE-016,2025-06-09,5.75
ORD001379,L00999,SKU-DELTA,5,205.45,10,STORE-024,2025-11-09,924.52
ORD000085,L00407,SKU-BRAVO,5,80.11,20,STORE-044,2025-08-21,320.44
ORD000453,L00242,SKU-DELTA,5,240.11,0,STORE-006,2025-03-27,1200.55
ORD001259,L01223,SKU-FOXTROT,4,191.0,0,STORE-029,2025-03-19,764.0
ORD001325,L00643,SKU-DELTA,5,64.05,15,STORE-014,2025-06-16,272.21
ORD000036,L00054,SKU-ALPHA,4,244.81,20,STORE-028,2025-02-04,783.39
ORD001344,L00371,SKU-ECHO,2,127.4,5,STORE-040,2025-08-02,242.06
ORD001342,L00916,SKU-ALPHA,2,133.12,0,STORE-047,2025-06-17,266.24
ORD000159,L00239,SKU-ALPHA,3,227.83,0,STORE-013,2025-02-20,683.49
ORD000323,L01292,SKU-BRAVO,3,230.01,20,STORE-034,2025-07-11,552.02
ORD000552,L01005,SKU-BRAVO,4,175.74,15,STORE-022,2025-11-06,597.52
ORD000732,L00584,SKU-ALPHA,4,244.72,20,STORE-026,2025-11-28,783.1
ORD001327,L00912,SKU-ALPHA,5,85.57,15,STORE-009,2025-06-02,363.67
ORD000778,L01427,SKU-ECHO,4,61.92,5,STORE-043,2025-01-27,235.3
ORD001115,L00549,SKU-CHARLIE,1,12.17,5,STORE-009,2025-11-12,11.56
ORD000971,L00202,SKU-BRAVO,2,89.85,0,STORE-002,2025-07-21,179.7
ORD000811,L01016,SKU-CHARLIE,2,152.65,15,STORE-038,2025-10-05,259.5
ORD000031,L00545,SKU-ECHO,4,79.82,0,STORE-021,2025-01-17,319.28
ORD000125,L00246,SKU-ECHO,2,147.01,0,STORE-004,2025-04-18,294.02
ORD000029,L01175,SKU-BRAVO,5,16.85,20,STORE-035,2025-04-15,67.4
ORD000747,L00547,SKU-BRAVO,2,91.75,0,STORE-015,2025-09-19,183.5
ORD000940,L00386,SKU-FOXTROT,3,188.26,0,STORE-049,2025-09-06,564.78
ORD000770,L00272,SKU-DELTA,5,30.56,10,STORE-050,2025-09-28,137.52
ORD000386,L00247,SKU-FOXTROT,2,180.14,0,STORE-028,2025-05-25,360.28
ORD000026,L00560,SKU-BRAVO,1,192.01,0,STORE-024,2025-04-24,192.01
ORD000419,L01342,SKU-ALPHA,2,144.35,5,STORE-023,2025-03-11,274.26
ORD000253,L00834,SKU-CHARLIE,2,222.09,5,STORE-031,2025-04-03,421.97
ORD000523,L01462,SKU-BRAVO,4,238.87,10,STORE-046,2025-03-01,859.93
ORD000763,L01018,SKU-ECHO,4,13.5,20,STORE-033,2025-10-28,43.2
ORD000412,L01255,SKU-ECHO,3,171.38,20,STORE-005,2025-09-05,411.31
ORD001315,L00915,SKU-ALPHA,3,63.11,15,STORE-010,2025-09-05,160.93
ORD001075,L00249,SKU-DELTA,3,105.0,5,STORE-032,2025-11-20,299.25
ORD000650,L00966,SKU-CHARLIE,1,157.67,5,STORE-019,2025-09-27,149.79
ORD001190,L00106,SKU-DELTA,1,179.51,0,STORE-024,2025-04-28,179.51
ORD000559,L00812,SKU-CHARLIE,4,210.85,10,STORE-021,2025-04-25,759.06
ORD000616,L00214,SKU-DELTA,5,177.82,10,STORE-030,2025-02-16,800.19
ORD001265,L01727,SKU-ECHO,3,195.46,20,STORE-012,2025-09-21,469.1
ORD000302,L01686,SKU-BRAVO,1,151.77,0,STORE-004,2025-11-16,151.77
ORD001060,L00706,SKU-BRAVO,5,33.68,20,STORE-012,2025-09-18,134.72
ORD000219,L01357,SKU-ECHO,2,10.25,5,STORE-034,2025-06-21,19.47
ORD000578,L00539,SKU-FOXTROT,4,134.8,0,STORE-031,2025-05-02,539.2
ORD000194,L00859,SKU-CHARLIE,5,180.31,20,STORE-041,2025-06-09,721.24
ORD000796,L00179,SKU-FOXTROT,5,31.67,5,STORE-006,2025-04-09,150.43
ORD000016,L01774,SKU-BRAVO,1,110.18,0,STORE-008,2025-03-02,110.18
ORD000967,L00919,SKU-ECHO,1,67.76,0,STORE-007,2025-06-07,67.76
ORD000686,L01436,SKU-FOXTROT,4,143.94,0,STORE-029,2025-03-28,575.76
ORD000641,L00941,SKU-BRAVO,4,100.67,0,STORE-029,2025-09-27,402.68
ORD000625,L01128,SKU-ALPHA,5,54.36,0,STORE-008,2025-11-27,271.8
ORD001372,L00809,SKU-DELTA,3,6.08,0,STORE-023,2025-03-12,18.24
ORD000153,L00053,SKU-FOXTROT,1,83.77,5,STORE-003,2025-01-03,79.58
ORD000796,L01588,SKU-ALPHA,4,131.46,10,STORE-031,2025-11-16,473.26
ORD001336,L00611,SKU-DELTA,4,232.66,20,STORE-029,2025-04-18,744.51
ORD000481,L01785,SKU-FOXTROT,3,60.73,15,STORE-002,2025-04-04,154.86
ORD001192,L00244,SKU-ALPHA,4,130.5,5,STORE-005,2025-11-09,495.9
ORD000072,L01449,SKU-DELTA,2,143.79,20,STORE-036,2025-11-03,230.06
ORD000763,L00980,SKU-ALPHA,5,164.06,5,STORE-045,2025-07-31,779.28
ORD000120,L01198,SKU-BRAVO,1,85.5,0,STORE-043,2025-02-26,85.5
ORD000998,L00729,SKU-CHARLIE,5,29.37,0,STORE-029,2025-09-15,146.85
ORD000078,L00292,SKU-BRAVO,5,230.73,0,STORE-027,2025-09-27,1153.65
ORD001212,L00318,SKU-ALPHA,4,238.43,0,STORE-041,2025-06-11,953.72
ORD000997,L00543,SKU-ECHO,5,112.37,0,STORE-043,2025-07-24,561.85
ORD000202,L00086,SKU-BRAVO,5,147.24,20,STORE-046,2025-07-15,588.96
ORD000283,L00270,SKU-FOXTROT,1,12.11,0,STORE-020,2025-08-30,12.11
ORD000399,L00539,SKU-BRAVO,3,16.57,5,STORE-024,2025-07-08,47.22
ORD001178,L00573,SKU-DELTA,4,23.78,0,STORE-004,2025-12-22,95.12
ORD000237,L00259,SKU-ECHO,5,185.99,10,STORE-009,2025-01-13,836.96
ORD001380,L00597,SKU-CHARLIE,4,60.67,20,STORE-019,2025-01-20,194.14
ORD000283,L00199,SKU-CHARLIE,3,50.19,5,STORE-041,2025-02-25,143.04
ORD000197,L00761,SKU-ECHO,3,7.04,0,STORE-023,2025-02-24,21.12
ORD001158,L01366,SKU-ALPHA,1,10.61,0,STORE-030,2025-07-02,10.61
ORD000714,L00424,SKU-ECHO,2,104.32,15,STORE-044,2025-01-29,177.34
ORD000879,L01624,SKU-ECHO,3,137.71,0,STORE-024,2025-03-11,413.13
ORD001089,L00938,SKU-ECHO,5,146.87,0,STORE-017,2025-07-09,734.35
ORD000470,L01518,SKU-CHARLIE,5,117.19,15,STORE-037,2025-11-25,498.06
ORD001215,L00985,SKU-CHARLIE,4,117.59,5,STORE-016,2025-10-21,446.84
ORD000795,L01629,SKU-DELTA,1,189.52,20,STORE-020,2025-03-21,151.62
ORD001155,L01800,SKU-DELTA,4,75.94,20,STORE-045,2025-01-21,243.01
ORD000134,L01540,SKU-FOXTROT,3,63.24,10,STORE-022,2025-09-27,170.75
ORD000676,L00493,SKU-FOXTROT,4,214.31,20,STORE-013,2025-10-12,685.79
ORD000949,L00108,SKU-ALPHA,3,173.87,0,STORE-042,2025-12-06,521.61
ORD000248,L00489,SKU-ALPHA,4,121.83,0,STORE-033,2025-06-08,487.32
ORD000379,L00736,SKU-FOXTROT,2,72.47,0,STORE-039,2025-01-22,144.94
ORD000810,L00463,SKU-CHARLIE,1,38.46,20,STORE-017,2025-12-10,30.77
ORD000387,L00172,SKU-DELTA,2,14.17,10,STORE-040,2025-04-15,25.51
ORD000420,L00558,SKU-ALPHA,5,213.83,0,STORE-048,2025-05-20,1069.15
ORD000667,L00172,SKU-ALPHA,1,150.38,0,STORE-009,2025-06-01,150.38
ORD001287,L00879,SKU-CHARLIE,2,16.23,15,STORE-010,2025-12-26,27.59
ORD000054,L00776,SKU-ECHO,2,43.85,20,STORE-029,2025-05-12,70.16
ORD000655,L00866,SKU-ECHO,5,73.49,0,STORE-037,2025-07-23,367.45
ORD000859,L00841,SKU-FOXTROT,2,69.45,0,STORE-001,2025-07-04,138.9
ORD000787,L00751,SKU-BRAVO,5,139.36,5,STORE-028,2025-12-28,661.96
ORD001360,L01692,SKU-BRAVO,5,102.86,0,STORE-007,2025-12-14,514.3
ORD001311,L00257,SKU-DELTA,4,221.14,15,STORE-049,2025-08-19,751.88
ORD000078,L01182,SKU-DELTA,2,181.26,15,STORE-037,2025-02-08,308.14
ORD000406,L01394,SKU-ALPHA,3,228.13,15,STORE-050,2025-05-07,581.73
ORD001102,L01159,SKU-CHARLIE,4,216.39,15,STORE-011,2025-09-01,735.73
ORD000207,L00391,SKU-FOXTROT,1,230.74,15,STORE-040,2025-10-21,196.13
ORD000729,L01026,SKU-ALPHA,5,245.1,0,STORE-020,2025-10-02,1225.5
ORD000989,L00586,SKU-ECHO,3,81.37,0,STORE-006,2025-06-27,244.11
ORD000474,L01101,SKU-CHARLIE,5,56.37,0,STORE-025,2025-09-02,281.85
ORD000345,L01219,SKU-DELTA,4,45.46,15,STORE-024,2025-04-23,154.56
ORD001274,L01458,SKU-DELTA,5,158.88,10,STORE-026,2025-08-21,714.96
ORD000048,L01445,SKU-ECHO,1,171.84,0,STORE-043,2025-06-24,171.84
ORD001362,L00838,SKU-DELTA,1,26.52,15,STORE-014,2025-09-07,22.54
ORD000700,L00072,SKU-ALPHA,1,206.16,0,STORE-032,2025-11-15,206.16
ORD000867,L00871,SKU-BRAVO,5,196.85,0,STORE-010,2025-10-27,984.25
ORD001196,L01317,SKU-FOXTROT,5,158.98,0,STORE-044,2025-09-25,794.9
ORD001229,L00028,SKU-ALPHA,5,111.73,20,STORE-023,2025-10-08,446.92
ORD000515,L00072,SKU-ECHO,2,42.65,0,STORE-040,2025-03-05,85.3
ORD000651,L00818,SKU-DELTA,2,128.87,15,STORE-014,2025-03-09,219.08
ORD000980,L01202,SKU-ALPHA,2,44.0,0,STORE-016,2025-11-03,88.0
