location_id,device_id,reading_timestamp,firmware_version,sensor_type,reading_value,status_flag
LOC_D,D0093,2023-02-03 01:01:00,1.1,temperature,58.28,error
LOC_D,D0194,2023-01-03 03:03:00,2.0,pressure,60.91,ok
LOC_B,D0012,2023-03-27 20:36:00,1.0,temperature,45.37,warning
LOC_C,D0233,2023-03-19 07:15:00,2.0,pressure,48.5,error
LOC_B,D0195,2023-01-02 08:05:00,1.1,temperature,35.67,error
LOC_A,D0293,2023-02-03 13:05:00,1.0,temperature,44.75,warning
LOC_C,D0172,2023-02-16 11:11:00,1.1,temperature,54.94,warning
LOC_D,D0234,2023-01-27 11:14:00,2.0,temperature,62.96,error
LOC_B,D0250,2023-01-28 00:21:00,1.1,pressure,38.93,ok
LOC_A,D0050,2023-02-19 07:36:00,2.0,pressure,46.34,error
LOC_B,D0144,2023-01-09 08:45:00,2.0,pressure,48.49,error
LOC_D,D0071,2023-02-09 15:53:00,1.1,temperature,36.04,ok
LOC_B,D0245,2023-01-31 10:13:00,2.0,pressure,55.91,ok
LOC_D,D0028,2023-03-15 20:00:00,2.0,humidity,42.76,error
LOC_C,D0137,2023-03-25 09:34:00,1.0,temperature,48.05,error
LOC_C,D0151,2023-02-03 22:29:00,1.1,temperature,45.48,warning
LOC_D,D0259,2023-01-12 12:09:00,1.0,pressure,42.11,ok
LOC_B,D0188,2023-02-15 05:35:00,1.0,pressure,49.93,error
LOC_A,D0026,2023-01-06 18:25:00,2.0,humidity,47.84,ok
LOC_C,D0210,2023-01-26 00:59:00,1.0,humidity,46.28,ok
LOC_B,D0070,2023-01-26 08:16:00,1.1,temperature,42.72,error
LOC_B,D0287,2023-02-25 14:48:00,1.1,pressure,53.2,warning
LOC_A,D0030,2023-01-09 02:20:00,1.1,pressure,66.54,error
LOC_B,D0083,2023-03-04 16:48:00,1.1,pressure,51.4,warning
LOC_B,D0047,2023-01-13 09:38:00,1.1,temperature,59.96,warning
LOC_C,D0004,2023-02-13 19:47:00,1.0,temperature,36.1,warning
LOC_A,D0047,2023-01-11 13:46:00,2.0,humidity,51.58,ok
LOC_B,D0238,2023-03-22 15:17:00,1.0,pressure,39.03,ok
LOC_C,D0096,2023-02-08 21:40:00,1.0,pressure,35.23,ok
LOC_C,D0117,2023-03-28 04:45:00,1.1,temperature,42.61,error
LOC_B,D0103,2023-01-04 23:47:00,1.0,humidity,61.92,ok
LOC_D,D0161,2023-03-03 22:32:00,1.0,temperature,59.5,warning
LOC_C,D0045,2023-03-21 20:23:00,2.0,pressure,52.43,warning
LOC_C,D0151,2023-01-21 15:53:00,2.0,temperature,34.67,error
LOC_D,D0212,2023-02-23 23:38:00,2.0,pressure,48.04,ok
LOC_D,D0177,2023-01-12 23:16:00,2.0,humidity,53.02,warning
LOC_D,D0060,2023-02-07 15:07:00,2.0,temperature,51.76,error
LOC_B,D0243,2023-01-19 09:40:00,1.1,pressure,31.56,ok
LOC_B,D0037,2023-01-04 05:35:00,1.1,humidity,41.1,ok
LOC_B,D0181,2023-03-12 12:19:00,2.0,pressure,49.36,error
LOC_D,D0114,2023-03-04 07:32:00,1.0,temperature,55.36,warning
LOC_C,D0110,2023-03-30 08:47:00,2.0,humidity,28.04,warning
LOC_C,D0269,2023-03-11 12:51:00,1.0,humidity,48.38,ok
LOC_D,D0272,2023-01-06 12:06:00,1.1,humidity,51.43,error
LOC_D,D0020,2023-03-09 20:12:00,1.1,humidity,58.5,ok
LOC_B,D0129,2023-03-23 02:24:00,1.1,pressure,56.93,error
LOC_B,D0281,2023-01-28 15:18:00,1.0,humidity,55.83,ok
LOC_D,D0153,2023-02-06 22:41:00,1.0,pressure,42.0,ok
LOC_C,D0172,2023-01-05 19:56:00,1.1,humidity,30.92,warning
LOC_A,D0202,2023-02-02 18:39:00,1.1,pressure,46.07,warning
LOC_C,D0041,2023-02-03 03:39:00,1.1,temperature,60.02,ok
LOC_B,D0005,2023-02-24 01:45:00,1.0,pressure,63.93,warning
LOC_C,D0055,2023-01-04 20:51:00,1.1,pressure,57.11,error
LOC_C,D0015,2023-03-02 15:04:00,2.0,temperature,54.29,ok
LOC_A,D0043,2023-01-10 02:42:00,1.1,pressure,53.8,warning
LOC_A,D0010,2023-01-13 22:54:00,1.1,humidity,44.44,error
LOC_D,D0200,2023-01-05 21:55:00,2.0,pressure,48.7,ok
LOC_B,D0013,2023-02-06 23:11:00,2.0,pressure,66.69,warning
LOC_B,D0162,2023-03-16 10:00:00,1.1,pressure,40.57,ok
LOC_B,D0001,2023-03-23 06:43:00,1.0,pressure,66.15,ok
LOC_B,D0225,2023-03-24 00:31:00,1.1,pressure,46.78,warning
LOC_A,D0006,2023-01-15 08:57:00,1.1,pressure,63.25,ok
LOC_A,D0164,2023-01-11 02:28:00,1.1,temperature,35.93,error
LOC_B,D0178,2023-03-29 23:35:00,2.0,pressure,55.86,error
LOC_C,D0226,2023-02-27 16:22:00,2.0,humidity,42.63,ok
LOC_D,D0145,2023-01-04 23:44:00,1.1,temperature,35.85,warning
LOC_B,D0067,2023-02-12 04:57:00,2.0,pressure,52.19,ok
LOC_C,D0188,2023-02-28 14:39:00,1.0,temperature,60.09,error
LOC_A,D0025,2023-01-01 21:14:00,1.1,humidity,41.55,error
LOC_B,D0156,2023-03-12 08:20:00,2.0,temperature,35.01,ok
LOC_A,D0002,2023-01-26 06:03:00,1.1,temperature,49.08,ok
LOC_B,D0220,2023-01-05 03:37:00,2.0,pressure,49.13,error
LOC_C,D0033,2023-01-07 13:18:00,2.0,humidity,55.48,error
LOC_A,D0114,2023-03-01 12:33:00,1.1,pressure,59.5,error
LOC_B,D0280,2023-02-02 16:37:00,1.1,temperature,49.41,warning
LOC_C,D0076,2023-01-05 03:50:00,1.1,humidity,68.56,ok
LOC_A,D0031,2023-02-07 02:19:00,1.1,pressure,52.24,error
LOC_A,D0010,2023-02-06 04:58:00,2.0,humidity,46.54,error
LOC_A,D0038,2023-02-19 18:21:00,1.1,pressure,33.88,warning
LOC_D,D0135,2023-01-05 00:18:00,2.0,temperature,47.37,warning
LOC_C,D0065,2023-03-07 05:33:00,1.0,pressure,46.64,ok
LOC_C,D0158,2023-02-22 21:19:00,2.0,humidity,59.6,ok
LOC_A,D0002,2023-02-05 17:42:00,1.1,humidity,54.62,warning
LOC_B,D0172,2023-01-30 20:43:00,1.0,temperature,38.21,ok
LOC_C,D0006,2023-01-07 15:12:00,1.1,temperature,51.72,warning
LOC_C,D0131,2023-01-12 20:00:00,1.1,temperature,56.72,warning
LOC_A,D0236,2023-02-18 21:36:00,1.1,temperature,65.28,error
LOC_A,D0096,2023-03-02 05:03:00,2.0,pressure,58.88,ok
LOC_B,D0114,2023-01-29 00:12:00,1.1,temperature,57.61,ok
LOC_A,D0017,2023-02-22 00:03:00,1.0,pressure,50.6,warning
LOC_A,D0183,2023-01-23 05:38:00,1.0,pressure,53.88,error
LOC_D,D0262,2023-01-24 01:17:00,1.0,temperature,62.5,ok
LOC_A,D0046,2023-02-04 22:55:00,1.1,humidity,36.67,ok
LOC_B,D0004,2023-01-26 15:08:00,2.0,humidity,46.51,warning
LOC_C,D0289,2023-02-20 15:39:00,2.0,humidity,42.27,warning
LOC_B,D0045,2023-01-16 13:32:00,2.0,pressure,53.79,error
LOC_D,D0160,2023-01-16 05:52:00,1.1,temperature,62.3,ok
LOC_B,D0215,2023-03-03 01:54:00,1.0,temperature,44.03,error
LOC_B,D0235,2023-02-03 16:22:00,1.1,pressure,26.1,ok
LOC_A,D0131,2023-02-12 01:07:00,1.1,temperature,45.88,error
LOC_B,D0001,2023-03-24 14:05:00,1.1,temperature,59.13,ok
LOC_C,D0083,2023-01-21 12:56:00,2.0,pressure,55.38,ok
LOC_B,D0097,2023-02-09 06:30:00,2.0,temperature,54.28,ok
LOC_B,D0035,2023-02-02 02:12:00,2.0,temperature,47.2,error
LOC_D,D0003,2023-03-04 11:27:00,1.1,pressure,37.21,ok
LOC_D,D0055,2023-03-12 08:12:00,1.0,pressure,55.15,warning
LOC_B,D0275,2023-02-03 19:23:00,1.1,pressure,41.66,error
LOC_A,D0161,2023-02-21 18:56:00,2.0,humidity,71.84,error
LOC_D,D0086,2023-03-06 01:51:00,2.0,temperature,55.71,warning
LOC_A,D0026,2023-03-10 07:18:00,1.1,temperature,44.19,warning
LOC_B,D0035,2023-02-19 20:00:00,1.1,pressure,43.89,ok
LOC_D,D0089,2023-03-15 03:43:00,2.0,humidity,49.07,warning
LOC_C,D0028,2023-03-01 20:01:00,1.0,pressure,47.6,ok
LOC_B,D0245,2023-01-15 19:00:00,1.0,temperature,61.17,ok
LOC_B,D0151,2023-02-18 20:20:00,1.0,pressure,51.86,ok
LOC_B,D0080,2023-01-06 09:14:00,1.1,temperature,42.68,warning
LOC_C,D0250,2023-01-26 08:57:00,2.0,temperature,68.9,error
LOC_B,D0269,2023-03-10 01:32:00,1.0,temperature,50.49,warning
LOC_C,D0296,2023-02-24 20:03:00,2.0,temperature,57.69,error
LOC_A,D0065,2023-03-08 23:12:00,2.0,pressure,43.92,ok
LOC_B,D0019,2023-02-27 17:05:00,1.0,temperature,53.63,warning
LOC_B,D0113,2023-03-19 14:02:00,1.0,temperature,53.11,error
LOC_D,D0255,2023-02-02 16:37:00,1.0,pressure,31.1,ok
LOC_B,D0191,2023-03-07 08:10:00,1.0,temperature,70.15,ok
LOC_A,D0214,2023-01-31 12:50:00,1.0,humidity,62.91,warning
LOC_D,D0101,2023-01-01 06:18:00,2.0,temperature,46.03,warning
LOC_B,D0226,2023-02-11 14:09:00,1.1,humidity,38.98,warning
LOC_A,D0276,2023-01-21 09:52:00,1.0,temperature,53.48,error
LOC_A,D0083,2023-02-24 10:49:00,1.0,humidity,50.87,error
LOC_A,D0241,2023-01-28 04:09:00,1.1,pressure,53.56,ok
LOC_B,D0299,2023-03-10 04:22:00,2.0,temperature,51.92,ok
LOC_A,D0135,2023-01-23 13:38:00,2.0,pressure,55.06,warning
LOC_A,D0199,2023-02-05 16:04:00,1.0,temperature,64.47,error
LOC_A,D0104,2023-03-27 11:01:00,1.0,humidity,55.68,warning
LOC_A,D0257,2023-01-06 02:03:00,1.1,humidity,39.5,error
LOC_C,D0214,2023-03-18 14:08:00,1.1,humidity,63.63,ok
LOC_D,D0120,2023-03-05 18:06:00,1.1,temperature,66.41,ok
LOC_D,D0186,2023-02-02 22:04:00,1.0,humidity,81.52,error
LOC_C,D0131,2023-01-28 08:27:00,2.0,temperature,38.77,warning
LOC_D,D0201,2023-01-18 20:55:00,2.0,humidity,52.43,error
LOC_B,D0116,2023-02-21 15:50:00,1.1,humidity,29.18,ok
LOC_C,D0193,2023-01-16 05:25:00,1.1,temperature,55.53,ok
LOC_B,D0198,2023-01-13 06:14:00,1.1,temperature,44.52,ok
LOC_C,D0076,2023-01-24 06:38:00,1.0,humidity,69.23,error
LOC_B,D0176,2023-03-27 15:17:00,2.0,pressure,42.25,error
LOC_C,D0137,2023-03-03 07:17:00,1.0,temperature,33.11,error
LOC_A,D0274,2023-03-08 21:31:00,1.1,pressure,45.29,error
LOC_A,D0209,2023-01-14 10:15:00,2.0,temperature,30.25,error
LOC_C,D0044,2023-03-01 21:27:00,2.0,pressure,57.51,error
LOC_D,D0135,2023-01-21 01:54:00,1.0,pressure,29.35,warning
LOC_B,D0069,2023-03-07 13:13:00,1.1,humidity,50.28,ok
LOC_C,D0030,2023-02-03 04:38:00,2.0,temperature,29.22,ok
LOC_B,D0134,2023-03-28 09:38:00,1.0,temperature,46.8,error
LOC_B,D0040,2023-01-08 03:53:00,2.0,humidity,66.43,error
LOC_D,D0208,2023-01-03 13:08:00,1.1,pressure,53.61,warning
LOC_C,D0240,2023-03-12 20:21:00,2.0,humidity,41.37,error
LOC_C,D0256,2023-01-31 02:41:00,1.1,humidity,49.69,error
LOC_C,D0172,2023-03-28 04:43:00,1.0,humidity,50.18,ok
LOC_D,D0190,2023-02-21 08:46:00,1.1,humidity,54.73,warning
LOC_D,D0258,2023-02-04 19:09:00,1.0,humidity,36.33,ok
LOC_C,D0065,2023-01-08 04:44:00,1.0,humidity,55.93,warning
LOC_C,D0012,2023-02-18 17:47:00,2.0,temperature,22.96,error
LOC_C,D0157,2023-02-16 05:50:00,1.0,humidity,43.7,ok
LOC_D,D0074,2023-01-30 09:48:00,1.1,pressure,45.12,warning
LOC_D,D0155,2023-03-18 20:16:00,1.1,temperature,56.33,ok
LOC_B,D0007,2023-02-11 06:01:00,1.1,temperature,50.23,ok
LOC_C,D0061,2023-01-25 04:25:00,1.0,humidity,35.94,ok
LOC_C,D0027,2023-03-02 18:36:00,1.1,pressure,40.15,error
LOC_B,D0127,2023-03-14 03:32:00,1.0,humidity,51.99,ok
LOC_C,D0163,2023-03-22 15:46:00,1.1,temperature,49.21,error
LOC_A,D0232,2023-02-21 13:41:00,1.1,temperature,44.21,error
LOC_D,D0116,2023-01-10 11:44:00,2.0,temperature,45.19,ok
LOC_A,D0254,2023-03-27 13:46:00,2.0,humidity,56.96,ok
LOC_B,D0062,2023-01-08 05:27:00,1.1,pressure,44.82,error
LOC_D,D0048,2023-03-25 09:21:00,2.0,humidity,49.12,warning
LOC_B,D0108,2023-02-03 00:26:00,2.0,humidity,71.7,error
LOC_B,D0222,2023-03-22 22:26:00,2.0,humidity,35.76,warning
LOC_C,D0256,2023-01-05 10:11:00,1.0,humidity,31.48,ok
LOC_B,D0013,2023-03-04 22:36:00,2.0,humidity,57.84,warning
LOC_B,D0114,2023-03-24 08:51:00,1.1,humidity,43.21,warning
LOC_B,D0296,2023-02-09 03:17:00,1.1,pressure,46.82,warning
LOC_D,D0097,2023-01-18 17:56:00,1.1,temperature,42.19,ok
LOC_C,D0032,2023-02-28 18:33:00,1.0,pressure,47.4,error
LOC_C,D0079,2023-03-16 01:29:00,1.1,pressure,65.99,ok
LOC_A,D0189,2023-01-30 15:01:00,2.0,pressure,58.02,error
LOC_A,D0019,2023-01-03 07:18:00,1.0,humidity,58.62,error
LOC_B,D0066,2023-01-06 23:33:00,1.1,temperature,35.84,warning
LOC_D,D0100,2023-01-11 21:57:00,1.1,temperature,38.49,error
LOC_C,D0117,2023-03-30 01:53:00,2.0,pressure,21.61,ok
LOC_B,D0204,2023-02-18 03:48:00,2.0,pressure,41.91,ok
LOC_D,D0085,2023-03-24 16:30:00,1.0,temperature,59.57,ok
LOC_B,D0194,2023-02-26 15:43:00,1.1,humidity,55.17,error
LOC_B,D0266,2023-03-12 14:14:00,1.1,temperature,47.78,error
LOC_A,D0096,2023-02-22 09:26:00,2.0,pressure,49.78,warning
LOC_B,D0177,2023-01-12 15:13:00,2.0,humidity,43.11,error
LOC_C,D0110,2023-03-24 18:55:00,1.0,temperature,52.05,ok
LOC_B,D0227,2023-01-21 15:32:00,2.0,pressure,57.66,ok
LOC_B,D0001,2023-01-27 03:40:00,1.1,humidity,33.84,error
LOC_B,D0182,2023-01-21 12:36:00,1.0,temperature,53.0,warning
LOC_D,D0045,2023-02-16 04:09:00,1.1,temperature,59.32,warning
LOC_D,D0047,2023-03-24 14:14:00,1.0,pressure,45.85,warning
LOC_A,D0262,2023-01-18 01:27:00,1.1,pressure,57.01,warning
LOC_A,D0259,2023-03-15 10:45:00,1.0,temperature,78.15,warning
LOC_A,D0051,2023-01-02 06:55:00,1.1,temperature,48.96,ok
LOC_D,D0052,2023-02-02 05:48:00,2.0,pressure,53.93,ok
LOC_B,D0046,2023-03-29 17:08:00,1.1,pressure,42.62,error
LOC_D,D0135,2023-02-18 14:49:00,1.1,humidity,51.81,warning
LOC_B,D0167,2023-02-10 06:54:00,1.1,temperature,54.6,ok
LOC_B,D0111,2023-03-04 21:11:00,1.0,temperature,51.95,ok
LOC_A,D0055,2023-03-10 15:58:00,2.0,humidity,39.8,warning
LOC_B,D0178,2023-02-20 23:48:00,2.0,pressure,52.06,error
LOC_B,D0095,2023-01-17 06:14:00,2.0,humidity,64.62,warning
LOC_A,D0194,2023-01-17 15:51:00,2.0,humidity,54.49,ok
LOC_C,D0026,2023-03-23 22:33:00,1.1,temperature,59.62,error
LOC_D,D0126,2023-01-07 01:38:00,2.0,temperature,47.63,error
LOC_A,D0140,2023-02-06 02:51:00,2.0,humidity,57.5,warning
LOC_A,D0121,2023-01-01 13:47:00,1.1,pressure,52.79,warning
LOC_B,D0287,2023-03-28 10:49:00,1.1,temperature,40.49,error
LOC_C,D0077,2023-01-02 05:36:00,2.0,temperature,53.19,ok
LOC_D,D0090,2023-02-06 12:38:00,2.0,temperature,40.08,error
LOC_C,D0205,2023-01-21 20:46:00,2.0,pressure,43.67,warning
LOC_C,D0198,2023-01-06 18:11:00,1.1,pressure,51.89,warning
LOC_D,D0024,2023-02-02 21:46:00,1.1,humidity,52.97,error
LOC_A,D0090,2023-03-27 06:26:00,2.0,pressure,38.11,ok
LOC_C,D0045,2023-02-08 23:14:00,2.0,humidity,60.54,ok
LOC_A,D0290,2023-03-11 18:17:00,2.0,humidity,55.72,warning
LOC_D,D0140,2023-01-02 12:56:00,2.0,pressure,42.95,ok
LOC_D,D0109,2023-02-23 18:54:00,1.1,humidity,34.62,error
LOC_D,D0184,2023-03-15 06:13:00,1.0,temperature,48.55,warning
LOC_A,D0071,2023-01-02 15:40:00,1.1,temperature,45.54,warning
LOC_B,D0008,2023-01-07 11:21:00,2.0,pressure,51.13,warning
LOC_A,D0070,2023-03-08 08:26:00,2.0,temperature,46.37,ok
LOC_C,D0038,2023-03-27 15:12:00,1.0,pressure,29.93,ok
LOC_D,D0207,2023-02-12 02:54:00,2.0,pressure,46.12,error
LOC_D,D0208,2023-01-04 07:22:00,2.0,pressure,46.94,warning
LOC_B,D0038,2023-01-16 00:23:00,1.1,humidity,56.34,warning
LOC_B,D0041,2023-03-14 15:01:00,2.0,temperature,43.02,ok
LOC_D,D0200,2023-03-03 10:27:00,1.0,humidity,66.79,warning
LOC_D,D0279,2023-02-08 06:16:00,1.1,temperature,30.88,error
LOC_B,D0293,2023-03-23 22:19:00,2.0,pressure,63.11,warning
LOC_B,D0060,2023-02-24 20:26:00,1.0,pressure,47.76,warning
LOC_C,D0159,2023-01-18 03:30:00,1.0,pressure,58.6,error
LOC_C,D0094,2023-01-22 05:22:00,1.0,temperature,50.8,ok
LOC_B,D0062,2023-02-23 08:20:00,1.0,humidity,61.4,ok
LOC_C,D0249,2023-03-15 12:07:00,1.1,humidity,46.13,warning
LOC_D,D0146,2023-02-13 16:26:00,1.0,pressure,39.01,ok
LOC_A,D0072,2023-02-08 07:23:00,2.0,humidity,64.21,warning
LOC_C,D0159,2023-02-19 14:02:00,2.0,humidity,48.87,warning
LOC_D,D0153,2023-02-22 02:25:00,1.1,pressure,52.22,warning
LOC_C,D0046,2023-02-08 05:02:00,1.0,humidity,62.35,warning
LOC_D,D0018,2023-01-24 09:16:00,1.1,temperature,39.68,ok
LOC_D,D0126,2023-02-02 03:08:00,1.1,pressure,55.95,ok
LOC_D,D0102,2023-01-04 10:12:00,2.0,pressure,44.1,warning
LOC_C,D0290,2023-02-08 19:58:00,2.0,temperature,48.68,warning
LOC_D,D0041,2023-01-11 00:06:00,2.0,pressure,50.72,error
LOC_C,D0071,2023-02-21 19:40:00,2.0,humidity,35.0,ok
LOC_C,D0106,2023-01-05 12:14:00,2.0,humidity,42.21,error
LOC_D,D0005,2023-01-17 07:34:00,1.1,humidity,63.51,ok
LOC_B,D0271,2023-01-15 15:55:00,1.1,humidity,58.86,error
LOC_B,D0219,2023-01-28 06:43:00,1.0,temperature,49.37,warning
LOC_C,D0269,2023-02-26 12:04:00,2.0,pressure,52.43,warning
LOC_D,D0179,2023-03-25 23:27:00,1.1,humidity,47.06,error
LOC_D,D0127,2023-01-28 04:09:00,1.1,humidity,63.57,warning
LOC_B,D0158,2023-03-06 12:54:00,1.1,temperature,48.0,warning
LOC_A,D0203,2023-02-21 19:50:00,2.0,pressure,52.32,ok
LOC_B,D0133,2023-01-26 02:28:00,2.0,humidity,61.46,warning
LOC_B,D0295,2023-03-22 04:23:00,1.1,humidity,42.23,warning
LOC_A,D0270,2023-03-11 02:12:00,2.0,pressure,65.59,error
LOC_B,D0075,2023-01-21 10:29:00,1.0,pressure,34.7,warning
LOC_D,D0066,2023-02-25 02:36:00,2.0,humidity,66.3,error
LOC_B,D0295,2023-03-02 21:28:00,2.0,pressure,46.27,error
LOC_C,D0052,2023-01-23 16:20:00,1.0,temperature,47.57,ok
LOC_D,D0067,2023-01-06 13:42:00,2.0,temperature,31.1,ok
LOC_D,D0023,2023-02-13 14:14:00,1.1,humidity,45.45,error
LOC_C,D0099,2023-01-27 03:06:00,2.0,pressure,39.6,warning
LOC_C,D0173,2023-02-13 00:26:00,2.0,temperature,43.92,ok
LOC_A,D0126,2023-01-01 22:11:00,1.0,humidity,48.63,warning
LOC_D,D0156,2023-02-04 17:24:00,1.0,temperature,59.58,error
LOC_B,D0291,2023-01-05 23:17:00,1.0,temperature,52.08,error
LOC_C,D0055,2023-01-13 09:53:00,1.0,temperature,53.08,error
LOC_D,D0171,2023-03-20 03:21:00,1.1,humidity,39.04,error
LOC_D,D0098,2023-01-31 02:34:00,2.0,humidity,41.19,error
LOC_D,D0002,2023-02-20 13:14:00,1.1,temperature,67.99,error
LOC_B,D0036,2023-01-24 18:21:00,2.0,humidity,42.65,error
LOC_C,D0097,2023-01-24 14:36:00,2.0,humidity,66.56,warning
LOC_D,D0114,2023-01-08 16:54:00,1.0,temperature,47.57,error
LOC_C,D0025,2023-03-22 13:21:00,1.0,humidity,50.02,ok
LOC_B,D0209,2023-01-15 08:13:00,2.0,pressure,60.7,ok
LOC_A,D0128,2023-01-18 17:46:00,1.1,humidity,62.72,warning
LOC_B,D0136,2023-02-07 00:10:00,1.0,pressure,48.89,ok
LOC_A,D0155,2023-01-22 02:47:00,2.0,humidity,46.12,error
LOC_D,D0259,2023-03-09 11:43:00,2.0,pressure,49.44,error
LOC_D,D0277,2023-03-17 15:46:00,1.0,temperature,53.38,error
LOC_C,D0073,2023-02-21 19:10:00,1.1,humidity,58.91,error
LOC_A,D0079,2023-03-22 15:45:00,2.0,temperature,50.04,error
LOC_D,D0225,2023-03-22 22:38:00,1.1,temperature,56.19,warning
LOC_C,D0097,2023-01-04 10:00:00,1.1,temperature,66.38,warning
LOC_A,D0080,2023-01-21 18:54:00,2.0,humidity,53.81,ok
LOC_B,D0083,2023-03-16 04:32:00,2.0,pressure,53.12,warning
LOC_D,D0201,2023-01-31 19:06:00,1.0,humidity,34.81,warning
LOC_B,D0102,2023-01-19 07:10:00,1.0,pressure,23.69,ok
LOC_B,D0005,2023-01-13 09:44:00,1.0,temperature,53.88,warning
LOC_D,D0294,2023-01-10 19:30:00,1.0,temperature,49.05,ok
LOC_B,D0012,2023-01-20 23:25:00,1.0,humidity,44.85,warning
LOC_D,D0226,2023-01-07 03:56:00,2.0,pressure,52.44,ok
LOC_D,D0234,2023-02-03 05:47:00,1.0,humidity,49.4,warning
LOC_B,D0245,2023-02-25 11:50:00,2.0,humidity,61.28,warning
LOC_B,D0030,2023-01-16 19:08:00,1.1,pressure,50.86,warning
LOC_B,D0029,2023-01-08 02:55:00,1.0,temperature,42.53,error
LOC_C,D0250,2023-01-16 12:44:00,1.0,temperature,59.9,ok
LOC_C,D0068,2023-01-05 05:56:00,1.0,pressure,47.83,warning
LOC_D,D0035,2023-03-28 03:45:00,2.0,pressure,55.27,ok
LOC_A,D0233,2023-03-07 07:50:00,1.0,temperature,45.23,error
LOC_B,D0150,2023-01-05 17:51:00,1.1,temperature,43.5,warning
LOC_D,D0133,2023-03-02 03:00:00,2.0,humidity,50.84,error
LOC_A,D0244,2023-02-28 10:53:00,2.0,pressure,50.13,warning
LOC_C,D0134,2023-02-07 16:13:00,1.0,pressure,54.8,error
LOC_B,D0136,2023-01-05 13:19:00,1.1,humidity,47.31,error
LOC_B,D0275,2023-03-21 09:46:00,1.1,temperature,31.64,error
LOC_D,D0076,2023-01-31 21:36:00,2.0,temperature,45.67,ok
LOC_B,D0163,2023-02-24 12:05:00,1.0,pressure,57.94,error
LOC_C,D0198,2023-02-05 21:08:00,2.0,humidity,47.03,error
LOC_C,D0260,2023-03-07 23:08:00,2.0,temperature,47.54,ok
LOC_D,D0128,2023-02-27 02:08:00,1.0,humidity,59.86,error
LOC_A,D0096,2023-01-10 01:51:00,1.0,temperature,42.88,ok
LOC_A,D0062,2023-02-18 07:48:00,1.1,pressure,34.57,ok
LOC_B,D0178,2023-03-04 15:44:00,2.0,humidity,48.39,error
LOC_A,D0038,2023-02-11 08:41:00,1.0,humidity,45.16,warning
LOC_A,D0116,2023-02-24 10:55:00,1.0,humidity,40.34,ok
LOC_C,D0182,2023-01-17 05:17:00,2.0,humidity,48.25,error
LOC_A,D0253,2023-01-10 06:52:00,1.0,temperature,54.92,ok
LOC_D,D0199,2023-03-10 02:59:00,1.1,temperature,49.91,ok
LOC_D,D0094,2023-01-15 21:16:00,1.0,humidity,53.07,warning
LOC_B,D0074,2023-01-11 06:49:00,1.1,temperature,68.13,warning
LOC_C,D0134,2023-02-23 19:17:00,2.0,humidity,46.57,ok
LOC_B,D0001,2023-03-05 00:28:00,2.0,temperature,52.78,ok
LOC_C,D0151,2023-01-28 11:49:00,1.1,temperature,44.91,warning
LOC_D,D0261,2023-02-24 13:01:00,2.0,humidity,41.54,ok
LOC_C,D0238,2023-01-02 21:27:00,1.0,temperature,44.15,warning
LOC_D,D0260,2023-03-04 06:59:00,1.1,temperature,45.21,error
LOC_C,D0098,2023-03-13 17:27:00,2.0,humidity,53.59,warning
LOC_C,D0094,2023-02-06 03:49:00,1.1,pressure,73.49,error
LOC_B,D0082,2023-03-28 06:07:00,2.0,pressure,42.84,warning
LOC_D,D0120,2023-01-25 09:28:00,1.0,humidity,45.83,warning
LOC_D,D0164,2023-03-14 08:14:00,1.0,temperature,49.37,warning
LOC_B,D0009,2023-02-08 01:55:00,1.0,humidity,53.96,warning
LOC_A,D0073,2023-03-15 16:25:00,2.0,temperature,52.64,ok
LOC_C,D0294,2023-03-08 00:03:00,1.0,temperature,62.84,error
LOC_C,D0060,2023-01-07 11:50:00,1.1,humidity,25.74,ok
LOC_A,D0078,2023-02-23 19:57:00,1.1,humidity,26.13,error
LOC_D,D0120,2023-02-09 16:13:00,1.0,humidity,45.04,error
LOC_B,D0210,2023-01-16 16:31:00,2.0,pressure,60.97,warning
LOC_B,D0022,2023-02-09 06:32:00,1.1,temperature,34.34,warning
LOC_C,D0264,2023-01-03 11:07:00,2.0,pressure,19.92,error
LOC_C,D0050,2023-01-18 16:57:00,1.0,pressure,55.71,ok
LOC_B,D0276,2023-03-11 04:51:00,1.0,temperature,52.44,warning
LOC_B,D0081,2023-01-06 20:19:00,2.0,temperature,39.1,ok
LOC_B,D0049,2023-03-28 10:46:00,1.0,temperature,40.14,warning
LOC_C,D0262,2023-03-02 07:47:00,1.0,pressure,40.3,warning
LOC_B,D0223,2023-02-19 11:09:00,1.1,pressure,51.11,warning
LOC_D,D0153,2023-03-23 08:09:00,1.0,temperature,43.74,error
LOC_A,D0272,2023-01-30 17:43:00,1.1,pressure,54.94,error
LOC_A,D0200,2023-01-29 03:41:00,1.1,temperature,21.45,error
LOC_A,D0022,2023-03-14 07:51:00,1.1,temperature,41.43,error
LOC_D,D0227,2023-02-28 02:20:00,2.0,humidity,38.74,ok
LOC_C,D0267,2023-01-30 18:58:00,2.0,humidity,47.44,error
LOC_D,D0145,2023-03-28 01:58:00,1.1,pressure,44.62,warning
LOC_A,D0223,2023-03-07 22:05:00,1.0,temperature,57.98,warning
LOC_B,D0058,2023-02-25 13:41:00,1.0,pressure,31.41,warning
LOC_B,D0092,2023-01-07 20:03:00,1.0,temperature,50.45,ok
