sku_id,category,store_id,sales_channel,week_start,forecast_units,forecast_confidence
10017,Grocery,196,Pickup,2025-11-17,34,0.603
10085,Home,137,Online,2025-12-01,31,0.628
10043,Grocery,199,InStore,2025-10-06,36,0.524
10074,Home,205,Online,2025-10-20,35,0.67
10163,Grocery,173,Pickup,2025-10-13,32,0.815
10070,Home,193,Pickup,2025-12-15,39,0.815
10017,Electronics,233,Online,2025-12-22,34,0.864
10111,Home,199,InStore,2025-11-10,36,0.778
10065,Beauty,173,Pickup,2025-11-10,33,0.807
10018,Electronics,139,Online,2025-12-22,29,0.892
10030,Grocery,243,Online,2025-11-24,33,0.736
10064,Beauty,238,Online,2025-12-22,31,0.695
10105,Electronics,234,InStore,2025-12-01,25,0.568
10165,Electronics,252,Pickup,2025-10-20,25,0.751
10176,Electronics,180,Online,2025-11-24,30,0.912
10022,Electronics,115,Pickup,2025-12-15,25,0.903
10089,Apparel,197,Pickup,2025-10-20,26,0.928
10002,Electronics,121,Online,2025-12-01,32,0.762
10143,Home,144,Pickup,2025-10-20,35,0.702
10076,Apparel,200,Online,2025-11-03,35,0.941
10174,Home,241,Online,2025-12-15,27,0.639
10174,Electronics,237,Pickup,2025-12-08,34,0.759
10086,Home,165,Pickup,2025-12-22,28,0.842
10134,Apparel,172,Online,2025-11-24,32,0.77
10046,Electronics,205,Pickup,2025-12-01,34,0.886
10097,Grocery,215,Pickup,2025-12-01,27,0.806
10152,Apparel,232,InStore,2025-11-24,18,0.652
10079,Home,223,Online,2025-10-27,31,0.898
10117,Electronics,175,Online,2025-12-01,30,0.797
10160,Grocery,123,Pickup,2025-11-10,35,0.529
10091,Grocery,236,Online,2025-12-22,40,0.658
10072,Electronics,137,InStore,2025-12-08,33,0.7
10134,Electronics,104,InStore,2025-10-13,22,0.755
10045,Electronics,229,Pickup,2025-11-24,42,0.976
10078,Apparel,191,InStore,2025-10-13,22,0.573
10053,Beauty,185,Online,2025-10-06,38,0.716
10116,Apparel,137,Online,2025-12-08,38,0.783
10109,Electronics,130,Pickup,2025-12-01,34,0.561
10075,Apparel,248,InStore,2025-11-17,38,0.956
10078,Apparel,140,Online,2025-10-27,26,0.869
10053,Grocery,229,Pickup,2025-12-08,35,0.888
10056,Grocery,238,Pickup,2025-11-03,37,0.789
10157,Apparel,221,Pickup,2025-12-01,25,0.753
10160,Electronics,191,Pickup,2025-12-08,35,0.895
10016,Home,213,Online,2025-11-24,33,0.676
10175,Beauty,114,Pickup,2025-10-13,28,0.912
10059,Grocery,140,Online,2025-11-03,40,0.871
10141,Apparel,141,Pickup,2025-12-15,32,0.722
10080,Home,158,Online,2025-11-17,34,0.877
10038,Home,197,InStore,2025-12-01,32,0.581
10012,Apparel,218,Online,2025-12-01,24,0.617
10042,Home,227,Online,2025-12-22,27,0.596
10026,Grocery,234,Pickup,2025-11-17,29,0.724
10166,Apparel,197,Online,2025-11-03,23,0.765
10159,Grocery,193,InStore,2025-12-22,37,0.604
10061,Electronics,259,Pickup,2025-10-06,28,0.858
10078,Apparel,186,Pickup,2025-10-27,20,0.53
10132,Electronics,249,Online,2025-11-03,25,0.766
10071,Electronics,145,Pickup,2025-11-17,26,0.956
10089,Grocery,187,InStore,2025-11-17,34,0.57
10057,Beauty,119,InStore,2025-12-15,29,0.71
10102,Electronics,245,Pickup,2025-10-06,38,0.763
10066,Grocery,230,Pickup,2025-10-06,32,0.975
10094,Beauty,136,InStore,2025-12-08,34,0.781
10048,Grocery,137,InStore,2025-11-24,26,0.837
10062,Electronics,129,Online,2025-11-03,34,0.621
10152,Apparel,213,Pickup,2025-11-24,42,0.637
10011,Grocery,177,Online,2025-10-06,31,0.909
10056,Grocery,189,InStore,2025-11-03,23,0.736
10067,Grocery,147,Pickup,2025-11-10,30,0.825
10101,Grocery,244,InStore,2025-11-10,40,0.618
10098,Home,235,Online,2025-12-22,18,0.686
10096,Beauty,109,Pickup,2025-12-08,24,0.696
10178,Electronics,106,Online,2025-10-06,25,0.574
10140,Beauty,137,Online,2025-10-27,33,0.677
10052,Beauty,187,Pickup,2025-10-27,40,0.783
10103,Home,194,Pickup,2025-10-20,36,0.619
10065,Apparel,199,Online,2025-11-03,37,0.722
10120,Apparel,183,InStore,2025-12-22,33,0.66
10000,Beauty,229,InStore,2025-11-10,26,0.898
10155,Beauty,103,Online,2025-11-17,34,0.798
10088,Home,122,Pickup,2025-11-24,43,0.574
10065,Beauty,136,Online,2025-10-06,23,0.7
10144,Home,128,Online,2025-10-20,23,0.586
10086,Apparel,145,InStore,2025-12-01,25,0.81
10011,Beauty,142,InStore,2025-11-24,35,0.726
10177,Grocery,250,InStore,2025-10-20,35,0.808
10139,Apparel,206,Pickup,2025-10-20,32,0.793
10150,Apparel,131,Pickup,2025-10-20,25,0.767
10118,Electronics,153,Pickup,2025-12-01,29,0.85
10013,Apparel,188,Pickup,2025-12-08,38,0.808
10121,Apparel,247,Pickup,2025-12-22,34,0.861
10099,Electronics,118,Pickup,2025-10-06,30,0.639
10114,Grocery,236,Pickup,2025-11-03,26,0.898
10044,Electronics,102,Pickup,2025-12-08,23,0.77
10115,Apparel,101,InStore,2025-10-13,30,0.685
10031,Home,254,InStore,2025-10-27,28,0.6
10163,Grocery,151,Pickup,2025-10-06,41,0.907
10144,Beauty,139,Online,2025-11-10,24,0.828
10130,Home,158,Pickup,2025-10-06,26,0.646
10033,Grocery,123,Pickup,2025-11-17,24,0.636
10131,Home,198,InStore,2025-10-13,29,0.886
10140,Grocery,215,Pickup,2025-11-03,34,0.6
10178,Grocery,217,Online,2025-10-06,29,0.689
10025,Beauty,144,Pickup,2025-12-01,23,0.522
10124,Electronics,173,Online,2025-12-01,34,0.767
10032,Home,106,Online,2025-10-20,29,0.793
10111,Apparel,236,Online,2025-11-10,30,0.652
10001,Beauty,179,Pickup,2025-10-20,39,0.723
10104,Electronics,180,InStore,2025-10-06,31,0.729
10047,Home,185,InStore,2025-10-13,26,0.768
10105,Electronics,176,Pickup,2025-12-15,19,0.606
10070,Electronics,154,Online,2025-12-15,32,0.573
10135,Electronics,134,Online,2025-10-06,29,0.935
10095,Apparel,213,Pickup,2025-12-22,40,0.643
10006,Apparel,222,Pickup,2025-10-27,26,0.547
10100,Apparel,169,Pickup,2025-12-15,20,0.959
10129,Beauty,207,InStore,2025-10-27,32,0.735
10121,Beauty,156,Online,2025-12-15,41,0.758
10021,Grocery,196,InStore,2025-12-22,38,0.533
10090,Electronics,194,InStore,2025-12-08,32,0.758
10111,Grocery,201,InStore,2025-12-15,25,0.771
10072,Beauty,249,Online,2025-12-08,27,0.841
10166,Apparel,224,Pickup,2025-11-17,28,0.77
10057,Apparel,145,Pickup,2025-12-15,32,0.921
10169,Electronics,204,InStore,2025-10-27,41,0.685
10122,Grocery,141,InStore,2025-11-03,38,0.865
10165,Grocery,214,Online,2025-12-08,37,0.844
10115,Grocery,184,Pickup,2025-12-01,25,0.767
10174,Electronics,248,InStore,2025-12-22,26,0.522
10085,Home,212,InStore,2025-12-22,25,0.726
10156,Home,203,Online,2025-10-20,30,0.654
10015,Grocery,180,InStore,2025-11-17,34,0.583
10133,Apparel,180,Pickup,2025-10-13,21,0.543
10000,Grocery,148,Pickup,2025-11-24,27,0.575
10175,Electronics,254,Online,2025-12-01,27,0.759
10156,Beauty,123,InStore,2025-10-20,37,0.831
10163,Apparel,176,Online,2025-10-06,38,0.677
10131,Grocery,204,Online,2025-11-10,39,0.621
10080,Electronics,102,Online,2025-11-10,33,0.97
10001,Home,232,InStore,2025-10-13,26,0.962
10060,Grocery,239,Online,2025-10-27,28,0.941
10031,Apparel,188,Online,2025-11-03,27,0.762
10038,Home,158,InStore,2025-10-13,27,0.577
10010,Grocery,141,Online,2025-12-22,39,0.725
10144,Apparel,163,InStore,2025-11-03,38,0.965
10137,Home,146,Online,2025-12-15,34,0.645
10083,Beauty,117,Pickup,2025-10-20,39,0.684
10057,Beauty,236,Pickup,2025-12-01,36,0.555
10152,Home,134,InStore,2025-10-20,36,0.811
10178,Electronics,129,InStore,2025-10-13,22,0.66
10016,Home,168,Pickup,2025-12-22,37,0.968
10089,Beauty,181,InStore,2025-12-15,18,0.632
10153,Grocery,255,InStore,2025-11-24,32,0.769
10146,Home,139,InStore,2025-12-15,29,0.816
10074,Beauty,220,Online,2025-11-24,23,0.581
10140,Electronics,176,Online,2025-11-17,25,0.747
10035,Beauty,111,Online,2025-10-13,21,0.646
10156,Apparel,116,Pickup,2025-10-20,22,0.893
10010,Beauty,191,Pickup,2025-11-10,30,0.809
10036,Beauty,116,InStore,2025-12-15,31,0.68
10178,Grocery,233,InStore,2025-11-10,33,0.552
10120,Electronics,230,InStore,2025-11-17,26,0.532
10142,Beauty,190,InStore,2025-12-01,21,0.879
10072,Home,152,Pickup,2025-10-27,29,0.85
10129,Grocery,204,InStore,2025-12-08,32,0.58
10162,Home,204,Online,2025-12-08,27,0.585
10007,Apparel,172,Pickup,2025-12-22,41,0.697
10040,Home,158,Online,2025-11-10,30,0.825
10027,Beauty,111,Pickup,2025-11-10,23,0.768
10165,Apparel,158,Pickup,2025-12-22,26,0.716
10157,Apparel,245,InStore,2025-12-22,22,0.808
10062,Grocery,254,InStore,2025-11-17,27,0.834
10119,Electronics,115,InStore,2025-12-22,31,0.64
10119,Grocery,163,Online,2025-10-06,31,0.539
10026,Electronics,162,InStore,2025-12-08,27,0.927
10069,Apparel,115,Online,2025-10-13,18,0.512
10053,Home,138,Pickup,2025-12-01,27,0.727
10058,Grocery,240,InStore,2025-10-27,36,0.506
10077,Home,171,InStore,2025-11-10,28,0.924
10071,Apparel,209,Online,2025-10-13,28,0.543
10022,Apparel,224,Pickup,2025-11-10,31,0.958
10089,Electronics,179,Online,2025-10-20,26,0.717
10019,Apparel,108,Pickup,2025-11-24,36,0.736
10029,Beauty,148,Online,2025-11-10,44,0.511
10161,Beauty,242,InStore,2025-12-22,27,0.917
10067,Electronics,257,Online,2025-12-15,23,0.916
10086,Electronics,237,InStore,2025-11-10,27,0.527
10023,Home,168,InStore,2025-11-03,34,0.538
10077,Apparel,121,Pickup,2025-12-01,33,0.947
10081,Beauty,196,Pickup,2025-11-17,36,0.679
10033,Home,204,Pickup,2025-11-24,35,0.585
10097,Home,248,Pickup,2025-11-03,38,0.66
10146,Grocery,162,Online,2025-11-10,26,0.862
10030,Beauty,144,InStore,2025-10-06,25,0.916
10027,Grocery,113,InStore,2025-11-24,29,0.924
10064,Grocery,138,Pickup,2025-10-27,30,0.77
10027,Beauty,196,Pickup,2025-11-24,30,0.95
10141,Apparel,154,Online,2025-12-22,33,0.537
10116,Beauty,154,Pickup,2025-10-13,32,0.78
10067,Apparel,173,InStore,2025-10-06,26,0.607
10120,Home,180,Pickup,2025-10-20,22,0.95
10053,Electronics,209,Online,2025-12-15,27,0.579
10002,Grocery,106,Online,2025-11-17,25,0.61
10042,Home,114,Pickup,2025-12-08,24,0.736
10167,Grocery,240,Online,2025-10-27,26,0.941
10042,Beauty,170,InStore,2025-10-27,28,0.834
10072,Apparel,155,Online,2025-11-24,22,0.936
10121,Home,114,Online,2025-10-06,28,0.921
10169,Apparel,187,Online,2025-11-17,33,0.951
10080,Apparel,112,Online,2025-10-27,36,0.659
10110,Electronics,199,InStore,2025-10-20,26,0.551
10001,Apparel,123,Pickup,2025-10-27,30,0.76
10161,Home,116,Online,2025-10-06,27,0.776
10007,Grocery,160,Pickup,2025-11-24,24,0.749
10078,Apparel,183,InStore,2025-12-08,39,0.558
10042,Home,135,Pickup,2025-12-15,23,0.564
10148,Apparel,209,InStore,2025-12-22,33,0.595
10106,Beauty,248,Pickup,2025-10-27,25,0.507
10029,Home,165,Pickup,2025-12-15,32,0.72
10062,Beauty,171,Online,2025-12-15,25,0.711
10120,Beauty,224,Pickup,2025-10-06,20,0.556
10063,Beauty,129,Pickup,2025-10-20,25,0.743
10074,Grocery,259,InStore,2025-11-03,28,0.674
10109,Beauty,116,InStore,2025-12-08,29,0.871
10109,Grocery,194,Pickup,2025-11-24,32,0.758
10059,Electronics,148,InStore,2025-12-15,37,0.858
10040,Beauty,151,Pickup,2025-12-08,28,0.92
10054,Electronics,214,Pickup,2025-12-08,28,0.942
10129,Home,217,Online,2025-12-15,26,0.604
10095,Apparel,108,Online,2025-11-24,33,0.908
10146,Beauty,127,InStore,2025-11-10,28,0.93
10161,Electronics,188,Pickup,2025-10-20,29,0.677
10043,Home,132,InStore,2025-12-15,46,0.77
10071,Home,249,InStore,2025-12-15,27,0.64
10003,Apparel,241,Pickup,2025-10-20,44,0.958
10171,Grocery,128,InStore,2025-10-20,36,0.921
10163,Beauty,102,Pickup,2025-11-10,18,0.665
10031,Apparel,221,Online,2025-11-24,24,0.724
10143,Electronics,160,Online,2025-10-20,32,0.815
10129,Grocery,256,InStore,2025-12-01,30,0.871
10029,Home,115,Pickup,2025-10-13,45,0.738
10096,Apparel,124,InStore,2025-11-17,19,0.589
10042,Home,240,InStore,2025-10-13,22,0.635
10127,Beauty,191,Online,2025-12-22,24,0.857
10008,Beauty,169,Pickup,2025-12-08,29,0.611
10087,Electronics,109,InStore,2025-10-06,17,0.595
10119,Electronics,246,InStore,2025-10-13,23,0.56
10067,Beauty,175,InStore,2025-11-17,30,0.605
10120,Electronics,184,Pickup,2025-11-03,38,0.721
10042,Home,239,InStore,2025-12-22,24,0.519
10021,Grocery,229,Online,2025-12-15,34,0.532
10056,Electronics,144,InStore,2025-12-01,24,0.949
10085,Beauty,223,Pickup,2025-10-20,31,0.889
10110,Grocery,178,InStore,2025-11-10,32,0.621
10058,Home,174,Pickup,2025-12-22,44,0.772
10137,Home,117,Pickup,2025-11-10,26,0.744
10071,Apparel,106,InStore,2025-12-08,27,0.661
10070,Beauty,215,Pickup,2025-10-06,25,0.69
10008,Grocery,177,InStore,2025-10-20,29,0.849
10003,Home,168,Online,2025-12-01,30,0.736
10046,Grocery,173,Pickup,2025-12-15,28,0.599
10133,Apparel,131,InStore,2025-11-24,24,0.852
10164,Grocery,178,Online,2025-11-03,20,0.603
10106,Apparel,161,InStore,2025-11-10,31,0.95
10133,Grocery,185,InStore,2025-10-13,26,0.745
10075,Electronics,223,Pickup,2025-12-22,36,0.837
10087,Home,120,Pickup,2025-12-22,24,0.678
10078,Beauty,120,InStore,2025-12-15,25,0.968
10148,Electronics,104,Online,2025-10-20,32,0.708
10040,Grocery,237,Online,2025-10-13,35,0.977
10121,Beauty,226,Online,2025-11-24,34,0.592
10160,Apparel,173,Pickup,2025-12-01,33,0.667
10037,Beauty,198,InStore,2025-12-08,32,0.75
10143,Electronics,211,InStore,2025-11-10,33,0.725
10105,Home,223,InStore,2025-11-17,26,0.905
10060,Home,259,Pickup,2025-11-03,36,0.869
10087,Apparel,222,Pickup,2025-12-08,30,0.61
10090,Apparel,146,InStore,2025-11-24,27,0.908
10173,Grocery,198,Online,2025-11-03,23,0.955
10064,Grocery,251,Pickup,2025-12-01,31,0.876
10178,Beauty,125,InStore,2025-12-01,18,0.916
10095,Beauty,195,InStore,2025-10-27,33,0.914
10061,Beauty,161,Online,2025-12-01,31,0.906
10057,Grocery,132,Online,2025-11-17,39,0.976
10126,Home,107,InStore,2025-12-01,28,0.624
10041,Grocery,117,Pickup,2025-11-24,27,0.889
10141,Beauty,160,Pickup,2025-11-03,25,0.823
10118,Home,135,Online,2025-11-10,42,0.566
10059,Grocery,232,Online,2025-11-24,24,0.927
10109,Grocery,219,Pickup,2025-10-27,37,0.596
10000,Beauty,130,Online,2025-10-20,33,0.902
10165,Home,226,Pickup,2025-10-20,29,0.884
10161,Home,176,Pickup,2025-11-24,31,0.737
10017,Home,204,Online,2025-12-08,36,0.876
10156,Beauty,100,Pickup,2025-11-10,27,0.884
10040,Beauty,155,Pickup,2025-10-13,29,0.839
10069,Grocery,223,Online,2025-12-22,30,0.716
10006,Home,134,Pickup,2025-10-27,28,0.793
10024,Grocery,196,Online,2025-11-17,30,0.583
10164,Apparel,182,Online,2025-12-01,38,0.794
10031,Electronics,128,Pickup,2025-10-27,35,0.558
10085,Electronics,236,Online,2025-10-20,22,0.978
10108,Beauty,172,Pickup,2025-12-08,25,0.633
10111,Grocery,212,InStore,2025-10-27,34,0.889
10010,Grocery,104,Pickup,2025-11-03,32,0.669
10135,Beauty,119,Online,2025-10-27,36,0.848
10002,Apparel,102,Pickup,2025-11-24,34,0.818
10132,Home,221,Pickup,2025-11-24,37,0.719
10159,Home,252,Pickup,2025-10-06,32,0.556
10165,Apparel,226,Pickup,2025-11-17,24,0.917
10136,Grocery,156,Pickup,2025-12-01,39,0.97
10010,Home,232,Pickup,2025-12-08,31,0.633
10027,Electronics,112,InStore,2025-10-27,34,0.913
10050,Home,109,Pickup,2025-10-20,27,0.87
10025,Home,232,InStore,2025-10-06,25,0.777
10106,Electronics,156,Online,2025-11-24,27,0.81
10095,Beauty,190,InStore,2025-12-15,38,0.832
10171,Beauty,222,InStore,2025-10-20,32,0.816
10064,Beauty,186,Pickup,2025-11-17,27,0.918
10167,Apparel,189,Pickup,2025-11-17,25,0.774
10076,Electronics,208,Online,2025-12-01,29,0.743
10047,Home,107,Online,2025-11-17,29,0.712
10158,Home,138,Pickup,2025-11-03,24,0.645
10109,Grocery,186,Online,2025-10-13,28,0.657
10131,Beauty,191,InStore,2025-10-27,20,0.504
10055,Beauty,115,Online,2025-11-03,25,0.55
10069,Home,210,InStore,2025-10-06,36,0.939
10110,Grocery,125,Online,2025-11-10,32,0.937
10011,Grocery,124,Online,2025-12-01,30,0.588
10117,Grocery,137,InStore,2025-12-08,25,0.759
10004,Beauty,183,Pickup,2025-12-22,30,0.973
10026,Beauty,236,InStore,2025-12-01,25,0.907
10013,Beauty,205,InStore,2025-12-08,30,0.725
10004,Home,219,Online,2025-10-13,28,0.538
10169,Electronics,227,Online,2025-12-22,27,0.629
10034,Apparel,241,Online,2025-12-15,37,0.66
10135,Apparel,105,Online,2025-10-13,23,0.755
10002,Beauty,216,Online,2025-10-20,26,0.652
10155,Home,136,Online,2025-11-17,26,0.658
10046,Home,199,Online,2025-10-20,32,0.953
10174,Home,138,InStore,2025-12-01,33,0.917
10075,Beauty,187,InStore,2025-12-15,21,0.936
10107,Grocery,168,InStore,2025-11-03,36,0.795
10122,Beauty,230,Pickup,2025-10-27,32,0.905
10139,Beauty,245,Pickup,2025-12-15,29,0.893
10163,Apparel,215,Online,2025-10-27,39,0.879
10040,Grocery,174,Pickup,2025-11-17,25,0.843
10131,Electronics,112,InStore,2025-10-13,31,0.849
10179,Beauty,239,InStore,2025-12-01,36,0.931
10082,Home,248,Online,2025-12-01,29,0.621
10029,Apparel,119,InStore,2025-10-06,32,0.906
10016,Apparel,202,Pickup,2025-10-06,35,0.728
10106,Apparel,247,InStore,2025-10-13,31,0.966
10005,Apparel,156,Pickup,2025-10-13,20,0.593
10173,Grocery,130,Online,2025-10-27,22,0.509
10058,Electronics,230,InStore,2025-10-13,25,0.785
10131,Electronics,122,InStore,2025-11-17,43,0.847
10103,Home,146,Pickup,2025-12-08,36,0.795
10162,Beauty,119,Online,2025-12-01,26,0.768
10016,Beauty,209,Pickup,2025-12-22,33,0.761
10048,Grocery,131,Pickup,2025-12-15,29,0.734
10089,Beauty,135,Pickup,2025-10-06,22,0.686
10161,Home,212,Pickup,2025-12-15,28,0.865
10167,Home,245,InStore,2025-11-03,22,0.59
10027,Beauty,222,InStore,2025-12-22,31,0.83
10134,Home,181,Pickup,2025-11-10,26,0.727
10040,Beauty,223,Pickup,2025-12-22,34,0.556
10075,Electronics,175,InStore,2025-11-03,28,0.778
10123,Electronics,115,InStore,2025-10-20,30,0.811
10137,Home,129,Online,2025-10-06,31,0.559
10150,Home,117,Pickup,2025-11-17,24,0.506
10160,Grocery,232,Online,2025-12-08,32,0.882
10168,Home,259,Pickup,2025-11-24,25,0.679
10092,Electronics,152,InStore,2025-12-15,35,0.684
10171,Electronics,151,Pickup,2025-10-06,33,0.965
10132,Beauty,226,Online,2025-10-20,35,0.722
10165,Apparel,249,Pickup,2025-12-08,25,0.895
10149,Beauty,175,Pickup,2025-12-08,34,0.706
10058,Home,100,InStore,2025-10-20,39,0.658
10178,Grocery,120,Pickup,2025-10-13,24,0.826
10003,Beauty,249,InStore,2025-10-20,33,0.546
10152,Electronics,113,Online,2025-10-27,39,0.895
10018,Apparel,236,Pickup,2025-10-20,28,0.972
10069,Grocery,183,InStore,2025-11-10,40,0.587
10173,Electronics,179,Pickup,2025-11-17,32,0.778
10152,Grocery,215,Pickup,2025-11-24,31,0.759
10028,Apparel,117,InStore,2025-11-10,25,0.691
10052,Electronics,181,Online,2025-11-10,27,0.725
10157,Electronics,162,InStore,2025-10-20,20,0.622
10083,Apparel,185,Pickup,2025-10-20,26,0.971
10164,Apparel,150,Online,2025-10-13,34,0.948
10123,Home,228,InStore,2025-10-27,27,0.676
10142,Electronics,207,InStore,2025-12-15,33,0.514
10096,Home,112,Pickup,2025-11-24,34,0.569
10099,Home,103,Online,2025-11-24,25,0.85
10043,Apparel,257,Pickup,2025-11-17,25,0.965
10161,Home,122,Pickup,2025-12-22,34,0.657
10160,Beauty,112,Pickup,2025-11-10,26,0.896
10019,Beauty,114,InStore,2025-10-20,39,0.761
10056,Apparel,158,Pickup,2025-11-10,37,0.813
10047,Grocery,189,Online,2025-11-24,24,0.933
10166,Apparel,157,InStore,2025-10-20,28,0.848
10127,Grocery,174,Online,2025-11-10,38,0.841
10092,Grocery,214,InStore,2025-12-15,31,0.955
10008,Apparel,226,Pickup,2025-11-17,40,0.862
10086,Electronics,172,Pickup,2025-10-06,33,0.593
10046,Grocery,103,InStore,2025-12-08,23,0.778
10157,Home,161,Pickup,2025-10-20,21,0.592
10026,Electronics,118,InStore,2025-11-17,26,0.83
10040,Beauty,168,InStore,2025-10-06,36,0.527
10042,Apparel,257,InStore,2025-11-24,33,0.794
10085,Grocery,147,Pickup,2025-10-06,40,0.645
10014,Home,141,InStore,2025-10-27,22,0.975
10143,Grocery,229,Online,2025-11-10,23,0.932
10016,Electronics,164,InStore,2025-12-15,33,0.882
10034,Grocery,239,Pickup,2025-12-08,34,0.595
10067,Electronics,257,Online,2025-10-06,28,0.69
10143,Apparel,169,InStore,2025-10-20,35,0.748
10119,Electronics,106,Online,2025-12-22,24,0.757
10161,Electronics,178,InStore,2025-10-27,29,0.717
10177,Beauty,153,Pickup,2025-12-01,30,0.837
10026,Apparel,133,InStore,2025-10-06,29,0.812
10002,Beauty,239,Online,2025-10-13,33,0.904
10124,Home,143,InStore,2025-10-20,35,0.527
10078,Beauty,175,Pickup,2025-10-13,25,0.526
10139,Beauty,223,Pickup,2025-12-08,33,0.917
10171,Beauty,180,Pickup,2025-12-08,29,0.84
10105,Apparel,234,Online,2025-12-22,28,0.84
10126,Home,226,InStore,2025-10-20,37,0.944
10035,Grocery,209,Online,2025-10-20,33,0.5
10174,Beauty,156,Online,2025-10-13,28,0.886
10136,Home,172,InStore,2025-11-17,28,0.722
10095,Grocery,159,Pickup,2025-10-20,24,0.757
10150,Electronics,226,Online,2025-10-20,36,0.79
10048,Home,248,Online,2025-10-06,39,0.645
10147,Apparel,155,InStore,2025-11-03,21,0.636
10091,Apparel,231,Online,2025-11-03,38,0.756
10125,Apparel,135,Pickup,2025-11-10,37,0.676
10091,Apparel,158,Online,2025-12-08,29,0.575
10144,Beauty,215,InStore,2025-12-15,32,0.576
10173,Beauty,154,Pickup,2025-12-22,32,0.559
10076,Beauty,185,Online,2025-12-01,26,0.705
10116,Beauty,169,InStore,2025-10-27,30,0.937
10147,Grocery,189,Online,2025-11-24,29,0.831
10021,Beauty,107,Online,2025-12-22,43,0.509
10055,Apparel,202,InStore,2025-12-22,27,0.789
10139,Electronics,206,Online,2025-10-27,32,0.663
10009,Home,208,Online,2025-10-13,26,0.827
10108,Electronics,163,Pickup,2025-12-22,35,0.861
10017,Home,149,InStore,2025-10-13,27,0.645
10025,Apparel,179,Pickup,2025-11-10,24,0.909
10171,Home,129,Pickup,2025-10-27,31,0.578
10049,Electronics,206,Online,2025-12-01,33,0.715
10113,Beauty,140,Online,2025-11-03,37,0.636
10010,Home,144,Pickup,2025-12-08,29,0.529
10135,Grocery,133,InStore,2025-11-03,30,0.761
10138,Home,124,InStore,2025-12-15,28,0.547
10078,Grocery,150,Pickup,2025-12-22,22,0.97
10030,Grocery,248,InStore,2025-12-15,39,0.555
10149,Apparel,185,InStore,2025-11-17,37,0.934
10109,Apparel,188,InStore,2025-11-10,26,0.931
10102,Electronics,163,Pickup,2025-10-20,30,0.7
10093,Grocery,192,Online,2025-11-17,28,0.862
10047,Apparel,220,Pickup,2025-12-01,31,0.975
10085,Home,100,Online,2025-12-22,29,0.753
10134,Grocery,227,Pickup,2025-10-13,21,0.717
10054,Apparel,176,Pickup,2025-10-27,34,0.691
10030,Home,148,Pickup,2025-10-13,28,0.94
10028,Beauty,161,Online,2025-10-06,30,0.534
10027,Electronics,215,Pickup,2025-12-01,28,0.664
10067,Apparel,101,InStore,2025-12-22,29,0.732
10083,Apparel,202,Pickup,2025-11-10,30,0.559
10145,Beauty,121,InStore,2025-11-17,39,0.538
10138,Grocery,110,Online,2025-12-15,30,0.604
10031,Electronics,129,Pickup,2025-11-17,30,0.816
10014,Beauty,118,Online,2025-10-20,32,0.564
10169,Grocery,197,Online,2025-11-10,36,0.818
10106,Electronics,242,Online,2025-11-24,26,0.62
10000,Grocery,247,Online,2025-11-03,46,0.587
10124,Beauty,125,InStore,2025-10-20,28,0.794
10156,Grocery,112,Online,2025-11-17,36,0.705
10141,Grocery,112,Pickup,2025-11-24,29,0.736
10062,Apparel,130,InStore,2025-10-06,30,0.668
10152,Beauty,236,Pickup,2025-11-10,33,0.891
10123,Grocery,104,Pickup,2025-10-13,30,0.642
10123,Apparel,178,InStore,2025-10-20,36,0.768
10120,Grocery,116,Online,2025-10-13,34,0.911
10066,Apparel,259,InStore,2025-10-06,33,0.86
10093,Home,120,InStore,2025-11-03,41,0.904
10032,Grocery,146,InStore,2025-12-22,34,0.978
10123,Apparel,178,InStore,2025-11-24,38,0.703
10026,Electronics,149,InStore,2025-10-27,26,0.831
10039,Home,193,Online,2025-11-24,28,0.577
10147,Electronics,227,Online,2025-12-08,33,0.751
10120,Grocery,130,Online,2025-10-13,29,0.728
10164,Electronics,227,InStore,2025-10-20,32,0.554
10090,Home,213,Pickup,2025-10-13,35,0.589
10114,Electronics,132,Pickup,2025-11-17,29,0.862
10006,Grocery,258,InStore,2025-11-17,31,0.556
10126,Grocery,171,InStore,2025-12-08,35,0.978
10124,Grocery,238,InStore,2025-12-01,27,0.762
10179,Apparel,147,Online,2025-11-17,33,0.8
10049,Apparel,214,Pickup,2025-10-13,35,0.691
10128,Grocery,173,InStore,2025-12-01,39,0.582
10092,Home,177,Online,2025-10-13,27,0.673
10016,Electronics,176,InStore,2025-10-27,28,0.932
10017,Home,118,Online,2025-11-17,39,0.78
10133,Electronics,240,Online,2025-11-17,26,0.782
10069,Beauty,160,InStore,2025-11-17,30,0.776
10074,Apparel,158,InStore,2025-10-06,39,0.898
10163,Beauty,177,InStore,2025-10-13,27,0.913
10179,Home,249,Online,2025-11-10,30,0.798
10025,Electronics,112,InStore,2025-12-22,38,0.918
10171,Grocery,201,Online,2025-12-22,35,0.528
10040,Apparel,250,InStore,2025-11-03,26,0.666
10022,Apparel,259,Pickup,2025-10-06,23,0.864
10067,Grocery,243,Online,2025-12-22,24,0.598
10107,Beauty,127,InStore,2025-11-24,37,0.674
10159,Home,185,InStore,2025-11-24,26,0.545
10091,Home,122,Pickup,2025-12-01,37,0.646
10115,Electronics,256,Online,2025-10-13,30,0.94
10149,Apparel,123,Pickup,2025-10-20,24,0.743
10103,Electronics,223,Online,2025-11-10,27,0.877
